Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2435620, 2280047, 143844, 7954511
1, 911463, 94151, 458701, 3099333
2, 821774, 94391, 754263, 2060748
3, 767130, 94754, 10780185, 1556419
4, 727798, 94184, 7863007, 1161981
5, 692132, 94584, 0, 850445
6, 660104, 94219, 0, 619815
7, 637172, 94509, 0, 462039
8, 609148, 94164, 0, 359722
9, 582721, 93810, 0, 287653
10, 555057, 92519, 0, 236290
11, 529980, 93418, 0, 195359
12, 509284, 92398, 0, 163946
13, 490645, 91714, 0, 138644
14, 472145, 91991, 0, 116946
15, 448002, 91255, 0, 99937
16, 426791, 90353, 0, 85308
17, 411561, 90746, 0, 73007
18, 391516, 89973, 0, 62464
19, 371912, 89518, 0, 54094
20, 354575, 88985, 0, 46580
21, 338807, 88518, 0, 40178
22, 329139, 87341, 0, 34907
23, 318525, 87438, 0, 30203
24, 304848, 86835, 0, 26222
25, 293682, 85875, 0, 22752
26, 281795, 86021, 0, 19768
27, 270862, 85512, 0, 17184
28, 261071, 85430, 0, 15226
29, 249909, 84228, 0, 13114
30, 239340, 83267, 0, 11367
31, 231720, 83862, 0, 10178
32, 222559, 82649, 0, 8813
33, 212860, 83070, 0, 7808
34, 200227, 82040, 0, 6833
35, 189140, 82130, 0, 5830
36, 181351, 81754, 0, 5215
37, 174680, 81745, 0, 4684
38, 168452, 80598, 0, 4051
39, 160302, 80796, 0, 3535
40, 153141, 79488, 0, 3115
41, 142652, 79649, 0, 2697
42, 134734, 79260, 0, 2326
43, 124474, 78532, 0, 2219
44, 116619, 77838, 0, 1960
45, 108051, 77094, 0, 1643
46, 97916, 77546, 0, 1471
47, 89874, 77124, 0, 1267
48, 85134, 76481, 0, 1182
49, 79254, 76382, 0, 1011
50, 69417, 76168, 0, 884
51, 61206, 75461, 0, 780
52, 52994, 75625, 0, 707
53, 46920, 74456, 0, 641
54, 40199, 74010, 0, 561
55, 33701, 73893, 0, 468
56, 27802, 73476, 0, 431
57, 22469, 72866, 0, 394
58, 18408, 72157, 0, 326
59, 14400, 72276, 0, 276
60, 11406, 71681, 0, 270
61, 8973, 71695, 0, 229
62, 6990, 70834, 0, 234
63, 5642, 70369, 0, 193
64, 4109, 70039, 0, 1544
65, 2852, 70109, 0, 11
66, 1579, 69447, 0, 2
67, 1266, 69337, 0, 8
68, 656, 69083, 0, 7
69, 275, 68481, 0, 4
70, 286, 68517, 0, 3
71, 164, 68914, 0, 5
72, 200, 68163, 0, 2
73, 193, 68320, 0, 1
74, 124, 67924, 0, 1
75, 113, 67671, 0, 1
76, 8, 66952, 0, 1
77, 0, 66893, 0, 2
78, 0, 66451, 0, 2
79, 0, 67066, 0, 0
80, 0, 65643, 0, 2
81, 0, 65928, 0, 3
82, 0, 65198, 0, 2
83, 0, 65082, 0, 0
84, 0, 65081, 0, 0
85, 0, 64500, 0, 0
86, 0, 64624, 0, 1
87, 0, 64132, 0, 0
88, 0, 63580, 0, 1
89, 0, 63457, 0, 0
90, 0, 63057, 0, 0
91, 0, 62722, 0, 0
92, 0, 61696, 0, 0
93, 0, 61381, 0, 1
94, 0, 61374, 0, 0
95, 0, 60699, 0, 0
96, 0, 60791, 0, 0
97, 0, 60425, 0, 0
98, 0, 59827, 0, 0
99, 0, 59692, 0, 0
100, 0, 59137, 0, 1
101, 0, 59248, 0, 0
102, 0, 58453, 0, 0
103, 0, 57979, 0, 0
104, 0, 57925, 0, 0
105, 0, 57345, 0, 0
106, 0, 57851, 0, 0
107, 0, 57657, 0, 0
108, 0, 56942, 0, 0
