Adjusted Message Count, Adjusted Occurrence in Buffer from Source, Adjusted Occurrence in Buffer from Source1, Adjusted Occurrence in Service from Source, Adjusted Occurrence in Service from Source1
0, 0.119643, 0.111998, 0.00696925, 0.399266
1, 0.044937, 0.00460565, 0.0225129, 0.154585
2, 0.0406176, 0.00461295, 0.0370648, 0.102769
3, 0.0380162, 0.004592, 0.538676, 0.0774282
4, 0.0361172, 0.00464995, 0.394777, 0.0577783
5, 0.0345576, 0.0046333, 0, 0.0422844
6, 0.0330071, 0.004601, 0, 0.0309248
7, 0.0317936, 0.0046209, 0, 0.023115
8, 0.0303198, 0.0045883, 0, 0.0179562
9, 0.0291311, 0.00461495, 0, 0.0144101
10, 0.0277652, 0.00459895, 0, 0.0117721
11, 0.0265172, 0.0045795, 0, 0.00976855
12, 0.0254827, 0.0045686, 0, 0.0081672
13, 0.0244699, 0.00456145, 0, 0.00689775
14, 0.0233464, 0.004529, 0, 0.0058792
15, 0.0224358, 0.00453935, 0, 0.00500515
16, 0.0214449, 0.0045171, 0, 0.00427915
17, 0.0205201, 0.0044748, 0, 0.0036694
18, 0.0195067, 0.0044386, 0, 0.00314315
19, 0.0188246, 0.0044257, 0, 0.0027074
20, 0.0177635, 0.0044124, 0, 0.002336
21, 0.0169729, 0.004389, 0, 0.002028
22, 0.0164155, 0.00433715, 0, 0.00176005
23, 0.0157737, 0.00433815, 0, 0.0015204
24, 0.0151941, 0.0043205, 0, 0.0013116
25, 0.0147367, 0.0042943, 0, 0.0011489
26, 0.0139709, 0.0042593, 0, 0.00100135
27, 0.0133204, 0.00424235, 0, 0.00088
28, 0.0127715, 0.00421915, 0, 0.0007713
29, 0.0124197, 0.0042095, 0, 0.000655
30, 0.0117463, 0.0041665, 0, 0.00057895
31, 0.0113069, 0.0041541, 0, 0.0005076
32, 0.010815, 0.00409145, 0, 0.00044695
33, 0.0103924, 0.0041514, 0, 0.00039045
34, 0.00994005, 0.0041082, 0, 0.0003426
35, 0.0096222, 0.0040828, 0, 0.00029795
36, 0.0092166, 0.00404295, 0, 0.0002641
37, 0.00873935, 0.0040175, 0, 0.00023945
38, 0.0082461, 0.0039859, 0, 0.00019975
39, 0.0080593, 0.00399715, 0, 0.00018
40, 0.0076465, 0.0039442, 0, 0.00015645
41, 0.00739545, 0.00398065, 0, 0.00014065
42, 0.00700805, 0.00392905, 0, 0.00012055
43, 0.0068424, 0.00387175, 0, 0.00010725
44, 0.00641245, 0.003891, 0, 9.48e-05
45, 0.00600905, 0.0038701, 0, 8.035e-05
46, 0.0054702, 0.00388895, 0, 7.39e-05
47, 0.00495005, 0.00382665, 0, 6.4e-05
48, 0.00455815, 0.00380085, 0, 5.625e-05
49, 0.00429925, 0.00380035, 0, 4.945e-05
50, 0.00381795, 0.0037763, 0, 4.61e-05
51, 0.0033644, 0.00373825, 0, 3.94e-05
52, 0.00287945, 0.00373535, 0, 3.25e-05
53, 0.00250075, 0.0037209, 0, 3.12e-05
54, 0.00217705, 0.00368745, 0, 2.795e-05
55, 0.001884, 0.0036891, 0, 2.405e-05
56, 0.001489, 0.00366055, 0, 2.025e-05
57, 0.00126125, 0.00366635, 0, 1.905e-05
58, 0.00104685, 0.0036567, 0, 1.555e-05
59, 0.0007787, 0.00362165, 0, 1.26e-05
60, 0.0006261, 0.00359265, 0, 1.335e-05
61, 0.0004428, 0.00358825, 0, 1.1e-05
62, 0.0003471, 0.0036244, 0, 1.045e-05
63, 0.0002448, 0.0035748, 0, 8.1e-06
64, 0.00019755, 0.00354945, 0, 7.5e-05
65, 0.0001263, 0.00353005, 0, 3.5e-07
66, 0.00010145, 0.0035277, 0, 1e-07
67, 8.445e-05, 0.00351335, 0, 1.5e-07
68, 6.365e-05, 0.00345105, 0, 3.5e-07
69, 3.685e-05, 0.0034635, 0, 1.5e-07
70, 2.395e-05, 0.0034267, 0, 5e-08
71, 1.585e-05, 0.0034673, 0, 1e-07
72, 7.85e-06, 0.0034393, 0, 1e-07
73, 6.9e-06, 0.0034383, 0, 5e-08
74, 3.05e-06, 0.00343495, 0, 2.5e-07
75, 1.55e-06, 0.00338295, 0, 0
76, 1.4e-06, 0.00334035, 0, 1e-07
77, 4.5e-07, 0.00337195, 0, 1.5e-07
78, 0, 0.00335095, 0, 0
79, 0, 0.0032895, 0, 5e-08
80, 0, 0.00328465, 0, 0
81, 0, 0.00329255, 0, 5e-08
82, 0, 0.00324855, 0, 5e-08
83, 0, 0.00322065, 0, 0
84, 0, 0.0031986, 0, 0
85, 0, 0.0031687, 0, 5e-08
86, 0, 0.0031493, 0, 0
87, 0, 0.00313115, 0, 0
88, 0, 0.00309695, 0, 0
89, 0, 0.0030973, 0, 1e-07
90, 0, 0.0030962, 0, 0
91, 0, 0.00307135, 0, 0
92, 0, 0.0030749, 0, 0
93, 0, 0.0030146, 0, 0
94, 0, 0.0030374, 0, 0
