Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
68, 705, 70391, 0, 6
69, 497, 70345, 0, 4
70, 392, 69807, 0, 5
71, 202, 69655, 0, 5
72, 79, 69435, 0, 6
73, 1, 69267, 0, 1
74, 0, 68440, 0, 1
75, 0, 68123, 0, 2
76, 0, 67861, 0, 0
77, 0, 67868, 0, 2
78, 0, 67293, 0, 2
79, 0, 67028, 0, 3
80, 0, 66390, 0, 1
81, 0, 66279, 0, 1
82, 0, 66412, 0, 2
83, 0, 65662, 0, 0
84, 0, 65156, 0, 3
85, 0, 65548, 0, 0
86, 0, 64924, 0, 0
87, 0, 64905, 0, 0
88, 0, 64127, 0, 0
89, 0, 63422, 0, 0
90, 0, 63344, 0, 2
91, 0, 63020, 0, 1
92, 0, 62810, 0, 1
93, 0, 61796, 0, 0
94, 0, 61654, 0, 0
95, 0, 61501, 0, 0
96, 0, 61336, 0, 0
97, 0, 61079, 0, 0
98, 0, 60950, 0, 0
99, 0, 60101, 0, 1
100, 0, 59433, 0, 0
101, 0, 59287, 0, 0
102, 0, 59187, 0, 2
103, 0, 58656, 0, 0
104, 0, 58845, 0, 0
105, 0, 58598, 0, 0
106, 0, 58296, 0, 0
107, 0, 58018, 0, 0
108, 0, 57930, 0, 0
109, 0, 57452, 0, 0
110, 0, 56687, 0, 0
111, 0, 56492, 0, 0
112, 0, 56457, 0, 0
113, 0, 55833, 0, 0
114, 0, 55323, 0, 0
115, 0, 55728, 0, 0
116, 0, 55332, 0, 0
117, 0, 54443, 0, 0
118, 0, 54519, 0, 0
119, 0, 53965, 0, 0
120, 0, 54240, 0, 0
121, 0, 53229, 0, 0
122, 0, 53268, 0, 0
123, 0, 52942, 0, 0
124, 0, 52836, 0, 0
125, 0, 52483, 0, 0
126, 0, 51754, 0, 0
127, 0, 51929, 0, 0
128, 0, 51687, 0, 0
129, 0, 51514, 0, 0
130, 0, 51318, 0, 0
131, 0, 51499, 0, 0
132, 0, 51295, 0, 0
133, 0, 50929, 0, 0
134, 0, 50511, 0, 0
135, 0, 50565, 0, 0
136, 0, 50122, 0, 0
137, 0, 49443, 0, 0
138, 0, 49780, 0, 0
139, 0, 49390, 0, 0
140, 0, 49063, 0, 0
141, 0, 49129, 0, 0
142, 0, 48441, 0, 0
143, 0, 48028, 0, 0
144, 0, 48390, 0, 0
145, 0, 47329, 0, 0
146, 0, 47622, 0, 0
147, 0, 47155, 0, 0
148, 0, 47258, 0, 0
149, 0, 47073, 0, 0
150, 0, 46603, 0, 0
151, 0, 46653, 0, 0
152, 0, 46268, 0, 0
153, 0, 45895, 0, 0
154, 0, 45591, 0, 0
155, 0, 45289, 0, 0
156, 0, 45475, 0, 0
157, 0, 45041, 0, 0
158, 0, 44091, 0, 0
159, 0, 44043, 0, 0
160, 0, 44370, 0, 0
161, 0, 43607, 0, 0
162, 0, 43795, 0, 0
163, 0, 43465, 0, 0
164, 0, 43434, 0, 0
165, 0, 43125, 0, 0
166, 0, 42592, 0, 0
167, 0, 42466, 0, 0
168, 0, 42887, 0, 0
169, 0, 42925, 0, 0
170, 0, 42367, 0, 0
171, 0, 41833, 0, 0
172, 0, 42204, 0, 0
173, 0, 41927, 0, 0
174, 0, 41260, 0, 0
175, 0, 41562, 0, 0
176, 0, 41226, 0, 0
177, 0, 40853, 0, 0
178, 0, 40615, 0, 0
179, 0, 40346, 0, 0
180, 0, 40288, 0, 0
181, 0, 40040, 0, 0
182, 0, 39119, 0, 0
183, 0, 39182, 0, 0
184, 0, 38905, 0, 0
185, 0, 38738, 0, 0
186, 0, 38454, 0, 0
187, 0, 38379, 0, 0
188, 0, 38341, 0, 0
189, 0, 38110, 0, 0
190, 0, 38273, 0, 0
191, 0, 38165, 0, 0
192, 0, 38099, 0, 0
193, 0, 37664, 0, 0
194, 0, 37305, 0, 0
195, 0, 37020, 0, 0
196, 0, 36975, 0, 0
197, 0, 37184, 0, 0
198, 0, 36792, 0, 0
199, 0, 36675, 0, 0
200, 0, 36536, 0, 0
201, 0, 35904, 0, 0
202, 0, 36244, 0, 0
203, 0, 36161, 0, 0
204, 0, 36013, 0, 0
205, 0, 35514, 0, 0
206, 0, 35701, 0, 0
207, 0, 35574, 0, 0
208, 0, 35559, 0, 0
209, 0, 35167, 0, 0
210, 0, 34893, 0, 0
211, 0, 34600, 0, 0
212, 0, 33981, 0, 0
213, 0, 34481, 0, 0
214, 0, 34098, 0, 0
215, 0, 34544, 0, 0
216, 0, 34361, 0, 0
217, 0, 34015, 0, 0
218, 0, 33479, 0, 0
219, 0, 33587, 0, 0
220, 0, 33580, 0, 0
221, 0, 33473, 0, 0
222, 0, 33068, 0, 0
223, 0, 33222, 0, 0
224, 0, 32678, 0, 0
225, 0, 32538, 0, 0
226, 0, 32385, 0, 0
227, 0, 32729, 0, 0
228, 0, 32166, 0, 0
229, 0, 32246, 0, 0
230, 0, 31824, 0, 0
231, 0, 31500, 0, 0
232, 0, 31134, 0, 0
233, 0, 31095, 0, 0
234, 0, 31563, 0, 0
235, 0, 31592, 0, 0
236, 0, 30695, 0, 0
237, 0, 30434, 0, 0
238, 0, 30749, 0, 0
239, 0, 30046, 0, 0
240, 0, 30173, 0, 0
241, 0, 30419, 0, 0
242, 0, 30368, 0, 0
243, 0, 29962, 0, 0
244, 0, 29636, 0, 0
245, 0, 29472, 0, 0
246, 0, 29579, 0, 0
247, 0, 29609, 0, 0
248, 0, 29372, 0, 0
249, 0, 29425, 0, 0
250, 0, 29217, 0, 0
251, 0, 29230, 0, 0
252, 0, 28838, 0, 0
253, 0, 28636, 0, 0
254, 0, 28255, 0, 0
255, 0, 28305, 0, 0
256, 0, 28037, 0, 0
257, 0, 27867, 0, 0
258, 0, 28077, 0, 0
259, 0, 27994, 0, 0
260, 0, 27772, 0, 0
261, 0, 27553, 0, 0
262, 0, 27108, 0, 0
263, 0, 27018, 0, 0
264, 0, 27120, 0, 0
265, 0, 27059, 0, 0
266, 0, 26808, 0, 0
267, 0, 26427, 0, 0
268, 0, 26070, 0, 0
269, 0, 26065, 0, 0
270, 0, 25898, 0, 0
271, 0, 26086, 0, 0
272, 0, 25593, 0, 0
273, 0, 25588, 0, 0
274, 0, 25587, 0, 0
275, 0, 25431, 0, 0
276, 0, 25586, 0, 0
277, 0, 25152, 0, 0
278, 0, 25148, 0, 0
279, 0, 24939, 0, 0
280, 0, 25423, 0, 0
281, 0, 24970, 0, 0
282, 0, 25129, 0, 0
283, 0, 25131, 0, 0
284, 0, 24592, 0, 0
285, 0, 24392, 0, 0
286, 0, 24571, 0, 0
287, 0, 24129, 0, 0
288, 0, 24457, 0, 0
289, 0, 24440, 0, 0
290, 0, 24317, 0, 0
291, 0, 23956, 0, 0
292, 0, 24040, 0, 0
293, 0, 23852, 0, 0
294, 0, 23887, 0, 0
295, 0, 23516, 0, 0
296, 0, 23216, 0, 0
297, 0, 23168, 0, 0
298, 0, 22797, 0, 0
299, 0, 22725, 0, 0
300, 0, 22554, 0, 0
301, 0, 22489, 0, 0
302, 0, 22620, 0, 0
303, 0, 22298, 0, 0
304, 0, 22164, 0, 0
305, 0, 21419, 0, 0
306, 0, 21692, 0, 0
307, 0, 21715, 0, 0
308, 0, 21539, 0, 0
309, 0, 21508, 0, 0
310, 0, 21720, 0, 0
311, 0, 21454, 0, 0
312, 0, 21457, 0, 0
313, 0, 21085, 0, 0
314, 0, 21209, 0, 0
315, 0, 20899, 0, 0
316, 0, 21118, 0, 0
317, 0, 20597, 0, 0
318, 0, 20515, 0, 0
319, 0, 20735, 0, 0
320, 0, 20549, 0, 0
321, 0, 20279, 0, 0
322, 0, 20620, 0, 0
323, 0, 20209, 0, 0
324, 0, 20630, 0, 0
325, 0, 20762, 0, 0
326, 0, 20306, 0, 0
327, 0, 19720, 0, 0
328, 0, 20672, 0, 0
329, 0, 20042, 0, 0
330, 0, 19960, 0, 0
331, 0, 19799, 0, 0
332, 0, 19972, 0, 0
333, 0, 19762, 0, 0
334, 0, 19149, 0, 0
335, 0, 19350, 0, 0
336, 0, 18993, 0, 0
337, 0, 18734, 0, 0
338, 0, 18840, 0, 0
339, 0, 18236, 0, 0
340, 0, 18484, 0, 0
341, 0, 18304, 0, 0
342, 0, 18139, 0, 0
343, 0, 18099, 0, 0
344, 0, 17573, 0, 0
345, 0, 18152, 0, 0
346, 0, 18123, 0, 0
347, 0, 17740, 0, 0
348, 0, 17861, 0, 0
349, 0, 17854, 0, 0
350, 0, 18057, 0, 0
351, 0, 17553, 0, 0
352, 0, 17514, 0, 0
353, 0, 17532, 0, 0
354, 0, 17289, 0, 0
355, 0, 17643, 0, 0
356, 0, 17191, 0, 0
357, 0, 17449, 0, 0
358, 0, 17088, 0, 0
359, 0, 17022, 0, 0
360, 0, 17245, 0, 0
361, 0, 16846, 0, 0
362, 0, 16712, 0, 0
363, 0, 16610, 0, 0
364, 0, 16436, 0, 0
365, 0, 16364, 0, 0
366, 0, 16415, 0, 0
367, 0, 16401, 0, 0
368, 0, 16059, 0, 0
369, 0, 16062, 0, 0
370, 0, 15834, 0, 0
371, 0, 15421, 0, 0
372, 0, 15863, 0, 0
373, 0, 15774, 0, 0
374, 0, 15322, 0, 0
375, 0, 15361, 0, 0
376, 0, 15090, 0, 0
377, 0, 14924, 0, 0
378, 0, 15261, 0, 0
379, 0, 14882, 0, 0
380, 0, 15082, 0, 0
381, 0, 14603, 0, 0
382, 0, 14676, 0, 0
383, 0, 14401, 0, 0
384, 0, 14396, 0, 0
385, 0, 14623, 0, 0
386, 0, 14310, 0, 0
387, 0, 14077, 0, 0
388, 0, 13938, 0, 0
389, 0, 14009, 0, 0
390, 0, 14164, 0, 0
391, 0, 14067, 0, 0
392, 0, 14400, 0, 0
393, 0, 13825, 0, 0
394, 0, 13721, 0, 0
395, 0, 13590, 0, 0
396, 0, 13660, 0, 0
397, 0, 13448, 0, 0
398, 0, 13648, 0, 0
399, 0, 13831, 0, 0
400, 0, 13202, 0, 0
401, 0, 13544, 0, 0
402, 0, 13187, 0, 0
403, 0, 13334, 0, 0
404, 0, 13363, 0, 0
405, 0, 13325, 0, 0
406, 0, 12903, 0, 0
407, 0, 12847, 0, 0
408, 0, 12528, 0, 0
409, 0, 12851, 0, 0
410, 0, 12804, 0, 0
411, 0, 12515, 0, 0
412, 0, 12490, 0, 0
413, 0, 12473, 0, 0
414, 0, 12528, 0, 0
415, 0, 12337, 0, 0
416, 0, 12349, 0, 0
417, 0, 12246, 0, 0
418, 0, 12411, 0, 0
419, 0, 11951, 0, 0
420, 0, 12392, 0, 0
421, 0, 12107, 0, 0
422, 0, 11943, 0, 0
423, 0, 11461, 0, 0
424, 0, 11712, 0, 0
425, 0, 11325, 0, 0
426, 0, 11380, 0, 0
427, 0, 11139, 0, 0
428, 0, 11030, 0, 0
429, 0, 11131, 0, 0
430, 0, 11095, 0, 0
431, 0, 10762, 0, 0
432, 0, 10663, 0, 0
433, 0, 10581, 0, 0
434, 0, 10598, 0, 0
435, 0, 10719, 0, 0
436, 0, 10506, 0, 0
437, 0, 10537, 0, 0
438, 0, 10300, 0, 0
439, 0, 10332, 0, 0
440, 0, 10485, 0, 0
441, 0, 10255, 0, 0
442, 0, 10511, 0, 0
443, 0, 10563, 0, 0
444, 0, 10397, 0, 0
445, 0, 10557, 0, 0
446, 0, 10341, 0, 0
447, 0, 10718, 0, 0
448, 0, 10253, 0, 0
449, 0, 10575, 0, 0
450, 0, 10627, 0, 0
451, 0, 10427, 0, 0
452, 0, 10931, 0, 0
453, 0, 10976, 0, 0
454, 0, 10508, 0, 0
455, 0, 11129, 0, 0
456, 0, 10520, 0, 0
457, 0, 10460, 0, 0
458, 0, 9843, 0, 0
459, 0, 9820, 0, 0
460, 0, 9832, 0, 0
461, 0, 9424, 0, 0
462, 0, 7826, 0, 0
463, 0, 7138, 0, 0
464, 0, 6301, 0, 0
465, 0, 5716, 0, 0
466, 0, 5060, 0, 0
467, 0, 4855, 0, 0
468, 0, 3440, 0, 0
469, 0, 3357, 0, 0
470, 0, 2224, 0, 0
471, 0, 1995, 0, 0
472, 0, 1468, 0, 0
473, 0, 1048, 0, 0
474, 0, 767, 0, 0
475, 0, 647, 0, 0
476, 0, 351, 0, 0
477, 0, 258, 0, 0
478, 0, 116, 0, 0
479, 0, 100, 0, 0
480, 0, 39, 0, 0
481, 0, 16, 0, 0
482, 0, 17, 0, 0
483, 0, 30, 0, 0
484, 0, 13, 0, 0
485, 0, 6, 0, 0
486, 0, 31, 0, 0
