Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2443407, 2283588, 137443, 7960034
1, 917328, 94148, 460958, 3094400
2, 818413, 94873, 755185, 2061333
3, 759759, 94572, 10777452, 1552622
4, 722263, 95735, 7868962, 1162100
5, 684782, 95143, 0, 849211
6, 657300, 95264, 0, 620637
7, 628887, 94397, 0, 464154
8, 601365, 94386, 0, 360360
9, 577671, 93994, 0, 286998
10, 553307, 93411, 0, 235642
11, 532250, 92497, 0, 195348
12, 512820, 92786, 0, 163579
13, 488716, 92356, 0, 138696
14, 466933, 91751, 0, 117108
15, 455327, 90947, 0, 99658
16, 439748, 90201, 0, 85164
17, 418546, 90001, 0, 73670
18, 397176, 89416, 0, 62806
19, 380879, 89393, 0, 54028
20, 364578, 88493, 0, 46596
21, 350063, 88278, 0, 40643
22, 334720, 87397, 0, 35051
23, 323876, 86397, 0, 30370
24, 313868, 86110, 0, 26434
25, 306022, 85318, 0, 22809
26, 290358, 85067, 0, 19923
27, 276027, 85019, 0, 17361
28, 261927, 83735, 0, 15308
29, 250889, 83518, 0, 13101
30, 242553, 83072, 0, 11501
31, 228047, 82177, 0, 10118
32, 217106, 82529, 0, 8884
33, 210139, 81748, 0, 7715
34, 199025, 81747, 0, 6780
35, 186947, 80788, 0, 6019
36, 176063, 81166, 0, 5218
37, 165675, 80917, 0, 4520
38, 158854, 79834, 0, 3969
39, 147782, 79808, 0, 3468
40, 143822, 79097, 0, 3199
41, 137698, 78056, 0, 2851
42, 133206, 78701, 0, 2386
43, 124153, 77642, 0, 2145
44, 115321, 77665, 0, 1844
45, 108738, 77280, 0, 1681
46, 101334, 77057, 0, 1384
47, 92118, 76959, 0, 1302
48, 82579, 76156, 0, 1121
49, 72341, 75337, 0, 998
50, 64860, 74740, 0, 912
51, 57724, 74409, 0, 793
52, 51985, 73789, 0, 674
53, 44807, 73472, 0, 605
54, 38682, 73044, 0, 524
55, 33446, 73443, 0, 461
56, 30777, 72398, 0, 400
57, 24868, 72471, 0, 421
58, 19061, 71796, 0, 287
59, 14357, 71124, 0, 280
60, 11215, 71533, 0, 261
61, 8507, 71222, 0, 217
62, 6533, 70905, 0, 182
63, 4996, 70325, 0, 194
64, 3953, 69584, 0, 1484
65, 2876, 69109, 0, 6
66, 2220, 68327, 0, 5
67, 1714, 68432, 0, 6
68, 1435, 68076, 0, 3
69, 1056, 67829, 0, 4
70, 766, 67714, 0, 5
71, 453, 66796, 0, 3
72, 317, 67072, 0, 5
73, 251, 66576, 0, 5
74, 117, 66705, 0, 4
75, 72, 66725, 0, 1
76, 28, 66085, 0, 1
77, 81, 65442, 0, 2
78, 41, 65665, 0, 0
79, 31, 65121, 0, 2
80, 30, 64764, 0, 2
81, 35, 64724, 0, 0
82, 0, 64415, 0, 0
83, 0, 64075, 0, 1
84, 0, 63421, 0, 0
85, 0, 62779, 0, 0
86, 0, 62996, 0, 0
87, 0, 63485, 0, 1
88, 0, 63128, 0, 0
89, 0, 63114, 0, 0
90, 0, 62373, 0, 0
91, 0, 62404, 0, 0
92, 0, 61662, 0, 1
93, 0, 61743, 0, 0
94, 0, 62092, 0, 0
95, 0, 60303, 0, 0
96, 0, 60147, 0, 0
97, 0, 59780, 0, 0
98, 0, 60054, 0, 0
99, 0, 59403, 0, 0
100, 0, 59581, 0, 0
101, 0, 59069, 0, 1
102, 0, 59066, 0, 0
103, 0, 57910, 0, 0
104, 0, 57812, 0, 0
105, 0, 57701, 0, 0
106, 0, 57773, 0, 0
107, 0, 57065, 0, 0
108, 0, 56469, 0, 0
109, 0, 56190, 0, 0
110, 0, 56280, 0, 0
111, 0, 56360, 0, 0
112, 0, 56106, 0, 0
113, 0, 56417, 0, 0
114, 0, 55306, 0, 0
115, 0, 55372, 0, 0
116, 0, 54936, 0, 0
117, 0, 54686, 0, 0
118, 0, 54555, 0, 0
119, 0, 54755, 0, 0
120, 0, 54296, 0, 0
121, 0, 54232, 0, 0
122, 0, 54261, 0, 0
123, 0, 53768, 0, 0
124, 0, 53972, 0, 0
125, 0, 52894, 0, 0
126, 0, 53086, 0, 0
127, 0, 53076, 0, 0
128, 0, 52538, 0, 0
129, 0, 52481, 0, 0
130, 0, 52506, 0, 0
131, 0, 51365, 0, 0
132, 0, 51300, 0, 0
133, 0, 51013, 0, 0
134, 0, 50932, 0, 0
135, 0, 50260, 0, 0
136, 0, 50491, 0, 0
137, 0, 50005, 0, 0
138, 0, 49440, 0, 0
139, 0, 48936, 0, 0
140, 0, 48694, 0, 0
141, 0, 47794, 0, 0
142, 0, 48514, 0, 0
143, 0, 47931, 0, 0
144, 0, 47781, 0, 0
145, 0, 47997, 0, 0
146, 0, 47553, 0, 0
147, 0, 47282, 0, 0
148, 0, 47345, 0, 0
149, 0, 47273, 0, 0
150, 0, 46757, 0, 0
151, 0, 46736, 0, 0
152, 0, 46225, 0, 0
153, 0, 46670, 0, 0
154, 0, 46110, 0, 0
155, 0, 45905, 0, 0
156, 0, 45382, 0, 0
157, 0, 45192, 0, 0
158, 0, 45728, 0, 0
159, 0, 45242, 0, 0
160, 0, 44732, 0, 0
161, 0, 44527, 0, 0
162, 0, 44450, 0, 0
163, 0, 44156, 0, 0
164, 0, 44198, 0, 0
165, 0, 43987, 0, 0
166, 0, 44149, 0, 0
167, 0, 43180, 0, 0
168, 0, 43419, 0, 0
169, 0, 43524, 0, 0
170, 0, 42960, 0, 0
171, 0, 42621, 0, 0
172, 0, 43029, 0, 0
173, 0, 42131, 0, 0
174, 0, 42273, 0, 0
175, 0, 41742, 0, 0
176, 0, 41581, 0, 0
177, 0, 41329, 0, 0
178, 0, 41112, 0, 0
179, 0, 40987, 0, 0
180, 0, 40785, 0, 0
181, 0, 40090, 0, 0
182, 0, 40127, 0, 0
183, 0, 39764, 0, 0
184, 0, 39700, 0, 0
185, 0, 40123, 0, 0
186, 0, 39100, 0, 0
187, 0, 39774, 0, 0
188, 0, 39343, 0, 0
189, 0, 39459, 0, 0
190, 0, 39731, 0, 0
191, 0, 39213, 0, 0
192, 0, 39092, 0, 0
193, 0, 38959, 0, 0
194, 0, 38485, 0, 0
195, 0, 37768, 0, 0
196, 0, 38414, 0, 0
197, 0, 37784, 0, 0
198, 0, 37539, 0, 0
199, 0, 37591, 0, 0
200, 0, 37088, 0, 0
201, 0, 36845, 0, 0
202, 0, 36806, 0, 0
203, 0, 36647, 0, 0
204, 0, 36579, 0, 0
205, 0, 36159, 0, 0
206, 0, 35450, 0, 0
207, 0, 35573, 0, 0
208, 0, 35475, 0, 0
209, 0, 35063, 0, 0
210, 0, 34952, 0, 0
211, 0, 35269, 0, 0
212, 0, 34812, 0, 0
213, 0, 34604, 0, 0
214, 0, 34578, 0, 0
215, 0, 34357, 0, 0
216, 0, 34052, 0, 0
217, 0, 33965, 0, 0
218, 0, 34152, 0, 0
219, 0, 33901, 0, 0
220, 0, 34498, 0, 0
221, 0, 33965, 0, 0
222, 0, 33956, 0, 0
