Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2370483, 2220892, 134327, 7978601
1, 896653, 92202, 443273, 3096100
2, 810792, 91720, 736344, 2054020
3, 755530, 92578, 10796226, 1543144
4, 720656, 92603, 7889830, 1157741
5, 692685, 92632, 0, 850185
6, 669214, 93242, 0, 617662
7, 643936, 92333, 0, 463527
8, 620518, 92150, 0, 359948
9, 587877, 91407, 0, 286703
10, 561205, 92100, 0, 235887
11, 534417, 91511, 0, 196428
12, 510425, 90700, 0, 163999
13, 487315, 90301, 0, 138634
14, 466840, 90212, 0, 117585
15, 448847, 89444, 0, 99946
16, 435176, 89222, 0, 85626
17, 414358, 88317, 0, 73549
18, 400407, 88202, 0, 62986
19, 378570, 87624, 0, 54210
20, 359535, 87011, 0, 46982
21, 344816, 86636, 0, 40433
22, 332282, 86673, 0, 34796
23, 313996, 86062, 0, 30321
24, 303551, 84916, 0, 26710
25, 289979, 84910, 0, 22979
26, 277587, 83869, 0, 20143
27, 268956, 83653, 0, 17255
28, 257252, 83922, 0, 15174
29, 244447, 83635, 0, 13291
30, 234715, 82660, 0, 11474
31, 222624, 83284, 0, 10287
32, 211600, 83067, 0, 8837
33, 204388, 82055, 0, 7950
34, 193823, 81483, 0, 6685
35, 186772, 81479, 0, 6084
36, 182338, 81662, 0, 5279
37, 178611, 81056, 0, 4593
38, 172085, 80321, 0, 4066
39, 165131, 80155, 0, 3591
40, 156865, 80161, 0, 3061
41, 147790, 79727, 0, 2705
42, 137322, 79086, 0, 2420
43, 129830, 78297, 0, 2122
44, 125489, 78432, 0, 1832
45, 116562, 78164, 0, 1648
46, 109181, 77138, 0, 1465
47, 100716, 77623, 0, 1311
48, 91108, 77804, 0, 1135
49, 83271, 76737, 0, 1071
50, 71819, 76946, 0, 851
51, 62844, 77151, 0, 786
52, 54551, 76697, 0, 701
53, 48794, 76600, 0, 607
54, 43560, 76159, 0, 527
55, 36670, 76357, 0, 453
56, 30508, 75734, 0, 442
57, 24706, 75528, 0, 362
58, 20675, 75125, 0, 323
59, 16196, 74557, 0, 336
60, 12440, 74201, 0, 263
61, 8217, 73473, 0, 230
62, 5626, 72847, 0, 203
63, 4174, 73060, 0, 163
64, 3282, 71497, 0, 1529
65, 2503, 71498, 0, 2
66, 1660, 71613, 0, 1
67, 1243, 70843, 0, 6
68, 824, 70291, 0, 2
69, 436, 69784, 0, 3
70, 211, 69729, 0, 3
71, 208, 69498, 0, 3
72, 108, 68616, 0, 4
73, 57, 68377, 0, 1
74, 37, 68033, 0, 2
75, 64, 67586, 0, 2
76, 54, 67225, 0, 3
77, 7, 67135, 0, 1
78, 0, 66605, 0, 1
79, 0, 66404, 0, 2
80, 0, 66352, 0, 0
81, 0, 65876, 0, 1
82, 0, 65014, 0, 2
83, 0, 65011, 0, 1
84, 0, 63873, 0, 0
85, 0, 64118, 0, 0
86, 0, 63029, 0, 1
87, 0, 63174, 0, 0
88, 0, 63099, 0, 0
89, 0, 62552, 0, 0
90, 0, 62003, 0, 1
91, 0, 61397, 0, 0
92, 0, 61793, 0, 1
93, 0, 61107, 0, 0
94, 0, 60445, 0, 0
95, 0, 60273, 0, 0
96, 0, 60449, 0, 0
97, 0, 59472, 0, 0
98, 0, 59980, 0, 0
99, 0, 59084, 0, 0
100, 0, 59121, 0, 0
101, 0, 58396, 0, 0
102, 0, 58322, 0, 0
103, 0, 57926, 0, 0
104, 0, 57631, 0, 0
105, 0, 57654, 0, 0
106, 0, 56975, 0, 0
107, 0, 56789, 0, 0
108, 0, 56488, 0, 0
109, 0, 56556, 0, 0
110, 0, 56167, 0, 0
111, 0, 55698, 0, 0
112, 0, 54712, 0, 0
113, 0, 55175, 0, 0
114, 0, 54233, 0, 0
115, 0, 54529, 0, 0
116, 0, 53898, 0, 0
117, 0, 54114, 0, 0
118, 0, 54026, 0, 0
119, 0, 53050, 0, 0
120, 0, 52494, 0, 0
121, 0, 52603, 0, 0
122, 0, 52151, 0, 0
123, 0, 52518, 0, 0
124, 0, 52095, 0, 0
125, 0, 51486, 0, 0
126, 0, 51503, 0, 0
127, 0, 51093, 0, 0
128, 0, 51561, 0, 0
129, 0, 51114, 0, 0
130, 0, 50764, 0, 0
131, 0, 50795, 0, 0
132, 0, 50857, 0, 0
133, 0, 50963, 0, 0
134, 0, 50343, 0, 0
135, 0, 49869, 0, 0
136, 0, 49793, 0, 0
137, 0, 50034, 0, 0
138, 0, 49254, 0, 0
139, 0, 48621, 0, 0
140, 0, 48944, 0, 0
141, 0, 48578, 0, 0
142, 0, 48669, 0, 0
143, 0, 48043, 0, 0
144, 0, 47548, 0, 0
145, 0, 47414, 0, 0
146, 0, 47112, 0, 0
147, 0, 46850, 0, 0
148, 0, 46687, 0, 0
149, 0, 46742, 0, 0
150, 0, 46760, 0, 0
151, 0, 46068, 0, 0
152, 0, 45824, 0, 0
153, 0, 45442, 0, 0
154, 0, 45497, 0, 0
155, 0, 44921, 0, 0
156, 0, 44865, 0, 0
157, 0, 44516, 0, 0
158, 0, 44587, 0, 0
159, 0, 44571, 0, 0
160, 0, 44438, 0, 0
161, 0, 44224, 0, 0
162, 0, 43717, 0, 0
163, 0, 43841, 0, 0
164, 0, 43771, 0, 0
165, 0, 44069, 0, 0
166, 0, 42862, 0, 0
167, 0, 42814, 0, 0
168, 0, 42321, 0, 0
169, 0, 42483, 0, 0
170, 0, 42216, 0, 0
171, 0, 42136, 0, 0
172, 0, 41746, 0, 0
173, 0, 42366, 0, 0
174, 0, 41713, 0, 0
175, 0, 41582, 0, 0
176, 0, 41292, 0, 0
177, 0, 41462, 0, 0
178, 0, 41190, 0, 0
179, 0, 40916, 0, 0
180, 0, 40889, 0, 0
181, 0, 41139, 0, 0
182, 0, 40460, 0, 0
183, 0, 40437, 0, 0
184, 0, 40482, 0, 0
185, 0, 39786, 0, 0
186, 0, 39637, 0, 0
187, 0, 39332, 0, 0
188, 0, 39386, 0, 0
189, 0, 39151, 0, 0
190, 0, 38886, 0, 0
191, 0, 38658, 0, 0
192, 0, 38215, 0, 0
193, 0, 38243, 0, 0
194, 0, 38442, 0, 0
195, 0, 38120, 0, 0
196, 0, 37152, 0, 0
197, 0, 37314, 0, 0
198, 0, 37129, 0, 0
199, 0, 36671, 0, 0
200, 0, 36167, 0, 0
201, 0, 36279, 0, 0
202, 0, 36044, 0, 0
203, 0, 35645, 0, 0
204, 0, 35470, 0, 0
205, 0, 35222, 0, 0
206, 0, 35613, 0, 0
207, 0, 35164, 0, 0
208, 0, 35151, 0, 0
209, 0, 34405, 0, 0
210, 0, 34269, 0, 0
211, 0, 34128, 0, 0
212, 0, 34277, 0, 0
213, 0, 34171, 0, 0
214, 0, 33742, 0, 0
215, 0, 33879, 0, 0
216, 0, 33598, 0, 0
217, 0, 33342, 0, 0
218, 0, 33249, 0, 0
219, 0, 32444, 0, 0
220, 0, 32452, 0, 0
221, 0, 31775, 0, 0
222, 0, 31704, 0, 0
223, 0, 31550, 0, 0
224, 0, 31784, 0, 0
225, 0, 32064, 0, 0
226, 0, 31988, 0, 0
227, 0, 31910, 0, 0
228, 0, 31822, 0, 0
229, 0, 31106, 0, 0
230, 0, 30979, 0, 0
231, 0, 30898, 0, 0
232, 0, 30768, 0, 0
233, 0, 31013, 0, 0
234, 0, 30811, 0, 0
235, 0, 30517, 0, 0
236, 0, 30606, 0, 0
237, 0, 30685, 0, 0
238, 0, 30479, 0, 0
239, 0, 29771, 0, 0
240, 0, 29613, 0, 0
241, 0, 29691, 0, 0
242, 0, 29583, 0, 0
243, 0, 29260, 0, 0
244, 0, 29269, 0, 0
245, 0, 29351, 0, 0
246, 0, 28949, 0, 0
247, 0, 28738, 0, 0
248, 0, 28988, 0, 0
249, 0, 28411, 0, 0
250, 0, 28115, 0, 0
251, 0, 28365, 0, 0
252, 0, 28155, 0, 0
253, 0, 28114, 0, 0
254, 0, 28116, 0, 0
255, 0, 27579, 0, 0
256, 0, 27871, 0, 0
257, 0, 27377, 0, 0
258, 0, 27547, 0, 0
259, 0, 27495, 0, 0
260, 0, 27302, 0, 0
261, 0, 26886, 0, 0
262, 0, 26981, 0, 0
263, 0, 26702, 0, 0
264, 0, 26582, 0, 0
265, 0, 26450, 0, 0
266, 0, 26232, 0, 0
267, 0, 26150, 0, 0
268, 0, 25972, 0, 0
269, 0, 26251, 0, 0
270, 0, 26218, 0, 0
271, 0, 26260, 0, 0
272, 0, 25972, 0, 0
