Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2484466, 2325722, 144249, 7938029
1, 928132, 95093, 472256, 3097058
2, 837972, 95474, 769464, 2066216
3, 786903, 96385, 10768837, 1561575
4, 750598, 96535, 7845194, 1167833
5, 716847, 96880, 0, 851871
6, 686332, 96885, 0, 621072
7, 659676, 95195, 0, 464863
8, 633417, 95592, 0, 358670
9, 605745, 95371, 0, 288435
10, 576635, 95349, 0, 233907
11, 552082, 94979, 0, 195229
12, 527127, 94516, 0, 163441
13, 500205, 93741, 0, 138339
14, 474931, 93450, 0, 116842
15, 452011, 92574, 0, 99862
16, 430384, 92419, 0, 85050
17, 413865, 91587, 0, 72679
18, 390622, 91131, 0, 62539
19, 371341, 91074, 0, 54597
20, 351309, 91084, 0, 46633
21, 344499, 90641, 0, 40385
22, 329258, 89735, 0, 34950
23, 312188, 89266, 0, 30342
24, 298201, 89027, 0, 26239
25, 287020, 88471, 0, 22966
26, 273755, 87980, 0, 20009
27, 259274, 87718, 0, 17355
28, 245522, 87226, 0, 15016
29, 238058, 86716, 0, 13335
30, 225751, 86263, 0, 11431
31, 212101, 86251, 0, 9998
32, 205477, 85743, 0, 8701
33, 196184, 85037, 0, 7674
34, 185014, 84575, 0, 6883
35, 176977, 84668, 0, 6012
36, 167286, 83653, 0, 5300
37, 163558, 83437, 0, 4590
38, 156211, 83495, 0, 4039
39, 150858, 82598, 0, 3589
40, 142142, 82450, 0, 3126
41, 132547, 82194, 0, 2716
42, 124701, 81538, 0, 2378
43, 115912, 80795, 0, 2090
44, 108828, 80981, 0, 1876
45, 101098, 79992, 0, 1617
46, 90854, 80009, 0, 1487
47, 84255, 79488, 0, 1291
48, 78690, 79651, 0, 1169
49, 73024, 77789, 0, 992
50, 65472, 77861, 0, 871
51, 55495, 78089, 0, 776
52, 48200, 77162, 0, 717
53, 40668, 77606, 0, 557
54, 34127, 77205, 0, 536
55, 29662, 76643, 0, 461
56, 24989, 76251, 0, 409
57, 21264, 76766, 0, 378
58, 16818, 76188, 0, 346
59, 13508, 75486, 0, 315
60, 10808, 74970, 0, 268
61, 8182, 74435, 0, 233
62, 6284, 74361, 0, 196
63, 4179, 74033, 0, 177
64, 3353, 73690, 0, 1400
65, 2259, 73460, 0, 6
66, 1407, 73248, 0, 5
67, 947, 72971, 0, 8
68, 639, 72339, 0, 7
69, 482, 71733, 0, 5
70, 344, 72183, 0, 6
71, 339, 71402, 0, 1
72, 223, 70759, 0, 1
73, 126, 70462, 0, 5
74, 138, 70628, 0, 3
75, 108, 69453, 0, 1
76, 104, 69058, 0, 2
77, 26, 68568, 0, 2
78, 6, 68130, 0, 2
79, 0, 67853, 0, 1
80, 0, 67786, 0, 1
81, 0, 66784, 0, 0
82, 0, 66399, 0, 2
83, 0, 66037, 0, 0
84, 0, 66549, 0, 0
85, 0, 65543, 0, 0
86, 0, 64793, 0, 0
87, 0, 64758, 0, 1
88, 0, 64794, 0, 2
89, 0, 63974, 0, 0
90, 0, 64712, 0, 1
91, 0, 64124, 0, 1
92, 0, 63662, 0, 0
93, 0, 63260, 0, 0
94, 0, 63418, 0, 0
95, 0, 62762, 0, 0
96, 0, 62885, 0, 1
97, 0, 62704, 0, 0
98, 0, 62116, 0, 0
99, 0, 61435, 0, 0
100, 0, 61484, 0, 0
101, 0, 60806, 0, 0
102, 0, 60548, 0, 0
103, 0, 61002, 0, 0
104, 0, 59932, 0, 0
105, 0, 59846, 0, 0
106, 0, 59636, 0, 0
107, 0, 58669, 0, 0
108, 0, 58675, 0, 0
109, 0, 58444, 0, 0
110, 0, 57916, 0, 0
111, 0, 57959, 0, 0
112, 0, 58240, 0, 0
113, 0, 56992, 0, 0
114, 0, 57376, 0, 0
115, 0, 57563, 0, 0
116, 0, 56836, 0, 0
117, 0, 56533, 0, 0
118, 0, 56019, 0, 0
119, 0, 55936, 0, 0
120, 0, 54995, 0, 0
121, 0, 54752, 0, 0
122, 0, 54288, 0, 0
123, 0, 53391, 0, 0
124, 0, 53458, 0, 0
125, 0, 53288, 0, 0
126, 0, 53147, 0, 0
127, 0, 52576, 0, 0
128, 0, 52073, 0, 0
129, 0, 52216, 0, 0
130, 0, 51415, 0, 0
131, 0, 51435, 0, 0
132, 0, 50830, 0, 0
133, 0, 51364, 0, 0
134, 0, 50309, 0, 0
135, 0, 49436, 0, 0
136, 0, 49601, 0, 0
137, 0, 49283, 0, 0
138, 0, 48979, 0, 0
139, 0, 49113, 0, 0
140, 0, 48773, 0, 0
141, 0, 48430, 0, 0
142, 0, 48200, 0, 0
143, 0, 47539, 0, 0
144, 0, 47430, 0, 0
145, 0, 47302, 0, 0
146, 0, 47242, 0, 0
147, 0, 46950, 0, 0
148, 0, 46693, 0, 0
149, 0, 47103, 0, 0
150, 0, 46397, 0, 0
151, 0, 46091, 0, 0
152, 0, 46338, 0, 0
