Adjusted Message Count, Adjusted Occurrence in Buffer from Source, Adjusted Occurrence in Buffer from Source1, Adjusted Occurrence in Service from Source, Adjusted Occurrence in Service from Source1
0, 0.120551, 0.112911, 0.00683135, 0.397905
1, 0.0455593, 0.00465675, 0.0225052, 0.155021
2, 0.0409681, 0.00469895, 0.0375139, 0.103114
3, 0.0384302, 0.00468515, 0.539794, 0.0774501
4, 0.0363758, 0.00467825, 0.393355, 0.0580319
5, 0.0347232, 0.00466605, 0, 0.0423369
6, 0.0333186, 0.00469765, 0, 0.0309543
7, 0.0317733, 0.00467155, 0, 0.0232425
8, 0.0305296, 0.00465315, 0, 0.0179867
9, 0.0292146, 0.00466235, 0, 0.0144429
10, 0.0280581, 0.0046372, 0, 0.0117868
11, 0.0268887, 0.00459675, 0, 0.0098191
12, 0.0257423, 0.0046214, 0, 0.00818965
13, 0.0244937, 0.0045832, 0, 0.0069136
14, 0.0233968, 0.0045722, 0, 0.00586345
15, 0.0226719, 0.00455725, 0, 0.00501005
16, 0.0217023, 0.00449435, 0, 0.00429535
17, 0.0207823, 0.00451355, 0, 0.00367225
18, 0.0197168, 0.0045086, 0, 0.0031294
19, 0.0187196, 0.0044673, 0, 0.0027234
20, 0.0179817, 0.0044558, 0, 0.0023345
21, 0.0170307, 0.00444185, 0, 0.00201
22, 0.0164003, 0.00439755, 0, 0.0017502
23, 0.0155992, 0.0043957, 0, 0.00151585
24, 0.0150081, 0.0043619, 0, 0.00131705
25, 0.0142492, 0.0043503, 0, 0.0011468
26, 0.0136449, 0.0043068, 0, 0.0009961
27, 0.0131907, 0.00431395, 0, 0.00086545
28, 0.0128217, 0.0042637, 0, 0.00074865
29, 0.0124552, 0.00426795, 0, 0.0006641
30, 0.0120465, 0.0042223, 0, 0.0005808
31, 0.0114229, 0.004175, 0, 0.00050515
32, 0.0106669, 0.00419835, 0, 0.0004417
33, 0.0102153, 0.0041685, 0, 0.0003885
34, 0.0098664, 0.00413895, 0, 0.00034565
35, 0.00943035, 0.00413415, 0, 0.0002947
36, 0.00911065, 0.00405835, 0, 0.00025995
37, 0.00871085, 0.00405355, 0, 0.00022895
38, 0.00829955, 0.00401505, 0, 0.000202
39, 0.00784715, 0.00400185, 0, 0.00017835
40, 0.0074255, 0.00395455, 0, 0.00016305
41, 0.00712675, 0.0039415, 0, 0.0001369
42, 0.0067769, 0.0039361, 0, 0.0001226
43, 0.00639075, 0.0039083, 0, 0.0001056
44, 0.00599145, 0.0039193, 0, 8.99e-05
45, 0.00560085, 0.00387785, 0, 8.095e-05
46, 0.0052103, 0.00386155, 0, 7.4e-05
47, 0.0048574, 0.0038496, 0, 6.465e-05
48, 0.0044086, 0.00381275, 0, 5.845e-05
49, 0.00396425, 0.00377835, 0, 5.06e-05
50, 0.00362185, 0.00376395, 0, 4.42e-05
51, 0.00319325, 0.0037883, 0, 3.83e-05
52, 0.0028749, 0.0037697, 0, 3.44e-05
53, 0.00253945, 0.00372845, 0, 3.15e-05
54, 0.00214355, 0.00374005, 0, 2.33e-05
55, 0.001817, 0.00373235, 0, 2.485e-05
56, 0.0014468, 0.00369425, 0, 2.11e-05
57, 0.001154, 0.0036751, 0, 1.815e-05
58, 0.0009064, 0.0036645, 0, 1.89e-05
59, 0.0007198, 0.00365565, 0, 1.495e-05
60, 0.0006078, 0.00363815, 0, 1.275e-05
61, 0.0004549, 0.0035861, 0, 1.1e-05
62, 0.0003295, 0.00362205, 0, 9.95e-06
63, 0.0002476, 0.00357295, 0, 9.3e-06
64, 0.0001789, 0.00357145, 0, 7.505e-05
65, 0.00012445, 0.00353155, 0, 2e-07
66, 8.48e-05, 0.0034959, 0, 5e-08
67, 5.14e-05, 0.003484, 0, 2.5e-07
68, 4.14e-05, 0.00350025, 0, 4.5e-07
69, 2.625e-05, 0.0034508, 0, 0
70, 2.16e-05, 0.00342395, 0, 0
71, 1.575e-05, 0.003401, 0, 1.5e-07
72, 1.305e-05, 0.0033831, 0, 1.5e-07
73, 9.85e-06, 0.00339125, 0, 2.5e-07
74, 5.15e-06, 0.00337675, 0, 1.5e-07
75, 2.75e-06, 0.00338355, 0, 1.5e-07
76, 8.5e-07, 0.0033865, 0, 1e-07
77, 3.5e-07, 0.00330645, 0, 5e-08
78, 0, 0.003315, 0, 5e-08
79, 0, 0.00332345, 0, 1.5e-07
80, 0, 0.00331015, 0, 5e-08
81, 0, 0.0032875, 0, 0
82, 0, 0.00328695, 0, 0
83, 0, 0.00327625, 0, 0
84, 0, 0.0032519, 0, 5e-08
85, 0, 0.0032556, 0, 0
86, 0, 0.0032134, 0, 0
87, 0, 0.0032099, 0, 0
88, 0, 0.0031685, 0, 0
89, 0, 0.00319225, 0, 5e-08
90, 0, 0.0031332, 0, 0
91, 0, 0.00311655, 0, 1.5e-07
92, 0, 0.00310715, 0, 0
93, 0, 0.00307615, 0, 0
94, 0, 0.00310085, 0, 5e-08
95, 0, 0.00302565, 0, 0
96, 0, 0.00302205, 0, 0
97, 0, 0.00302905, 0, 0
98, 0, 0.003014, 0, 0
99, 0, 0.0029776, 0, 0
100, 0, 0.0029887, 0, 0
101, 0, 0.0029792, 0, 0
102, 0, 0.0029021, 0, 0
103, 0, 0.0029016, 0, 0
104, 0, 0.0028984, 0, 0
105, 0, 0.0029022, 0, 0
106, 0, 0.00288915, 0, 0
