Adjusted Message Count, Adjusted Occurrence in Buffer from Source, Adjusted Occurrence in Buffer from Source1, Adjusted Occurrence in Service from Source, Adjusted Occurrence in Service from Source1
0, 0.123243, 0.115446, 0.00711215, 0.397067
1, 0.0459169, 0.0047204, 0.0233052, 0.154972
2, 0.0412917, 0.0047755, 0.038325, 0.10347
3, 0.0385941, 0.0047927, 0.538777, 0.0778548
4, 0.0368876, 0.00477475, 0.392481, 0.0582545
5, 0.0350205, 0.00477405, 0, 0.0425458
6, 0.0330995, 0.00476465, 0, 0.0311002
7, 0.0315353, 0.00475715, 0, 0.0231584
8, 0.0298803, 0.00470905, 0, 0.0179779
9, 0.0286675, 0.0047037, 0, 0.0143784
10, 0.0272794, 0.0046872, 0, 0.0117163
11, 0.026204, 0.00465715, 0, 0.0097422
12, 0.0248224, 0.0046726, 0, 0.0081598
13, 0.0238295, 0.0046529, 0, 0.00692715
14, 0.022828, 0.00458685, 0, 0.0058477
15, 0.0220546, 0.00455635, 0, 0.00498735
16, 0.0214003, 0.00456535, 0, 0.00426125
17, 0.0205962, 0.0045336, 0, 0.00365585
18, 0.0196804, 0.0045441, 0, 0.00313895
19, 0.0187107, 0.00447265, 0, 0.0026976
20, 0.0178028, 0.004424, 0, 0.00234895
21, 0.0170477, 0.004451, 0, 0.00201375
22, 0.0163999, 0.0044785, 0, 0.00174415
23, 0.0155383, 0.0044017, 0, 0.00151065
24, 0.0151252, 0.0043936, 0, 0.00132425
25, 0.0144525, 0.00436045, 0, 0.0011412
26, 0.0139538, 0.0043394, 0, 0.00098415
27, 0.0133545, 0.0043116, 0, 0.00085545
28, 0.0129425, 0.00432005, 0, 0.00076265
29, 0.0125336, 0.0042831, 0, 0.0006569
30, 0.0120733, 0.00423735, 0, 0.00057465
31, 0.0117053, 0.00420335, 0, 0.0005113
32, 0.0110137, 0.00418195, 0, 0.00045215
33, 0.0104293, 0.00418725, 0, 0.00037965
34, 0.00990335, 0.0041531, 0, 0.00033975
35, 0.0095021, 0.0041161, 0, 0.00029465
36, 0.009255, 0.0041205, 0, 0.00026695
37, 0.00868425, 0.00411795, 0, 0.00023035
38, 0.00836, 0.0040912, 0, 0.00019715
39, 0.0079113, 0.0040756, 0, 0.0001776
40, 0.00750005, 0.00406225, 0, 0.0001552
41, 0.0069816, 0.00400285, 0, 0.00013345
42, 0.00668145, 0.0039999, 0, 0.00012365
43, 0.00623425, 0.0039804, 0, 0.00010915
44, 0.0059426, 0.00393265, 0, 9.205e-05
45, 0.00554145, 0.00392345, 0, 7.87e-05
46, 0.00506735, 0.00392155, 0, 7.115e-05
47, 0.0048589, 0.0038924, 0, 6.715e-05
48, 0.00460445, 0.00385775, 0, 5.89e-05
49, 0.00415905, 0.00381825, 0, 4.92e-05
50, 0.00363025, 0.00381255, 0, 4.215e-05
51, 0.0032726, 0.0037705, 0, 3.82e-05
52, 0.0029096, 0.00377965, 0, 3.41e-05
53, 0.00243335, 0.0037384, 0, 2.95e-05
54, 0.00204055, 0.0037098, 0, 2.67e-05
55, 0.0016748, 0.0036832, 0, 2.47e-05
56, 0.00141755, 0.003645, 0, 2.095e-05
57, 0.001195, 0.00363595, 0, 1.855e-05
58, 0.0010013, 0.0035831, 0, 1.645e-05
59, 0.00083935, 0.0035822, 0, 1.425e-05
60, 0.0006407, 0.00355035, 0, 1.235e-05
61, 0.0004665, 0.00352975, 0, 1.04e-05
62, 0.0003409, 0.0035416, 0, 9.2e-06
63, 0.00028065, 0.00353185, 0, 8.6e-06
64, 0.0001827, 0.00349325, 0, 7.37e-05
65, 0.00013375, 0.00351805, 0, 4e-07
66, 0.0001021, 0.00347825, 0, 1.5e-07
67, 8.51e-05, 0.00348095, 0, 1.5e-07
68, 6.15e-05, 0.00344785, 0, 1e-07
69, 4.87e-05, 0.0034605, 0, 1.5e-07
70, 3.925e-05, 0.00340505, 0, 2e-07
71, 2.23e-05, 0.0033807, 0, 2.5e-07
72, 1.39e-05, 0.0033596, 0, 0
73, 1.23e-05, 0.00334515, 0, 0
74, 9.75e-06, 0.00332455, 0, 1e-07
75, 7.8e-06, 0.00334055, 0, 0
76, 6.8e-06, 0.00328215, 0, 5e-08
77, 7.2e-06, 0.0032179, 0, 5e-08
78, 9.9e-06, 0.00325115, 0, 5e-08
79, 5.5e-06, 0.003233, 0, 1e-07
80, 6.3e-06, 0.0032136, 0, 0
81, 6e-07, 0.0031949, 0, 5e-08
82, 0, 0.00318535, 0, 0
83, 0, 0.0031709, 0, 0
84, 0, 0.00312275, 0, 5e-08
85, 0, 0.00312445, 0, 0
86, 0, 0.00309265, 0, 0
87, 0, 0.0030681, 0, 0
88, 0, 0.0030565, 0, 0
89, 0, 0.00305315, 0, 0
90, 0, 0.00301435, 0, 0
91, 0, 0.00303775, 0, 0
92, 0, 0.0030168, 0, 0
93, 0, 0.00299585, 0, 0
94, 0, 0.0030203, 0, 0
95, 0, 0.0029754, 0, 0
96, 0, 0.0029584, 0, 0
97, 0, 0.00293, 0, 0
98, 0, 0.00293625, 0, 5e-08
99, 0, 0.00295575, 0, 0
100, 0, 0.00291175, 0, 0
101, 0, 0.0029167, 0, 0
102, 0, 0.0029098, 0, 0
103, 0, 0.00286185, 0, 0
104, 0, 0.00285495, 0, 0
105, 0, 0.0028761, 0, 0
106, 0, 0.00286565, 0, 0
107, 0, 0.0028322, 0, 0
108, 0, 0.00277125, 0, 0
109, 0, 0.00278975, 0, 0
110, 0, 0.00275045, 0, 0
111, 0, 0.002768, 0, 0
112, 0, 0.0027598, 0, 0
