Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2348888, 2197550, 133990, 7986194
1, 879175, 89560, 444803, 3097687
2, 795451, 90538, 729373, 2048304
3, 749766, 90744, 10793647, 1544927
4, 715928, 91253, 7898187, 1153027
5, 686732, 91572, 0, 846400
6, 661432, 90680, 0, 617912
7, 633312, 91054, 0, 463143
8, 603077, 90430, 0, 360275
9, 571621, 90230, 0, 287390
10, 546429, 89304, 0, 236697
11, 525837, 89588, 0, 195434
12, 512471, 89078, 0, 164889
13, 500251, 89368, 0, 139531
14, 481618, 88988, 0, 117607
15, 461599, 88416, 0, 100356
16, 443290, 87708, 0, 85868
17, 424782, 88152, 0, 73280
18, 401413, 86733, 0, 62864
19, 383353, 87224, 0, 54586
20, 366222, 86254, 0, 46999
21, 350206, 86088, 0, 40601
22, 336277, 86244, 0, 35053
23, 319553, 85761, 0, 30462
24, 307522, 85570, 0, 26482
25, 294548, 85262, 0, 22629
26, 286155, 85374, 0, 20263
27, 270926, 84053, 0, 17436
28, 260891, 84473, 0, 15160
29, 250828, 84109, 0, 13320
30, 240787, 82785, 0, 11524
31, 227643, 82578, 0, 10083
32, 220554, 82296, 0, 8994
33, 213368, 82431, 0, 7777
34, 208014, 80935, 0, 6814
35, 197873, 81433, 0, 5895
36, 184746, 79843, 0, 5207
37, 177668, 79578, 0, 4585
38, 174251, 80039, 0, 4118
39, 168612, 79092, 0, 3587
40, 160283, 78825, 0, 3151
41, 151580, 78759, 0, 2794
42, 138044, 78304, 0, 2396
43, 128129, 78064, 0, 2151
44, 122251, 77958, 0, 1805
45, 111704, 76560, 0, 1692
46, 102414, 76603, 0, 1417
47, 93082, 76808, 0, 1285
48, 84362, 75348, 0, 1149
49, 76649, 75670, 0, 992
50, 69847, 74508, 0, 903
51, 62333, 74833, 0, 762
52, 55186, 75067, 0, 725
53, 49136, 74559, 0, 606
54, 41152, 73852, 0, 537
55, 35419, 73709, 0, 476
56, 30060, 73231, 0, 408
57, 24644, 72913, 0, 370
58, 19816, 72751, 0, 329
59, 15418, 72287, 0, 281
60, 11387, 71248, 0, 270
61, 9513, 71006, 0, 199
62, 6914, 69929, 0, 189
63, 4882, 70866, 0, 195
64, 3302, 70411, 0, 1500
65, 2474, 69160, 0, 3
66, 2083, 69414, 0, 8
67, 1284, 69127, 0, 3
68, 1193, 68755, 0, 7
69, 845, 68253, 0, 6
70, 530, 67812, 0, 2
71, 393, 67295, 0, 3
72, 226, 66878, 0, 6
73, 163, 66883, 0, 3
74, 102, 66024, 0, 1
75, 88, 66210, 0, 2
76, 43, 65798, 0, 2
77, 0, 65359, 0, 2
78, 0, 64903, 0, 1
