Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2379095, 2226325, 138879, 7990163
1, 890814, 91571, 447669, 3089476
2, 800696, 92028, 735943, 2053031
3, 754490, 92799, 10775674, 1545433
4, 723182, 92025, 7901835, 1156546
5, 693531, 92017, 0, 846910
6, 667896, 92426, 0, 617725
7, 635742, 91992, 0, 463077
8, 609601, 91510, 0, 360283
9, 582889, 91145, 0, 286858
10, 555539, 91053, 0, 235247
11, 529433, 90400, 0, 195610
12, 506500, 90227, 0, 164250
13, 482799, 89415, 0, 138444
14, 466402, 89203, 0, 117624
15, 447126, 89268, 0, 99929
16, 432429, 88847, 0, 85314
17, 414968, 88038, 0, 72814
18, 400755, 87453, 0, 63201
19, 379328, 87182, 0, 54015
20, 363762, 87177, 0, 46783
21, 349995, 86382, 0, 40605
22, 336630, 86156, 0, 35143
23, 319786, 85173, 0, 30512
24, 303592, 85328, 0, 26546
25, 291059, 85117, 0, 23020
26, 278925, 84896, 0, 19941
27, 267376, 84774, 0, 17341
28, 259366, 83690, 0, 15247
29, 248570, 83019, 0, 13413
30, 237946, 82878, 0, 11653
31, 228739, 82287, 0, 10155
32, 219836, 82482, 0, 8747
33, 207057, 82431, 0, 7757
34, 199209, 81270, 0, 6833
35, 191241, 81418, 0, 5844
36, 184001, 81529, 0, 5305
37, 180156, 80259, 0, 4588
38, 174479, 79587, 0, 4061
39, 167348, 80026, 0, 3532
40, 159590, 80088, 0, 3149
41, 150746, 78770, 0, 2801
42, 141478, 78433, 0, 2407
43, 136662, 78015, 0, 2160
44, 126171, 77746, 0, 1901
45, 113578, 76821, 0, 1710
46, 105826, 76819, 0, 1457
47, 99315, 76377, 0, 1321
48, 91572, 76001, 0, 1127
49, 81171, 75501, 0, 1000
50, 71488, 76479, 0, 907
51, 61666, 74409, 0, 776
52, 52405, 74679, 0, 705
53, 44974, 74021, 0, 648
54, 37743, 74393, 0, 553
55, 33602, 73895, 0, 486
56, 27408, 72766, 0, 409
57, 21928, 72571, 0, 363
58, 17884, 71953, 0, 351
59, 14712, 72455, 0, 306
60, 11818, 71307, 0, 245
61, 9118, 71322, 0, 226
62, 7236, 71464, 0, 210
63, 5472, 71566, 0, 196
64, 4015, 71062, 0, 1548
65, 3420, 70784, 0, 5
66, 2387, 70304, 0, 6
67, 1724, 69790, 0, 4
68, 856, 70126, 0, 5
69, 681, 69054, 0, 2
70, 552, 69307, 0, 4
71, 266, 68602, 0, 1
72, 133, 68211, 0, 5
73, 72, 67736, 0, 4
74, 38, 67944, 0, 5
75, 5, 66536, 0, 3
76, 0, 66472, 0, 2
77, 0, 65759, 0, 2
78, 0, 66324, 0, 0
79, 0, 65933, 0, 3
80, 0, 65688, 0, 0
81, 0, 64858, 0, 2
82, 0, 65355, 0, 0
83, 0, 64469, 0, 2
84, 0, 64157, 0, 0
85, 0, 64518, 0, 0
86, 0, 64507, 0, 3
87, 0, 64075, 0, 0
88, 0, 63189, 0, 0
89, 0, 63314, 0, 1
90, 0, 62754, 0, 0
91, 0, 62877, 0, 0
92, 0, 62729, 0, 0
93, 0, 61739, 0, 0
94, 0, 61631, 0, 0
95, 0, 61484, 0, 1
96, 0, 61143, 0, 1
97, 0, 60497, 0, 0
98, 0, 60430, 0, 0
99, 0, 59512, 0, 0
100, 0, 59887, 0, 0
101, 0, 59024, 0, 1
102, 0, 59026, 0, 0
103, 0, 58626, 0, 0
104, 0, 58313, 0, 0
105, 0, 57472, 0, 0
106, 0, 57128, 0, 0
107, 0, 56956, 0, 0
108, 0, 56853, 0, 0
109, 0, 56757, 0, 0
110, 0, 56413, 0, 0
111, 0, 56103, 0, 0
112, 0, 55149, 0, 0
113, 0, 54874, 0, 0
114, 0, 55141, 0, 0
115, 0, 54460, 0, 0
116, 0, 54610, 0, 0
117, 0, 53793, 0, 0
118, 0, 54421, 0, 0
119, 0, 53851, 0, 0
120, 0, 53380, 0, 0
121, 0, 53335, 0, 0
122, 0, 52976, 0, 0
123, 0, 52613, 0, 0
124, 0, 52717, 0, 0
125, 0, 52137, 0, 0
126, 0, 52422, 0, 0
127, 0, 52055, 0, 0
128, 0, 51864, 0, 0
129, 0, 51537, 0, 0
130, 0, 51451, 0, 0
131, 0, 51199, 0, 0
132, 0, 50888, 0, 0
133, 0, 50618, 0, 0
134, 0, 50502, 0, 0
135, 0, 49831, 0, 0
136, 0, 49828, 0, 0
137, 0, 49709, 0, 0
138, 0, 49539, 0, 0
139, 0, 49727, 0, 0
140, 0, 49020, 0, 0
141, 0, 49353, 0, 0
142, 0, 48624, 0, 0
143, 0, 48930, 0, 0
144, 0, 48442, 0, 0
145, 0, 48555, 0, 0
146, 0, 48067, 0, 0
147, 0, 47811, 0, 0
148, 0, 47877, 0, 0
149, 0, 47413, 0, 0
150, 0, 47035, 0, 0
151, 0, 46826, 0, 0
152, 0, 47205, 0, 0
153, 0, 46432, 0, 0
154, 0, 46359, 0, 0
155, 0, 45810, 0, 0
156, 0, 45708, 0, 0
157, 0, 45580, 0, 0
158, 0, 45082, 0, 0
159, 0, 44399, 0, 0
160, 0, 43905, 0, 0
161, 0, 43965, 0, 0
162, 0, 43717, 0, 0
163, 0, 43521, 0, 0
164, 0, 43120, 0, 0
165, 0, 42712, 0, 0
166, 0, 42726, 0, 0
167, 0, 43077, 0, 0
168, 0, 42651, 0, 0
169, 0, 42201, 0, 0
170, 0, 41947, 0, 0
171, 0, 41738, 0, 0
172, 0, 41490, 0, 0
173, 0, 41367, 0, 0
174, 0, 41546, 0, 0
175, 0, 40943, 0, 0
176, 0, 41407, 0, 0
177, 0, 40559, 0, 0
178, 0, 40481, 0, 0
179, 0, 40473, 0, 0
180, 0, 40372, 0, 0
181, 0, 39817, 0, 0
182, 0, 39904, 0, 0
183, 0, 40230, 0, 0
184, 0, 39089, 0, 0
185, 0, 39042, 0, 0
186, 0, 39331, 0, 0
187, 0, 38560, 0, 0
188, 0, 38286, 0, 0
189, 0, 38799, 0, 0
190, 0, 37812, 0, 0
191, 0, 37944, 0, 0
192, 0, 37764, 0, 0
193, 0, 37776, 0, 0
194, 0, 37632, 0, 0
195, 0, 37461, 0, 0
196, 0, 36879, 0, 0
197, 0, 37154, 0, 0
198, 0, 36685, 0, 0
199, 0, 36653, 0, 0
