Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2504157, 2345637, 145525, 7929549
1, 927391, 96069, 479760, 3097034
2, 834523, 96014, 777284, 2072199
3, 780442, 95889, 10761147, 1562756
4, 745302, 96116, 7836284, 1170723
5, 709510, 96428, 0, 853604
6, 678781, 95790, 0, 621073
7, 650344, 96179, 0, 463086
8, 626394, 95351, 0, 358685
9, 594020, 94376, 0, 286387
10, 563960, 94069, 0, 234598
11, 539367, 93594, 0, 195358
12, 516273, 93337, 0, 162957
13, 491351, 92842, 0, 138315
14, 467161, 93322, 0, 117636
15, 447529, 91863, 0, 99781
16, 431015, 91458, 0, 84836
17, 416215, 90996, 0, 73092
18, 396923, 90019, 0, 62323
19, 379451, 90071, 0, 54441
20, 362439, 89386, 0, 46488
21, 347021, 89436, 0, 40193
22, 328365, 88628, 0, 34795
23, 312591, 89162, 0, 30254
24, 299450, 88038, 0, 26262
25, 287761, 87604, 0, 23157
26, 277110, 86944, 0, 19965
27, 265716, 87482, 0, 17399
28, 253367, 86669, 0, 15310
29, 243744, 86611, 0, 13183
30, 229720, 85915, 0, 11769
31, 219375, 85777, 0, 9979
32, 205227, 85240, 0, 8831
33, 195541, 84802, 0, 7778
34, 188197, 83966, 0, 6777
35, 182783, 84012, 0, 5980
36, 174190, 83403, 0, 5279
37, 164161, 83402, 0, 4529
38, 155638, 82740, 0, 3974
39, 147329, 81948, 0, 3536
40, 142464, 82186, 0, 3133
41, 135107, 81126, 0, 2673
42, 127370, 81135, 0, 2504
43, 119233, 80450, 0, 2136
44, 109293, 79753, 0, 1804
45, 102600, 79192, 0, 1619
46, 93910, 78836, 0, 1426
47, 85125, 78783, 0, 1278
48, 77094, 78125, 0, 1068
49, 70323, 77843, 0, 1023
50, 63274, 77456, 0, 868
51, 55649, 77823, 0, 728
52, 47534, 76662, 0, 669
53, 41043, 76300, 0, 572
54, 35716, 75947, 0, 513
55, 30748, 75487, 0, 482
56, 25607, 75036, 0, 425
57, 21672, 74848, 0, 343
58, 18306, 74529, 0, 317
59, 14396, 74051, 0, 295
60, 10990, 73720, 0, 207
61, 8245, 73025, 0, 211
62, 6306, 72422, 0, 186
63, 4830, 72349, 0, 159
64, 3607, 71423, 0, 1428
65, 2751, 71500, 0, 10
66, 2162, 70801, 0, 8
67, 1287, 71088, 0, 3
68, 1032, 70953, 0, 3
69, 795, 69857, 0, 3
70, 500, 70420, 0, 3
71, 239, 69526, 0, 2
72, 134, 69051, 0, 4
73, 188, 69198, 0, 3
74, 148, 69178, 0, 3
75, 121, 68800, 0, 1
76, 110, 68257, 0, 4
77, 126, 68079, 0, 1
78, 75, 67656, 0, 2
79, 56, 67352, 0, 0
80, 0, 66870, 0, 1
81, 0, 66784, 0, 0
82, 0, 66493, 0, 1
83, 0, 66129, 0, 1
84, 0, 65599, 0, 0
85, 0, 65885, 0, 1
86, 0, 64590, 0, 0
87, 0, 64841, 0, 1
88, 0, 63729, 0, 0
89, 0, 63368, 0, 1
90, 0, 63086, 0, 1
91, 0, 62990, 0, 1
92, 0, 62449, 0, 0
93, 0, 62402, 0, 0
94, 0, 62153, 0, 1
95, 0, 61725, 0, 0
96, 0, 61897, 0, 0
97, 0, 61229, 0, 1
98, 0, 61350, 0, 0
99, 0, 61065, 0, 0
100, 0, 60445, 0, 0
101, 0, 60084, 0, 1
102, 0, 60245, 0, 0
103, 0, 59249, 0, 0
104, 0, 59053, 0, 0
105, 0, 58709, 0, 0
106, 0, 59112, 0, 0
107, 0, 58323, 0, 0
108, 0, 58242, 0, 0
109, 0, 57801, 0, 0
110, 0, 57677, 0, 0
111, 0, 57027, 0, 0
112, 0, 57139, 0, 0
113, 0, 56173, 0, 0
114, 0, 56211, 0, 0
115, 0, 55551, 0, 0
116, 0, 54953, 0, 0
117, 0, 55210, 0, 0
118, 0, 54288, 0, 0
119, 0, 54474, 0, 0
120, 0, 53660, 0, 0
121, 0, 53489, 0, 0
122, 0, 52825, 0, 0
123, 0, 53251, 0, 0
124, 0, 52651, 0, 0
125, 0, 51926, 0, 0
126, 0, 52653, 0, 0
127, 0, 51867, 0, 0
128, 0, 51500, 0, 1
129, 0, 51132, 0, 0
130, 0, 51370, 0, 0
131, 0, 50399, 0, 0
