Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2392867, 2239961, 139385, 7985328
1, 898739, 92113, 450257, 3091704
2, 812353, 92259, 741296, 2055390
3, 760324, 91840, 10773528, 1548564
4, 722344, 92999, 7895534, 1155567
5, 691152, 92666, 0, 845688
6, 660141, 92020, 0, 618495
7, 635873, 92418, 0, 462300
8, 606397, 91766, 0, 359125
9, 582622, 92299, 0, 288201
10, 555304, 91979, 0, 235442
11, 530344, 91590, 0, 195371
12, 509655, 91372, 0, 163344
13, 489398, 91229, 0, 137955
14, 466928, 90580, 0, 117584
15, 448716, 90787, 0, 100103
16, 428898, 90342, 0, 85583
17, 410402, 89496, 0, 73388
18, 390133, 88772, 0, 62863
19, 376492, 88514, 0, 54148
20, 355269, 88248, 0, 46720
21, 339458, 87780, 0, 40560
22, 328309, 86743, 0, 35201
23, 315473, 86763, 0, 30408
24, 303882, 86410, 0, 26232
25, 294733, 85886, 0, 22978
26, 279418, 85186, 0, 20027
27, 266409, 84847, 0, 17600
28, 255429, 84383, 0, 15426
29, 248394, 84190, 0, 13100
30, 234926, 83330, 0, 11579
31, 226138, 83082, 0, 10152
32, 216300, 81829, 0, 8939
33, 207848, 83028, 0, 7809
34, 198801, 82164, 0, 6852
35, 192444, 81656, 0, 5959
36, 184332, 80859, 0, 5282
37, 174787, 80350, 0, 4789
38, 164922, 79718, 0, 3995
39, 161186, 79943, 0, 3600
40, 152930, 78884, 0, 3129
41, 147909, 79613, 0, 2813
42, 140161, 78581, 0, 2411
43, 136848, 77435, 0, 2145
44, 128249, 77820, 0, 1896
45, 120181, 77402, 0, 1607
46, 109404, 77779, 0, 1478
47, 99001, 76533, 0, 1280
48, 91163, 76017, 0, 1125
49, 85985, 76007, 0, 989
50, 76359, 75526, 0, 922
51, 67288, 74765, 0, 788
52, 57589, 74707, 0, 650
53, 50015, 74418, 0, 624
54, 43541, 73749, 0, 559
55, 37680, 73782, 0, 481
56, 29780, 73211, 0, 405
57, 25225, 73327, 0, 381
58, 20937, 73134, 0, 311
59, 15574, 72433, 0, 252
60, 12522, 71853, 0, 267
61, 8856, 71765, 0, 220
62, 6942, 72488, 0, 209
63, 4896, 71496, 0, 162
64, 3951, 70989, 0, 1500
65, 2526, 70601, 0, 7
66, 2029, 70554, 0, 2
67, 1689, 70267, 0, 3
68, 1273, 69021, 0, 7
69, 737, 69270, 0, 3
70, 479, 68534, 0, 1
71, 317, 69346, 0, 2
72, 157, 68786, 0, 2
73, 138, 68766, 0, 1
74, 61, 68699, 0, 5
75, 31, 67659, 0, 0
76, 28, 66807, 0, 2
77, 9, 67439, 0, 3
78, 0, 67019, 0, 0
79, 0, 65790, 0, 1
80, 0, 65693, 0, 0
81, 0, 65851, 0, 1
82, 0, 64971, 0, 1
83, 0, 64413, 0, 0
84, 0, 63972, 0, 0
85, 0, 63374, 0, 1
86, 0, 62986, 0, 0
87, 0, 62623, 0, 0
88, 0, 61939, 0, 0
89, 0, 61946, 0, 2
90, 0, 61924, 0, 0
91, 0, 61427, 0, 0
92, 0, 61498, 0, 0
93, 0, 60292, 0, 0
94, 0, 60748, 0, 0
95, 0, 60227, 0, 0
96, 0, 59453, 0, 0
97, 0, 59317, 0, 0
98, 0, 59287, 0, 0
99, 0, 58593, 0, 0
100, 0, 58616, 0, 0
101, 0, 58117, 0, 0
102, 0, 57518, 0, 0
103, 0, 58031, 0, 0
104, 0, 57193, 0, 1
105, 0, 57152, 0, 0
106, 0, 56931, 0, 0
107, 0, 56697, 0, 0
108, 0, 56732, 0, 0
109, 0, 56362, 0, 0
110, 0, 56469, 0, 0
111, 0, 56106, 0, 0
112, 0, 55610, 0, 0
113, 0, 55543, 0, 0
114, 0, 55358, 0, 0
115, 0, 54682, 0, 0
116, 0, 54606, 0, 0
117, 0, 54473, 0, 0
118, 0, 54561, 0, 0
119, 0, 53938, 0, 0
120, 0, 52660, 0, 0
121, 0, 52951, 0, 0
122, 0, 52860, 0, 0
123, 0, 52541, 0, 0
124, 0, 52100, 0, 0
125, 0, 52139, 0, 0
126, 0, 51384, 0, 0
127, 0, 50816, 0, 0
128, 0, 50612, 0, 0
129, 0, 50276, 0, 0
130, 0, 50810, 0, 0
131, 0, 50320, 0, 0
132, 0, 49902, 0, 0
133, 0, 49874, 0, 0
134, 0, 49527, 0, 0
135, 0, 48951, 0, 0
136, 0, 48853, 0, 0
137, 0, 49496, 0, 0
138, 0, 48850, 0, 0
139, 0, 48135, 0, 0
140, 0, 48382, 0, 0
141, 0, 47582, 0, 0
142, 0, 47682, 0, 0
143, 0, 47495, 0, 0
144, 0, 47277, 0, 0
145, 0, 47191, 0, 0
146, 0, 47165, 0, 0
147, 0, 46356, 0, 0
148, 0, 46823, 0, 0
149, 0, 46342, 0, 0
150, 0, 46309, 0, 0
151, 0, 45853, 0, 0
152, 0, 45227, 0, 0
153, 0, 45718, 0, 0
154, 0, 45424, 0, 0
155, 0, 44320, 0, 0
156, 0, 44863, 0, 0
157, 0, 44530, 0, 0
158, 0, 44828, 0, 0
159, 0, 43915, 0, 0
160, 0, 43656, 0, 0
161, 0, 43616, 0, 0
162, 0, 42721, 0, 0
163, 0, 43468, 0, 0
164, 0, 42988, 0, 0
165, 0, 42701, 0, 0
166, 0, 42566, 0, 0
167, 0, 42323, 0, 0
168, 0, 41730, 0, 0
169, 0, 42588, 0, 0
170, 0, 41927, 0, 0
171, 0, 42062, 0, 0
172, 0, 41175, 0, 0
173, 0, 40906, 0, 0
174, 0, 41130, 0, 0
175, 0, 40543, 0, 0
176, 0, 40469, 0, 0
177, 0, 39744, 0, 0
178, 0, 39474, 0, 0
179, 0, 39948, 0, 0
180, 0, 39513, 0, 0
181, 0, 39521, 0, 0
182, 0, 39162, 0, 0
183, 0, 38623, 0, 0
184, 0, 39075, 0, 0
185, 0, 38422, 0, 0
186, 0, 38523, 0, 0
187, 0, 38496, 0, 0
188, 0, 38247, 0, 0
189, 0, 38103, 0, 0
190, 0, 37547, 0, 0
191, 0, 37056, 0, 0
192, 0, 37693, 0, 0
193, 0, 36957, 0, 0
194, 0, 36981, 0, 0
195, 0, 36817, 0, 0
196, 0, 36768, 0, 0
197, 0, 36994, 0, 0
198, 0, 36758, 0, 0
199, 0, 36647, 0, 0
200, 0, 36597, 0, 0
201, 0, 35929, 0, 0
202, 0, 35737, 0, 0
203, 0, 35952, 0, 0
204, 0, 35981, 0, 0
205, 0, 35794, 0, 0
206, 0, 35025, 0, 0
207, 0, 35502, 0, 0
208, 0, 35133, 0, 0
209, 0, 35203, 0, 0
210, 0, 35214, 0, 0
211, 0, 34865, 0, 0
212, 0, 34623, 0, 0
213, 0, 34515, 0, 0
214, 0, 34197, 0, 0
215, 0, 34256, 0, 0
216, 0, 33819, 0, 0
217, 0, 33546, 0, 0
218, 0, 33589, 0, 0
219, 0, 33537, 0, 0
220, 0, 33618, 0, 0
221, 0, 32947, 0, 0
222, 0, 32924, 0, 0
223, 0, 32542, 0, 0
224, 0, 32366, 0, 0
225, 0, 31924, 0, 0
226, 0, 32180, 0, 0
227, 0, 31895, 0, 0
228, 0, 31528, 0, 0
229, 0, 31881, 0, 0
230, 0, 31532, 0, 0
231, 0, 31709, 0, 0
232, 0, 31352, 0, 0
233, 0, 31294, 0, 0
234, 0, 31443, 0, 0
235, 0, 30844, 0, 0
236, 0, 30941, 0, 0
237, 0, 30565, 0, 0
238, 0, 30720, 0, 0
239, 0, 30577, 0, 0
240, 0, 30166, 0, 0
241, 0, 29713, 0, 0
242, 0, 29783, 0, 0
243, 0, 29253, 0, 0
244, 0, 29644, 0, 0
245, 0, 29704, 0, 0
246, 0, 29349, 0, 0
247, 0, 29037, 0, 0
248, 0, 28685, 0, 0
249, 0, 28896, 0, 0
250, 0, 28653, 0, 0
251, 0, 28416, 0, 0
252, 0, 28000, 0, 0
253, 0, 28375, 0, 0
254, 0, 28149, 0, 0
255, 0, 28201, 0, 0
256, 0, 28078, 0, 0
257, 0, 27940, 0, 0
258, 0, 28073, 0, 0
259, 0, 27371, 0, 0
260, 0, 27586, 0, 0
261, 0, 27472, 0, 0
262, 0, 27514, 0, 0
263, 0, 27193, 0, 0
264, 0, 27212, 0, 0
265, 0, 27071, 0, 0
266, 0, 26730, 0, 0
267, 0, 26919, 0, 0
268, 0, 26444, 0, 0
269, 0, 26329, 0, 0
270, 0, 25858, 0, 0
271, 0, 26349, 0, 0
272, 0, 26058, 0, 0
273, 0, 25749, 0, 0
274, 0, 25599, 0, 0
275, 0, 25720, 0, 0
276, 0, 25556, 0, 0
277, 0, 25519, 0, 0
278, 0, 25651, 0, 0
279, 0, 25384, 0, 0
280, 0, 25133, 0, 0
281, 0, 25471, 0, 0
282, 0, 25365, 0, 0
283, 0, 24979, 0, 0
284, 0, 24745, 0, 0
285, 0, 24726, 0, 0
286, 0, 24740, 0, 0
287, 0, 24510, 0, 0
288, 0, 24309, 0, 0
289, 0, 24152, 0, 0
290, 0, 24255, 0, 0
291, 0, 24113, 0, 0
292, 0, 24086, 0, 0
293, 0, 23976, 0, 0
294, 0, 23417, 0, 0
295, 0, 23481, 0, 0
296, 0, 23055, 0, 0
297, 0, 22504, 0, 0
298, 0, 22819, 0, 0
299, 0, 22823, 0, 0
300, 0, 22380, 0, 0
301, 0, 22533, 0, 0
302, 0, 22061, 0, 0
303, 0, 22011, 0, 0
304, 0, 21571, 0, 0
305, 0, 21504, 0, 0
306, 0, 21659, 0, 0
307, 0, 21417, 0, 0
308, 0, 21183, 0, 0
309, 0, 21413, 0, 0
310, 0, 21272, 0, 0
311, 0, 21063, 0, 0
312, 0, 21204, 0, 0
313, 0, 20753, 0, 0
314, 0, 20898, 0, 0
315, 0, 20764, 0, 0
316, 0, 20891, 0, 0
317, 0, 20764, 0, 0
318, 0, 20601, 0, 0
319, 0, 20377, 0, 0
320, 0, 20362, 0, 0
321, 0, 20450, 0, 0
322, 0, 20215, 0, 0
323, 0, 19975, 0, 0
324, 0, 20351, 0, 0
325, 0, 19961, 0, 0
326, 0, 19681, 0, 0
327, 0, 19625, 0, 0
328, 0, 19768, 0, 0
329, 0, 19790, 0, 0
330, 0, 19563, 0, 0
331, 0, 19543, 0, 0
332, 0, 19642, 0, 0
333, 0, 19518, 0, 0
334, 0, 19441, 0, 0
335, 0, 19094, 0, 0
336, 0, 19085, 0, 0
337, 0, 18888, 0, 0
338, 0, 19095, 0, 0
339, 0, 18711, 0, 0
340, 0, 18754, 0, 0
341, 0, 18891, 0, 0
342, 0, 18810, 0, 0
343, 0, 18916, 0, 0
344, 0, 18693, 0, 0
345, 0, 18621, 0, 0
346, 0, 18292, 0, 0
347, 0, 18429, 0, 0
348, 0, 18007, 0, 0
349, 0, 18312, 0, 0
350, 0, 18232, 0, 0
351, 0, 17888, 0, 0
352, 0, 17956, 0, 0
353, 0, 17796, 0, 0
354, 0, 18048, 0, 0
355, 0, 17616, 0, 0
356, 0, 17504, 0, 0
357, 0, 17460, 0, 0
358, 0, 17411, 0, 0
359, 0, 17230, 0, 0
360, 0, 17245, 0, 0
361, 0, 17218, 0, 0
362, 0, 16962, 0, 0
363, 0, 16833, 0, 0
364, 0, 16555, 0, 0
365, 0, 16592, 0, 0
366, 0, 16574, 0, 0
367, 0, 16594, 0, 0
368, 0, 16309, 0, 0
369, 0, 16053, 0, 0
370, 0, 16036, 0, 0
371, 0, 15932, 0, 0
372, 0, 16258, 0, 0
373, 0, 15798, 0, 0
374, 0, 15849, 0, 0
375, 0, 15960, 0, 0
376, 0, 15674, 0, 0
377, 0, 15783, 0, 0
378, 0, 15618, 0, 0
379, 0, 15687, 0, 0
380, 0, 15539, 0, 0
381, 0, 15518, 0, 0
382, 0, 15599, 0, 0
383, 0, 15343, 0, 0
384, 0, 15284, 0, 0
385, 0, 15186, 0, 0
386, 0, 15130, 0, 0
387, 0, 15020, 0, 0
388, 0, 15033, 0, 0
389, 0, 15018, 0, 0
390, 0, 15151, 0, 0
391, 0, 14771, 0, 0
392, 0, 14974, 0, 0
393, 0, 14884, 0, 0
394, 0, 14634, 0, 0
395, 0, 14806, 0, 0
396, 0, 14385, 0, 0
397, 0, 14503, 0, 0
398, 0, 14382, 0, 0
399, 0, 14318, 0, 0
400, 0, 14304, 0, 0
401, 0, 13985, 0, 0
402, 0, 14200, 0, 0
403, 0, 13914, 0, 0
404, 0, 13924, 0, 0
405, 0, 13814, 0, 0
406, 0, 13791, 0, 0
407, 0, 13686, 0, 0
408, 0, 13890, 0, 0
409, 0, 13806, 0, 0
410, 0, 13466, 0, 0
411, 0, 13489, 0, 0
412, 0, 13420, 0, 0
413, 0, 13293, 0, 0
414, 0, 13147, 0, 0
415, 0, 13090, 0, 0
416, 0, 12970, 0, 0
417, 0, 13022, 0, 0
418, 0, 12823, 0, 0
419, 0, 12980, 0, 0
420, 0, 12756, 0, 0
421, 0, 12558, 0, 0
422, 0, 12333, 0, 0
423, 0, 12483, 0, 0
424, 0, 12256, 0, 0
425, 0, 12191, 0, 0
426, 0, 12185, 0, 0
427, 0, 11996, 0, 0
428, 0, 11854, 0, 0
429, 0, 11739, 0, 0
430, 0, 11756, 0, 0
431, 0, 12030, 0, 0
432, 0, 11613, 0, 0
433, 0, 11746, 0, 0
434, 0, 11700, 0, 0
435, 0, 11607, 0, 0
436, 0, 11302, 0, 0
437, 0, 11613, 0, 0
438, 0, 11526, 0, 0
439, 0, 11257, 0, 0
440, 0, 11582, 0, 0
441, 0, 11431, 0, 0
442, 0, 11344, 0, 0
443, 0, 11313, 0, 0
444, 0, 11302, 0, 0
445, 0, 11500, 0, 0
446, 0, 11489, 0, 0
447, 0, 11676, 0, 0
448, 0, 11727, 0, 0
449, 0, 11661, 0, 0
450, 0, 11857, 0, 0
451, 0, 11914, 0, 0
452, 0, 12155, 0, 0
453, 0, 11938, 0, 0
454, 0, 12563, 0, 0
455, 0, 12388, 0, 0
456, 0, 11568, 0, 0
457, 0, 11889, 0, 0
458, 0, 11059, 0, 0
459, 0, 10757, 0, 0
460, 0, 10106, 0, 0
461, 0, 9774, 0, 0
462, 0, 8910, 0, 0
463, 0, 9225, 0, 0
464, 0, 7452, 0, 0
465, 0, 6375, 0, 0
466, 0, 5998, 0, 0
467, 0, 5153, 0, 0
468, 0, 4219, 0, 0
469, 0, 3527, 0, 0
470, 0, 2801, 0, 0
471, 0, 2150, 0, 0
472, 0, 1572, 0, 0
473, 0, 1127, 0, 0
474, 0, 892, 0, 0
475, 0, 653, 0, 0
476, 0, 533, 0, 0
477, 0, 331, 0, 0
478, 0, 279, 0, 0
479, 0, 199, 0, 0
480, 0, 190, 0, 0
481, 0, 35, 0, 0
482, 0, 27, 0, 0
483, 0, 57, 0, 0
484, 0, 50, 0, 0
485, 0, 19, 0, 0
486, 0, 38, 0, 0
