Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2521061, 2361443, 142834, 7926441
1, 935048, 96028, 475639, 3095457
2, 844428, 96447, 785526, 2068911
3, 787352, 97633, 10763756, 1563773
4, 744114, 97605, 7832245, 1172602
5, 704470, 97078, 0, 855796
6, 676659, 96789, 0, 623801
7, 640409, 96650, 0, 464566
8, 617114, 95695, 0, 358171
9, 587897, 96602, 0, 287582
10, 558405, 95029, 0, 235080
11, 533136, 95125, 0, 195126
12, 510792, 93983, 0, 163790
13, 484407, 93636, 0, 138120
14, 456896, 92812, 0, 116534
15, 440294, 92650, 0, 99342
16, 422213, 91874, 0, 84590
17, 407715, 91812, 0, 73234
18, 391310, 91887, 0, 62454
19, 374623, 90846, 0, 53926
20, 358703, 90640, 0, 46547
21, 343585, 89892, 0, 40125
22, 323714, 89481, 0, 35132
23, 315974, 89253, 0, 30356
24, 302992, 87771, 0, 26407
25, 288647, 88768, 0, 22623
26, 278984, 88351, 0, 19713
27, 265115, 87861, 0, 17301
28, 256037, 86823, 0, 15217
29, 243793, 86548, 0, 13119
30, 229327, 86490, 0, 11632
31, 220570, 84981, 0, 9956
32, 211025, 85830, 0, 8835
33, 203551, 84301, 0, 7647
34, 191138, 84793, 0, 6822
35, 180187, 83885, 0, 5795
36, 170887, 83210, 0, 5149
37, 165248, 83734, 0, 4675
38, 160076, 81790, 0, 4003
39, 151122, 82327, 0, 3559
40, 142821, 81402, 0, 3132
41, 135668, 81302, 0, 2592
42, 127491, 81212, 0, 2429
43, 119416, 80193, 0, 2073
44, 110612, 79976, 0, 1838
45, 105180, 80002, 0, 1616
46, 97764, 79044, 0, 1457
47, 90200, 78965, 0, 1253
48, 80272, 78646, 0, 1122
49, 71739, 78423, 0, 1033
50, 66472, 77732, 0, 885
51, 60721, 77311, 0, 719
52, 50771, 77129, 0, 681
53, 43501, 76893, 0, 598
54, 37196, 76581, 0, 503
55, 32342, 77115, 0, 449
56, 29097, 76496, 0, 393
57, 23728, 75900, 0, 354
58, 19383, 75078, 0, 343
59, 15488, 74604, 0, 298
60, 11330, 74969, 0, 247
61, 9021, 74117, 0, 240
62, 6094, 73392, 0, 186
63, 4287, 72633, 0, 167
64, 3174, 73318, 0, 1418
65, 2177, 71750, 0, 8
66, 1687, 71652, 0, 9
67, 1125, 71455, 0, 7
68, 608, 70363, 0, 3
69, 391, 69258, 0, 4
70, 249, 69088, 0, 4
71, 150, 68171, 0, 3
72, 150, 68977, 0, 3
73, 131, 68182, 0, 2
74, 91, 67829, 0, 1
75, 127, 67429, 0, 1
76, 135, 67323, 0, 2
77, 175, 66841, 0, 1
78, 11, 66359, 0, 1
79, 7, 66551, 0, 2
80, 0, 65614, 0, 1
81, 0, 65035, 0, 1
82, 0, 65206, 0, 1
83, 0, 64751, 0, 2
84, 0, 64127, 0, 0
85, 0, 63557, 0, 0
86, 0, 63160, 0, 0
87, 0, 62285, 0, 0
88, 0, 62343, 0, 1
89, 0, 61814, 0, 1
90, 0, 61713, 0, 1
91, 0, 61832, 0, 1
92, 0, 61180, 0, 1
93, 0, 61089, 0, 0
94, 0, 60959, 0, 0
95, 0, 60346, 0, 1
96, 0, 60519, 0, 1
97, 0, 60741, 0, 0
98, 0, 60101, 0, 0
99, 0, 59373, 0, 0
100, 0, 59519, 0, 0
101, 0, 58942, 0, 1
102, 0, 58516, 0, 1
103, 0, 58351, 0, 0
104, 0, 57599, 0, 0
105, 0, 57645, 0, 0
106, 0, 56693, 0, 0
107, 0, 56134, 0, 0
108, 0, 55955, 0, 0
109, 0, 55727, 0, 0
110, 0, 56394, 0, 0
111, 0, 55577, 0, 0
112, 0, 56050, 0, 0
113, 0, 54935, 0, 0
114, 0, 54510, 0, 0
115, 0, 54705, 0, 0
116, 0, 54134, 0, 0
117, 0, 54396, 0, 0
118, 0, 54255, 0, 0
119, 0, 53422, 0, 0
120, 0, 53551, 0, 0
121, 0, 52977, 0, 0
122, 0, 52684, 0, 0
123, 0, 52919, 0, 0
124, 0, 52026, 0, 0
125, 0, 52342, 0, 0
126, 0, 51552, 0, 0
127, 0, 51191, 0, 0
128, 0, 51116, 0, 0
129, 0, 51151, 0, 0
130, 0, 50515, 0, 0
131, 0, 50092, 0, 0
132, 0, 50114, 0, 0
133, 0, 49681, 0, 0
134, 0, 49585, 0, 0
135, 0, 49369, 0, 0
136, 0, 48898, 0, 0
137, 0, 48521, 0, 0
138, 0, 48862, 0, 0
139, 0, 48545, 0, 0
140, 0, 48556, 0, 0
141, 0, 48763, 0, 0
142, 0, 47870, 0, 0
143, 0, 48348, 0, 0
144, 0, 47845, 0, 0
145, 0, 47663, 0, 0
146, 0, 47081, 0, 0
147, 0, 46941, 0, 0
148, 0, 46853, 0, 0
149, 0, 46668, 0, 0
150, 0, 45516, 0, 0
151, 0, 46348, 0, 0
152, 0, 45953, 0, 0
153, 0, 45260, 0, 0
154, 0, 45462, 0, 0
155, 0, 45318, 0, 0
156, 0, 44895, 0, 0
157, 0, 44668, 0, 0
158, 0, 44252, 0, 0
159, 0, 43437, 0, 0
160, 0, 43399, 0, 0
161, 0, 44121, 0, 0
162, 0, 43465, 0, 0
163, 0, 43103, 0, 0
164, 0, 42425, 0, 0
165, 0, 42915, 0, 0
166, 0, 43158, 0, 0
167, 0, 42485, 0, 0
168, 0, 42337, 0, 0
169, 0, 42432, 0, 0
170, 0, 42204, 0, 0
171, 0, 41663, 0, 0
172, 0, 41353, 0, 0
173, 0, 41197, 0, 0
174, 0, 41244, 0, 0
175, 0, 40601, 0, 0
176, 0, 40697, 0, 0
177, 0, 40552, 0, 0
178, 0, 39504, 0, 0
179, 0, 39693, 0, 0
180, 0, 39879, 0, 0
181, 0, 39337, 0, 0
182, 0, 39374, 0, 0
183, 0, 38713, 0, 0
184, 0, 38619, 0, 0
185, 0, 38630, 0, 0
186, 0, 38527, 0, 0
187, 0, 37560, 0, 0
188, 0, 37956, 0, 0
189, 0, 37890, 0, 0
190, 0, 37530, 0, 0
191, 0, 37852, 0, 0
192, 0, 37596, 0, 0
193, 0, 37327, 0, 0
194, 0, 36899, 0, 0
195, 0, 36955, 0, 0
196, 0, 36483, 0, 0
197, 0, 36599, 0, 0
198, 0, 36187, 0, 0
199, 0, 36186, 0, 0
200, 0, 36121, 0, 0
201, 0, 35762, 0, 0
202, 0, 35631, 0, 0
203, 0, 35415, 0, 0
204, 0, 35472, 0, 0
205, 0, 35203, 0, 0
206, 0, 35341, 0, 0
207, 0, 35574, 0, 0
208, 0, 35071, 0, 0
209, 0, 34885, 0, 0
210, 0, 34508, 0, 0
211, 0, 34081, 0, 0
212, 0, 34244, 0, 0
213, 0, 33719, 0, 0
214, 0, 33492, 0, 0
215, 0, 33050, 0, 0
216, 0, 33285, 0, 0
217, 0, 32587, 0, 0
218, 0, 32902, 0, 0
219, 0, 32983, 0, 0
220, 0, 32402, 0, 0
221, 0, 31936, 0, 0
222, 0, 32495, 0, 0
223, 0, 31767, 0, 0
224, 0, 31392, 0, 0
225, 0, 31669, 0, 0
226, 0, 31491, 0, 0
227, 0, 30792, 0, 0
228, 0, 31548, 0, 0
229, 0, 30733, 0, 0
230, 0, 30535, 0, 0
231, 0, 30467, 0, 0
232, 0, 30447, 0, 0
233, 0, 30495, 0, 0
234, 0, 30247, 0, 0
235, 0, 29915, 0, 0
236, 0, 29637, 0, 0
237, 0, 29422, 0, 0
238, 0, 29306, 0, 0
239, 0, 29326, 0, 0
240, 0, 29063, 0, 0
241, 0, 29414, 0, 0
242, 0, 28496, 0, 0
243, 0, 29031, 0, 0
244, 0, 28815, 0, 0
245, 0, 28493, 0, 0
246, 0, 28232, 0, 0
247, 0, 28388, 0, 0
248, 0, 27778, 0, 0
249, 0, 27624, 0, 0
250, 0, 28431, 0, 0
251, 0, 27848, 0, 0
252, 0, 27585, 0, 0
253, 0, 27523, 0, 0
254, 0, 27537, 0, 0
255, 0, 27087, 0, 0
256, 0, 27116, 0, 0
257, 0, 27313, 0, 0
258, 0, 27033, 0, 0
259, 0, 26886, 0, 0
260, 0, 27062, 0, 0
261, 0, 26668, 0, 0
262, 0, 26671, 0, 0
263, 0, 26156, 0, 0
264, 0, 25998, 0, 0
265, 0, 26010, 0, 0
266, 0, 26142, 0, 0
267, 0, 25690, 0, 0
268, 0, 25391, 0, 0
269, 0, 25366, 0, 0
270, 0, 25210, 0, 0
271, 0, 25051, 0, 0
272, 0, 25684, 0, 0
273, 0, 25180, 0, 0
274, 0, 24816, 0, 0
275, 0, 24663, 0, 0
276, 0, 24353, 0, 0
277, 0, 24742, 0, 0
278, 0, 24485, 0, 0
279, 0, 24437, 0, 0
280, 0, 23524, 0, 0
281, 0, 23945, 0, 0
282, 0, 23784, 0, 0
283, 0, 23585, 0, 0
284, 0, 23193, 0, 0
285, 0, 23664, 0, 0
286, 0, 23465, 0, 0
287, 0, 23242, 0, 0
288, 0, 23189, 0, 0
289, 0, 22842, 0, 0
290, 0, 22804, 0, 0
291, 0, 22426, 0, 0
292, 0, 22585, 0, 0
293, 0, 22389, 0, 0
294, 0, 22439, 0, 0
295, 0, 22444, 0, 0
296, 0, 22131, 0, 0
297, 0, 22342, 0, 0
298, 0, 21966, 0, 0
299, 0, 22144, 0, 0
300, 0, 22144, 0, 0
301, 0, 22157, 0, 0
302, 0, 21930, 0, 0
303, 0, 21946, 0, 0
304, 0, 21407, 0, 0
305, 0, 21406, 0, 0
306, 0, 21498, 0, 0
307, 0, 20931, 0, 0
308, 0, 21236, 0, 0
309, 0, 20876, 0, 0
310, 0, 20751, 0, 0
311, 0, 20680, 0, 0
312, 0, 20447, 0, 0
313, 0, 20270, 0, 0
314, 0, 20104, 0, 0
315, 0, 20306, 0, 0
316, 0, 20042, 0, 0
317, 0, 19935, 0, 0
318, 0, 19771, 0, 0
319, 0, 19803, 0, 0
320, 0, 19158, 0, 0
321, 0, 19329, 0, 0
322, 0, 18988, 0, 0
323, 0, 19107, 0, 0
324, 0, 18768, 0, 0
325, 0, 18867, 0, 0
326, 0, 18793, 0, 0
327, 0, 18489, 0, 0
328, 0, 18383, 0, 0
329, 0, 18568, 0, 0
330, 0, 18602, 0, 0
331, 0, 18433, 0, 0
332, 0, 18178, 0, 0
333, 0, 17848, 0, 0
334, 0, 17770, 0, 0
335, 0, 17423, 0, 0
336, 0, 17608, 0, 0
337, 0, 17515, 0, 0
338, 0, 17053, 0, 0
339, 0, 17242, 0, 0
340, 0, 17200, 0, 0
341, 0, 17376, 0, 0
342, 0, 17057, 0, 0
343, 0, 16803, 0, 0
344, 0, 16394, 0, 0
345, 0, 16661, 0, 0
346, 0, 16653, 0, 0
347, 0, 16505, 0, 0
348, 0, 16576, 0, 0
349, 0, 16241, 0, 0
350, 0, 16254, 0, 0
351, 0, 16209, 0, 0
352, 0, 16147, 0, 0
353, 0, 15960, 0, 0
354, 0, 16176, 0, 0
355, 0, 15808, 0, 0
356, 0, 16000, 0, 0
357, 0, 15654, 0, 0
358, 0, 15643, 0, 0
359, 0, 15761, 0, 0
360, 0, 15852, 0, 0
361, 0, 15258, 0, 0
362, 0, 15390, 0, 0
363, 0, 15007, 0, 0
364, 0, 15089, 0, 0
365, 0, 15216, 0, 0
366, 0, 15051, 0, 0
367, 0, 14988, 0, 0
368, 0, 14924, 0, 0
369, 0, 14764, 0, 0
370, 0, 14528, 0, 0
371, 0, 14765, 0, 0
372, 0, 14155, 0, 0
373, 0, 14500, 0, 0
374, 0, 14306, 0, 0
375, 0, 14443, 0, 0
376, 0, 13884, 0, 0
377, 0, 13909, 0, 0
378, 0, 13951, 0, 0
379, 0, 13817, 0, 0
380, 0, 13853, 0, 0
381, 0, 13742, 0, 0
382, 0, 13826, 0, 0
383, 0, 13732, 0, 0
384, 0, 13763, 0, 0
385, 0, 13551, 0, 0
386, 0, 13718, 0, 0
387, 0, 13612, 0, 0
388, 0, 13409, 0, 0
389, 0, 13393, 0, 0
390, 0, 13403, 0, 0
391, 0, 13364, 0, 0
392, 0, 13510, 0, 0
393, 0, 13256, 0, 0
394, 0, 13319, 0, 0
395, 0, 12926, 0, 0
396, 0, 13086, 0, 0
397, 0, 13038, 0, 0
398, 0, 12911, 0, 0
399, 0, 12909, 0, 0
400, 0, 13128, 0, 0
401, 0, 12559, 0, 0
402, 0, 12635, 0, 0
403, 0, 12660, 0, 0
404, 0, 12740, 0, 0
405, 0, 12658, 0, 0
406, 0, 12514, 0, 0
407, 0, 12359, 0, 0
408, 0, 12549, 0, 0
409, 0, 12274, 0, 0
410, 0, 12520, 0, 0
411, 0, 12134, 0, 0
412, 0, 11897, 0, 0
413, 0, 11907, 0, 0
414, 0, 11974, 0, 0
415, 0, 11772, 0, 0
416, 0, 12097, 0, 0
417, 0, 11764, 0, 0
418, 0, 11547, 0, 0
419, 0, 11694, 0, 0
420, 0, 11884, 0, 0
421, 0, 11626, 0, 0
422, 0, 11278, 0, 0
423, 0, 11541, 0, 0
424, 0, 11485, 0, 0
425, 0, 11360, 0, 0
426, 0, 11294, 0, 0
427, 0, 11710, 0, 0
428, 0, 11005, 0, 0
429, 0, 11095, 0, 0
430, 0, 11105, 0, 0
431, 0, 10819, 0, 0
432, 0, 10691, 0, 0
433, 0, 10645, 0, 0
434, 0, 10781, 0, 0
435, 0, 11075, 0, 0
436, 0, 10485, 0, 0
437, 0, 10273, 0, 0
438, 0, 10352, 0, 0
439, 0, 10359, 0, 0
440, 0, 10272, 0, 0
441, 0, 10173, 0, 0
442, 0, 10105, 0, 0
443, 0, 10159, 0, 0
444, 0, 10000, 0, 0
445, 0, 9870, 0, 0
446, 0, 9890, 0, 0
447, 0, 10259, 0, 0
448, 0, 10217, 0, 0
449, 0, 10226, 0, 0
450, 0, 10290, 0, 0
451, 0, 10564, 0, 0
452, 0, 9901, 0, 0
453, 0, 10608, 0, 0
454, 0, 10551, 0, 0
455, 0, 10193, 0, 0
456, 0, 10455, 0, 0
457, 0, 9770, 0, 0
458, 0, 9008, 0, 0
459, 0, 8914, 0, 0
460, 0, 8514, 0, 0
461, 0, 8699, 0, 0
462, 0, 7694, 0, 0
463, 0, 6737, 0, 0
464, 0, 6116, 0, 0
465, 0, 5318, 0, 0
466, 0, 4487, 0, 0
467, 0, 3760, 0, 0
468, 0, 3424, 0, 0
469, 0, 2918, 0, 0
470, 0, 2004, 0, 0
471, 0, 1659, 0, 0
472, 0, 1653, 0, 0
473, 0, 1121, 0, 0
474, 0, 1175, 0, 0
475, 0, 804, 0, 0
476, 0, 445, 0, 0
477, 0, 361, 0, 0
478, 0, 153, 0, 0
479, 0, 74, 0, 0
480, 0, 49, 0, 0
481, 0, 23, 0, 0
482, 0, 12, 0, 0
