Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2510495, 2352904, 141649, 7933070
1, 932114, 95448, 476353, 3096822
2, 835047, 96426, 782946, 2071412
3, 785361, 96275, 10759430, 1564739
4, 750857, 96484, 7839622, 1169383
5, 721206, 96476, 0, 854232
6, 682864, 96395, 0, 621117
7, 655985, 96088, 0, 464614
8, 626486, 95773, 0, 358340
9, 600941, 95572, 0, 286031
10, 572375, 94736, 0, 234572
11, 542440, 94613, 0, 193881
12, 516653, 94297, 0, 163748
13, 497139, 93629, 0, 137442
14, 479348, 92704, 0, 116454
15, 455978, 92454, 0, 99167
16, 439546, 92078, 0, 85030
17, 427298, 91874, 0, 73406
18, 409750, 91436, 0, 62410
19, 389810, 90577, 0, 54135
20, 368040, 90722, 0, 46411
21, 352356, 89817, 0, 40179
22, 331343, 89247, 0, 34589
23, 315089, 89482, 0, 30067
24, 296869, 88420, 0, 26298
25, 278761, 88687, 0, 22794
26, 263938, 87921, 0, 19935
27, 250013, 87778, 0, 17372
28, 241368, 87701, 0, 14898
29, 230001, 87146, 0, 13241
30, 218817, 86453, 0, 11587
31, 207253, 85244, 0, 10125
32, 199512, 85527, 0, 8770
33, 194141, 84626, 0, 7587
34, 182849, 84245, 0, 6695
35, 174811, 84062, 0, 5903
36, 168044, 83217, 0, 5110
37, 159629, 83713, 0, 4536
38, 148557, 82823, 0, 3999
39, 141687, 83305, 0, 3575
40, 138338, 82157, 0, 3087
41, 129751, 82181, 0, 2744
42, 122809, 81121, 0, 2343
43, 115445, 80638, 0, 2152
44, 106645, 80477, 0, 1845
45, 100395, 80438, 0, 1668
46, 91008, 80017, 0, 1408
47, 83722, 79942, 0, 1261
48, 77548, 79839, 0, 1157
49, 69356, 79244, 0, 936
50, 62442, 78202, 0, 893
51, 57280, 78518, 0, 761
52, 52259, 78689, 0, 708
53, 45147, 77860, 0, 576
54, 39802, 76976, 0, 529
55, 32822, 77046, 0, 476
56, 26686, 76228, 0, 403
57, 21749, 75956, 0, 395
58, 16997, 75452, 0, 303
59, 14128, 75577, 0, 274
60, 10720, 75424, 0, 238
61, 7939, 74644, 0, 226
62, 5984, 74797, 0, 201
63, 4561, 73622, 0, 187
64, 3193, 73839, 0, 1483
65, 2606, 72979, 0, 9
66, 2303, 72598, 0, 6
67, 1410, 72258, 0, 8
68, 1139, 71930, 0, 7
69, 629, 71250, 0, 5
70, 284, 70409, 0, 2
71, 111, 70404, 0, 5
72, 16, 69844, 0, 4
73, 5, 69354, 0, 2
74, 0, 69098, 0, 3
75, 0, 68713, 0, 2
76, 0, 68403, 0, 3
77, 0, 68440, 0, 1
78, 0, 68345, 0, 3
79, 0, 67801, 0, 0
80, 0, 68425, 0, 0
81, 0, 67278, 0, 0
82, 0, 66768, 0, 1
83, 0, 66703, 0, 0
84, 0, 66059, 0, 0
