Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2483138, 2326332, 143340, 7942582
1, 926369, 96123, 466199, 3099290
2, 834191, 95496, 772430, 2064839
3, 782027, 95900, 10768097, 1560625
4, 740742, 95661, 7849934, 1165542
5, 706931, 95647, 0, 853559
6, 674513, 95589, 0, 620799
7, 647485, 95636, 0, 464446
8, 618440, 95341, 0, 359561
9, 588789, 94569, 0, 287162
10, 566694, 94302, 0, 234806
11, 535461, 93418, 0, 194687
12, 508007, 92929, 0, 163360
13, 487503, 93057, 0, 137801
14, 467221, 92471, 0, 116382
15, 442994, 91909, 0, 99417
16, 419752, 91846, 0, 84802
17, 399677, 91456, 0, 73141
18, 388157, 90698, 0, 62975
19, 373030, 90485, 0, 53647
20, 353025, 90563, 0, 46361
21, 336904, 90026, 0, 40369
22, 323703, 89709, 0, 34727
23, 310713, 89250, 0, 30153
24, 295728, 88343, 0, 26102
25, 280932, 88143, 0, 22930
26, 271134, 86614, 0, 19627
27, 257482, 87854, 0, 17290
28, 248200, 86641, 0, 15280
29, 235305, 85654, 0, 13264
30, 227515, 85270, 0, 11337
31, 218807, 84676, 0, 9978
32, 207276, 84408, 0, 8807
33, 198144, 83721, 0, 7614
34, 191427, 83216, 0, 6852
35, 184406, 82416, 0, 5936
36, 175987, 82584, 0, 5089
37, 165951, 82175, 0, 4651
38, 156582, 81564, 0, 4123
39, 148781, 81392, 0, 3502
40, 144272, 81161, 0, 3079
41, 139121, 80917, 0, 2736
42, 134059, 80613, 0, 2445
43, 124385, 79594, 0, 2039
44, 119543, 79968, 0, 1852
45, 112403, 79509, 0, 1607
46, 104425, 78961, 0, 1531
47, 95803, 79042, 0, 1331
48, 88712, 79350, 0, 1128
49, 81865, 77794, 0, 989
50, 73424, 77110, 0, 895
51, 65622, 77148, 0, 785
52, 58604, 76683, 0, 695
53, 50506, 76602, 0, 547
54, 43899, 76184, 0, 543
55, 37886, 75647, 0, 457
56, 31578, 75640, 0, 434
57, 25619, 75192, 0, 365
58, 19623, 75227, 0, 371
59, 16988, 74282, 0, 305
60, 13584, 74266, 0, 230
61, 10880, 74218, 0, 239
62, 8248, 73538, 0, 200
63, 6394, 73391, 0, 181
64, 4701, 72435, 0, 1533
65, 3104, 72197, 0, 6
66, 1836, 71833, 0, 8
67, 1322, 71187, 0, 6
68, 996, 71211, 0, 6
69, 584, 70895, 0, 2
70, 310, 70565, 0, 6
71, 229, 70530, 0, 5
72, 102, 69526, 0, 3
73, 87, 68884, 0, 5
74, 19, 68675, 0, 2
75, 34, 68365, 0, 1
76, 62, 67900, 0, 0
77, 48, 68174, 0, 1
78, 0, 67820, 0, 1
79, 0, 66915, 0, 1
80, 0, 66295, 0, 1
81, 0, 66303, 0, 3
82, 0, 66142, 0, 0
83, 0, 65716, 0, 0
84, 0, 65675, 0, 1
85, 0, 64788, 0, 1
86, 0, 64899, 0, 2
87, 0, 63694, 0, 0
88, 0, 63030, 0, 0
89, 0, 63256, 0, 1
90, 0, 61974, 0, 0
91, 0, 62499, 0, 1
92, 0, 61890, 0, 0
93, 0, 61742, 0, 1
94, 0, 61005, 0, 0
95, 0, 60664, 0, 0
96, 0, 60951, 0, 0
97, 0, 59814, 0, 0
98, 0, 59403, 0, 1
99, 0, 58729, 0, 1
100, 0, 59104, 0, 0
101, 0, 58024, 0, 0
102, 0, 59121, 0, 0
103, 0, 58125, 0, 0
104, 0, 58600, 0, 0
105, 0, 57630, 0, 0
106, 0, 57353, 0, 0
107, 0, 57307, 0, 0
108, 0, 56619, 0, 1
109, 0, 56837, 0, 0
110, 0, 56141, 0, 0
111, 0, 56479, 0, 0
112, 0, 56252, 0, 0
113, 0, 55662, 0, 0
114, 0, 55071, 0, 0
115, 0, 54875, 0, 0
116, 0, 54483, 0, 0
117, 0, 54291, 0, 0
118, 0, 53991, 0, 0
119, 0, 54049, 0, 0
120, 0, 53268, 0, 0
121, 0, 52792, 0, 0
122, 0, 52487, 0, 0
123, 0, 52047, 0, 0
124, 0, 51863, 0, 0
125, 0, 51885, 0, 0
126, 0, 50815, 0, 0
127, 0, 50964, 0, 0
128, 0, 50422, 0, 1
129, 0, 50588, 0, 0
130, 0, 50175, 0, 0
131, 0, 50099, 0, 0
132, 0, 49949, 0, 0
133, 0, 49326, 0, 0
134, 0, 49104, 0, 0
135, 0, 49380, 0, 0
136, 0, 48428, 0, 0
137, 0, 48437, 0, 0
138, 0, 47838, 0, 0
139, 0, 48195, 0, 0
140, 0, 47531, 0, 0
141, 0, 47651, 0, 0
142, 0, 47498, 0, 0
143, 0, 47102, 0, 0
144, 0, 46692, 0, 0
145, 0, 46430, 0, 0
146, 0, 46499, 0, 0
147, 0, 46035, 0, 0
148, 0, 46054, 0, 0
149, 0, 45850, 0, 0
150, 0, 45747, 0, 0
151, 0, 45518, 0, 0
152, 0, 45889, 0, 0
153, 0, 45253, 0, 0
154, 0, 45061, 0, 0
155, 0, 44405, 0, 0
156, 0, 44544, 0, 0
157, 0, 44116, 0, 0
158, 0, 43449, 0, 0
159, 0, 43672, 0, 0
160, 0, 44195, 0, 0
161, 0, 43449, 0, 0
162, 0, 43150, 0, 0
163, 0, 43103, 0, 0
164, 0, 42677, 0, 0
165, 0, 42376, 0, 0
166, 0, 41721, 0, 0
167, 0, 42476, 0, 0
168, 0, 41334, 0, 0
169, 0, 41641, 0, 0
170, 0, 41473, 0, 0
171, 0, 41469, 0, 0
172, 0, 41712, 0, 0
173, 0, 41192, 0, 0
174, 0, 40728, 0, 0
175, 0, 40060, 0, 0
176, 0, 40400, 0, 0
177, 0, 39960, 0, 0
178, 0, 40434, 0, 0
179, 0, 40139, 0, 0
180, 0, 39996, 0, 0
181, 0, 39300, 0, 0
182, 0, 39279, 0, 0
183, 0, 38797, 0, 0
184, 0, 38788, 0, 0
185, 0, 38652, 0, 0
186, 0, 37846, 0, 0
187, 0, 38141, 0, 0
188, 0, 37938, 0, 0
189, 0, 37500, 0, 0
190, 0, 37353, 0, 0
191, 0, 36959, 0, 0
192, 0, 36937, 0, 0
193, 0, 37018, 0, 0
194, 0, 36699, 0, 0
195, 0, 36823, 0, 0
196, 0, 36531, 0, 0
197, 0, 36329, 0, 0
198, 0, 35977, 0, 0
199, 0, 35796, 0, 0
200, 0, 35602, 0, 0
201, 0, 35915, 0, 0
202, 0, 35242, 0, 0
203, 0, 34934, 0, 0
204, 0, 34773, 0, 0
205, 0, 34865, 0, 0
206, 0, 34605, 0, 0
207, 0, 34874, 0, 0
208, 0, 34143, 0, 0
209, 0, 34258, 0, 0
210, 0, 33702, 0, 0
211, 0, 33462, 0, 0
212, 0, 33135, 0, 0
213, 0, 33169, 0, 0
214, 0, 32328, 0, 0
215, 0, 32584, 0, 0
216, 0, 32170, 0, 0
