Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2452765, 2296107, 139304, 7948995
1, 919292, 93317, 461992, 3096020
2, 828241, 94520, 764145, 2066359
3, 778246, 94747, 10777990, 1554746
4, 741709, 94714, 7856569, 1162555
5, 709500, 95385, 0, 851119
6, 687078, 94890, 0, 620231
7, 652959, 94180, 0, 463856
8, 619410, 94769, 0, 360080
9, 590043, 94897, 0, 288100
10, 567479, 93163, 0, 235223
11, 535885, 93421, 0, 195575
12, 516159, 92488, 0, 163909
13, 495426, 92782, 0, 137864
14, 471112, 92631, 0, 117409
15, 449790, 91803, 0, 100207
16, 429425, 91231, 0, 85447
17, 410057, 90813, 0, 73198
18, 394046, 90442, 0, 62837
19, 372420, 90014, 0, 54144
20, 355706, 89691, 0, 46704
21, 340420, 89296, 0, 40305
22, 327898, 88515, 0, 34996
23, 312630, 88788, 0, 30535
24, 299808, 88835, 0, 26169
25, 285647, 88027, 0, 22646
26, 271686, 87354, 0, 19921
27, 260162, 87340, 0, 17248
28, 252752, 86522, 0, 14979
29, 242972, 86661, 0, 13260
30, 231681, 86513, 0, 11743
31, 216298, 85300, 0, 10094
32, 210061, 84299, 0, 8962
33, 199213, 84316, 0, 7636
34, 191950, 83493, 0, 6823
35, 184140, 84029, 0, 6020
36, 175870, 82546, 0, 5214
37, 169619, 83030, 0, 4594
38, 162714, 82252, 0, 4015
39, 155287, 82784, 0, 3609
40, 147400, 81947, 0, 3109
41, 140572, 81251, 0, 2729
42, 130722, 80614, 0, 2435
43, 120130, 80454, 0, 2115
44, 113416, 80145, 0, 1893
45, 106786, 78945, 0, 1613
46, 98988, 79384, 0, 1547
47, 89342, 78627, 0, 1328
48, 80547, 78847, 0, 1156
49, 73598, 78416, 0, 932
50, 65993, 77395, 0, 832
51, 57622, 77611, 0, 817
52, 50787, 76796, 0, 703
53, 45712, 76475, 0, 593
54, 39937, 75679, 0, 534
55, 34518, 75388, 0, 483
56, 29020, 75686, 0, 394
57, 24659, 75169, 0, 374
58, 19440, 75228, 0, 306
59, 15589, 74774, 0, 272
60, 11928, 74482, 0, 274
61, 9277, 73801, 0, 221
62, 7328, 72709, 0, 209
63, 5732, 72642, 0, 178
64, 4533, 72806, 0, 1538
65, 3499, 71987, 0, 7
66, 2006, 71530, 0, 7
67, 1167, 71021, 0, 4
68, 840, 70877, 0, 5
69, 556, 70316, 0, 5
70, 378, 69913, 0, 6
