Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2382570, 2229503, 135449, 7974950
1, 897611, 92204, 449994, 3092824
2, 812802, 93151, 737453, 2056618
3, 758418, 92433, 10790459, 1547440
4, 726311, 93187, 7886645, 1156165
5, 697958, 93514, 0, 847568
6, 665023, 93274, 0, 619085
7, 633419, 92470, 0, 462969
8, 609918, 92637, 0, 360633
9, 584708, 92626, 0, 288103
10, 558580, 92190, 0, 236503
11, 536636, 91462, 0, 196128
12, 512989, 91070, 0, 164187
13, 492786, 90510, 0, 138633
14, 469132, 90299, 0, 117390
15, 450494, 90824, 0, 99946
16, 429331, 89623, 0, 85672
17, 413393, 88702, 0, 73272
18, 393959, 88573, 0, 63513
19, 376739, 88567, 0, 53920
20, 366040, 87874, 0, 46931
21, 353652, 87126, 0, 41011
22, 335768, 86693, 0, 35349
23, 321645, 86952, 0, 30232
24, 312071, 86246, 0, 26201
25, 301383, 85675, 0, 22886
26, 290444, 85199, 0, 19966
27, 276686, 84822, 0, 17387
28, 263195, 84159, 0, 15339
29, 249420, 83547, 0, 13413
30, 234673, 83049, 0, 11694
31, 225697, 82975, 0, 10123
32, 216691, 81954, 0, 8776
33, 208488, 81362, 0, 7820
34, 197323, 82241, 0, 6806
35, 187555, 81051, 0, 6118
36, 177104, 80405, 0, 5359
37, 170887, 80653, 0, 4626
38, 164031, 80747, 0, 4055
39, 155763, 80045, 0, 3540
40, 148702, 79197, 0, 3130
41, 140876, 78322, 0, 2755
42, 135752, 78282, 0, 2426
43, 126767, 77774, 0, 2157
44, 117869, 77755, 0, 1896
45, 110752, 77440, 0, 1627
46, 103436, 76927, 0, 1494
47, 95828, 76254, 0, 1315
48, 87316, 76460, 0, 1109
49, 79463, 76096, 0, 977
50, 72956, 76696, 0, 886
51, 63765, 74918, 0, 779
52, 53672, 76003, 0, 689
53, 46852, 75086, 0, 651
54, 38545, 74677, 0, 516
55, 33535, 74233, 0, 505
56, 28426, 73340, 0, 443
57, 22423, 73338, 0, 375
58, 18035, 73472, 0, 369
59, 14316, 72792, 0, 286
60, 10728, 72244, 0, 276
61, 9109, 72335, 0, 235
62, 7053, 71836, 0, 183
63, 5227, 71081, 0, 159
64, 4489, 71218, 0, 1552
65, 3140, 70658, 0, 4
66, 2453, 70631, 0, 5
67, 2115, 70122, 0, 5
68, 1906, 69877, 0, 7
69, 1357, 69244, 0, 5
70, 781, 68337, 0, 3
71, 449, 67587, 0, 6
72, 246, 67615, 0, 6
73, 229, 67798, 0, 2
74, 71, 67685, 0, 0
75, 56, 67401, 0, 3
76, 3, 67104, 0, 1
77, 9, 66877, 0, 1
78, 0, 66847, 0, 0
79, 0, 66342, 0, 1
80, 0, 65412, 0, 1
81, 0, 65373, 0, 1
82, 0, 65541, 0, 2
83, 0, 64951, 0, 1
84, 0, 64447, 0, 0
85, 0, 64437, 0, 1
86, 0, 63873, 0, 1
