Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2382077, 2226582, 135317, 7976492
1, 896097, 92639, 449392, 3099537
2, 816959, 92981, 736953, 2056512
3, 762947, 93450, 10790500, 1546888
4, 722424, 93664, 7887838, 1154482
5, 690866, 93890, 0, 844793
6, 662217, 93022, 0, 618122
7, 633832, 93111, 0, 463247
8, 601327, 92436, 0, 359482
9, 573243, 92708, 0, 287663
10, 555345, 91901, 0, 236378
11, 533671, 91256, 0, 196221
12, 511003, 91696, 0, 164053
13, 485924, 90638, 0, 139006
14, 463713, 90479, 0, 117617
15, 441667, 89736, 0, 100225
16, 427870, 90866, 0, 85452
17, 412353, 90012, 0, 73019
18, 394532, 88939, 0, 63310
19, 375135, 88784, 0, 54199
20, 361687, 88726, 0, 47035
21, 348359, 87486, 0, 40562
22, 336247, 86759, 0, 35333
23, 318630, 86181, 0, 30294
24, 307764, 86016, 0, 26336
25, 298357, 86217, 0, 22946
26, 282987, 84640, 0, 20227
27, 271011, 84279, 0, 17471
28, 263281, 84568, 0, 15137
29, 253224, 84823, 0, 13214
30, 239483, 83531, 0, 11510
31, 229092, 82735, 0, 10063
32, 218655, 83216, 0, 8921
33, 211619, 81579, 0, 7641
34, 202808, 81750, 0, 6807
35, 193747, 80945, 0, 5735
36, 185083, 80565, 0, 5271
37, 175642, 81263, 0, 4678
38, 168320, 80227, 0, 4023
39, 160249, 79927, 0, 3572
40, 153839, 79394, 0, 3109
41, 147837, 79244, 0, 2746
42, 138214, 78188, 0, 2439
43, 132972, 77777, 0, 2117
44, 126564, 77901, 0, 1885
45, 118816, 77111, 0, 1587
46, 109583, 76505, 0, 1441
47, 100073, 76399, 0, 1303
48, 89050, 76043, 0, 1079
49, 78588, 76243, 0, 1037
50, 69494, 75195, 0, 869
51, 60158, 74449, 0, 747
52, 54243, 74648, 0, 738
53, 46413, 74165, 0, 645
54, 37716, 73525, 0, 545
55, 31685, 73124, 0, 442
56, 26328, 72710, 0, 458
57, 23116, 72353, 0, 375
58, 18188, 71756, 0, 320
59, 14489, 72097, 0, 282
60, 12050, 71784, 0, 281
61, 9090, 71988, 0, 234
62, 7451, 71291, 0, 185
63, 5991, 70379, 0, 161
64, 4719, 70979, 0, 1443
65, 3601, 70152, 0, 3
66, 2491, 70136, 0, 11
67, 2397, 69906, 0, 4
68, 1884, 68397, 0, 4
69, 1291, 68671, 0, 3
70, 978, 69047, 0, 7
71, 503, 67397, 0, 1
72, 224, 67754, 0, 5
73, 181, 67246, 0, 2
74, 126, 66837, 0, 0
75, 84, 66618, 0, 1
76, 70, 66115, 0, 2
77, 56, 65496, 0, 3
78, 0, 65354, 0, 0
79, 0, 65201, 0, 1
80, 0, 65224, 0, 1
81, 0, 65640, 0, 1
82, 0, 65236, 0, 0
83, 0, 64874, 0, 1
84, 0, 65204, 0, 0
85, 0, 64328, 0, 0
86, 0, 63448, 0, 1
87, 0, 63656, 0, 0
88, 0, 63354, 0, 2
89, 0, 62157, 0, 1
90, 0, 62012, 0, 0
91, 0, 62228, 0, 0
92, 0, 61366, 0, 0
93, 0, 61124, 0, 2
94, 0, 61030, 0, 0
95, 0, 60470, 0, 0
96, 0, 59761, 0, 0
97, 0, 59681, 0, 0
98, 0, 58686, 0, 0
99, 0, 58829, 0, 0
100, 0, 58887, 0, 0
101, 0, 57971, 0, 0
102, 0, 57734, 0, 0
103, 0, 57745, 0, 0
104, 0, 58057, 0, 0
105, 0, 57140, 0, 0
106, 0, 56485, 0, 0
107, 0, 56701, 0, 0
108, 0, 56693, 0, 0
109, 0, 55757, 0, 1
110, 0, 55415, 0, 1
111, 0, 55268, 0, 0
112, 0, 55610, 0, 0
113, 0, 55414, 0, 0
114, 0, 55186, 0, 0
115, 0, 54727, 0, 0
116, 0, 54514, 0, 0
117, 0, 55015, 0, 0
118, 0, 54784, 0, 0
119, 0, 54326, 0, 0
120, 0, 54135, 0, 0
121, 0, 53571, 0, 0
122, 0, 53800, 0, 0
123, 0, 53065, 0, 0
124, 0, 52160, 0, 0
125, 0, 52114, 0, 0
126, 0, 52147, 0, 0
127, 0, 52392, 0, 0
128, 0, 51771, 0, 0
129, 0, 51935, 0, 0
130, 0, 51149, 0, 0
131, 0, 50799, 0, 0
132, 0, 50579, 0, 0
133, 0, 50053, 0, 0
134, 0, 50039, 0, 0
135, 0, 49682, 0, 0
136, 0, 49792, 0, 0
137, 0, 49408, 0, 0
138, 0, 49671, 0, 0
139, 0, 49255, 0, 0
140, 0, 49177, 0, 0
141, 0, 48406, 0, 0
142, 0, 48753, 0, 0
143, 0, 48121, 0, 0
144, 0, 47649, 0, 0
145, 0, 47804, 0, 0
146, 0, 47306, 0, 0
147, 0, 47130, 0, 0
148, 0, 46453, 0, 0
149, 0, 46982, 0, 0
150, 0, 46547, 0, 0
151, 0, 46211, 0, 0
152, 0, 45726, 0, 0
153, 0, 45495, 0, 0
154, 0, 45121, 0, 0
155, 0, 44855, 0, 0
156, 0, 44707, 0, 0
157, 0, 44225, 0, 0
158, 0, 44048, 0, 0
159, 0, 43752, 0, 0
160, 0, 43803, 0, 0
161, 0, 43606, 0, 0
162, 0, 43180, 0, 0
163, 0, 43259, 0, 0
164, 0, 42507, 0, 0
165, 0, 42928, 0, 0
166, 0, 42443, 0, 0
167, 0, 41860, 0, 0
168, 0, 41879, 0, 0
169, 0, 41630, 0, 0
170, 0, 41681, 0, 0
171, 0, 41421, 0, 0
172, 0, 41723, 0, 0
173, 0, 41230, 0, 0
174, 0, 41572, 0, 0
175, 0, 40432, 0, 0
176, 0, 40726, 0, 0
177, 0, 40758, 0, 0
178, 0, 40470, 0, 0
179, 0, 40755, 0, 0
180, 0, 40392, 0, 0
181, 0, 39830, 0, 0
182, 0, 39877, 0, 0
183, 0, 39797, 0, 0
184, 0, 39730, 0, 0
185, 0, 39264, 0, 0
186, 0, 39150, 0, 0
187, 0, 38728, 0, 0
188, 0, 38448, 0, 0
189, 0, 39268, 0, 0
190, 0, 38442, 0, 0
191, 0, 38025, 0, 0
192, 0, 38054, 0, 0
193, 0, 38095, 0, 0
194, 0, 37830, 0, 0
195, 0, 37439, 0, 0
196, 0, 37040, 0, 0
197, 0, 37225, 0, 0
198, 0, 37295, 0, 0
199, 0, 37418, 0, 0
200, 0, 36820, 0, 0
201, 0, 36856, 0, 0
202, 0, 36928, 0, 0
203, 0, 36381, 0, 0
204, 0, 36338, 0, 0
205, 0, 36040, 0, 0
206, 0, 35457, 0, 0
207, 0, 35734, 0, 0
208, 0, 35411, 0, 0
209, 0, 35208, 0, 0
210, 0, 34861, 0, 0
211, 0, 35125, 0, 0
212, 0, 34768, 0, 0
213, 0, 35213, 0, 0
214, 0, 34330, 0, 0
215, 0, 34435, 0, 0
216, 0, 34946, 0, 0
217, 0, 34193, 0, 0
218, 0, 34263, 0, 0
219, 0, 34246, 0, 0
220, 0, 33741, 0, 0
221, 0, 33305, 0, 0
222, 0, 33512, 0, 0
223, 0, 32919, 0, 0
224, 0, 32762, 0, 0
225, 0, 32458, 0, 0
226, 0, 32217, 0, 0
227, 0, 32604, 0, 0
228, 0, 32265, 0, 0
229, 0, 32067, 0, 0
230, 0, 31899, 0, 0
231, 0, 32468, 0, 0
232, 0, 31917, 0, 0
233, 0, 32229, 0, 0
234, 0, 31815, 0, 0
235, 0, 31325, 0, 0
236, 0, 31214, 0, 0
237, 0, 30866, 0, 0
238, 0, 31268, 0, 0
239, 0, 30850, 0, 0
240, 0, 30399, 0, 0
241, 0, 30666, 0, 0
242, 0, 30539, 0, 0
243, 0, 30082, 0, 0
244, 0, 30109, 0, 0
245, 0, 30064, 0, 0
246, 0, 29330, 0, 0
247, 0, 30338, 0, 0
248, 0, 29486, 0, 0
249, 0, 29850, 0, 0
250, 0, 29291, 0, 0
251, 0, 29350, 0, 0
252, 0, 28696, 0, 0
253, 0, 28545, 0, 0
254, 0, 28652, 0, 0
255, 0, 28485, 0, 0
256, 0, 28430, 0, 0
257, 0, 27859, 0, 0
258, 0, 27661, 0, 0
259, 0, 27531, 0, 0
260, 0, 27285, 0, 0
261, 0, 27045, 0, 0
262, 0, 26959, 0, 0
263, 0, 26438, 0, 0
264, 0, 26557, 0, 0
