Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2445204, 2286054, 144038, 7958591
1, 917719, 94135, 463686, 3094870
2, 828499, 94505, 753185, 2061105
3, 779197, 94826, 10771476, 1555218
4, 744239, 95117, 7867615, 1161724
5, 716794, 94628, 0, 849289
6, 684033, 94946, 0, 621407
7, 652150, 94563, 0, 462780
8, 629431, 93973, 0, 359643
9, 603346, 94039, 0, 287069
10, 577793, 93890, 0, 235288
11, 544995, 93150, 0, 195862
12, 521876, 92563, 0, 162506
13, 496852, 92753, 0, 138452
14, 471320, 92308, 0, 117387
15, 451693, 90858, 0, 99907
16, 435184, 91072, 0, 85520
17, 416442, 90191, 0, 73272
18, 398804, 90741, 0, 62736
19, 384423, 89609, 0, 54395
20, 367000, 90042, 0, 47016
21, 351323, 88993, 0, 40478
22, 329906, 89786, 0, 34840
23, 316796, 90023, 0, 30304
24, 304176, 88889, 0, 26568
25, 291408, 88121, 0, 23059
26, 275434, 87345, 0, 19992
27, 263249, 86927, 0, 17332
28, 248133, 86897, 0, 15252
29, 238572, 87085, 0, 13200
30, 231097, 86236, 0, 11648
31, 217929, 86429, 0, 9994
32, 206913, 85390, 0, 8908
33, 197053, 84563, 0, 7702
34, 188320, 84114, 0, 6916
35, 180033, 83954, 0, 5771
36, 167667, 83105, 0, 5185
37, 163913, 82908, 0, 4689
38, 153089, 82776, 0, 4071
39, 142167, 82071, 0, 3597
40, 134803, 82359, 0, 3093
41, 130555, 81427, 0, 2754
42, 122909, 81167, 0, 2404
43, 115857, 80692, 0, 2180
44, 109473, 80349, 0, 1788
45, 101990, 80165, 0, 1640
46, 92681, 79305, 0, 1415
47, 86315, 79061, 0, 1266
48, 80215, 78743, 0, 1144
49, 72673, 78205, 0, 967
50, 65824, 77512, 0, 904
51, 57327, 77886, 0, 779
52, 50628, 77153, 0, 686
53, 43776, 76828, 0, 591
54, 38271, 76189, 0, 544
55, 33422, 75835, 0, 477
56, 26938, 75870, 0, 412
57, 22049, 75028, 0, 364
58, 17826, 75283, 0, 341
59, 14029, 75124, 0, 290
60, 11152, 75092, 0, 240
61, 9349, 73780, 0, 229
62, 7996, 73798, 0, 206
63, 6136, 73813, 0, 174
64, 4241, 73680, 0, 1521
65, 2843, 73769, 0, 5
66, 2042, 72265, 0, 6
67, 1461, 72151, 0, 8
68, 1109, 71877, 0, 4
69, 718, 71800, 0, 3
70, 427, 71350, 0, 3
71, 274, 70644, 0, 2
72, 313, 70913, 0, 4
73, 126, 70681, 0, 3
74, 43, 70027, 0, 0
75, 37, 69386, 0, 2
76, 0, 69056, 0, 2
77, 0, 68587, 0, 1
78, 0, 68825, 0, 0
79, 0, 68443, 0, 0
80, 0, 67956, 0, 2
81, 0, 67374, 0, 0
82, 0, 66408, 0, 0
83, 0, 65881, 0, 0
84, 0, 66044, 0, 1
85, 0, 65377, 0, 0
86, 0, 65534, 0, 1
87, 0, 65431, 0, 0
88, 0, 65286, 0, 0
89, 0, 64364, 0, 0
90, 0, 64693, 0, 0
91, 0, 64140, 0, 1
92, 0, 63490, 0, 0
93, 0, 63752, 0, 0
94, 0, 63518, 0, 0
95, 0, 63053, 0, 0
96, 0, 63241, 0, 0
97, 0, 62378, 0, 0
98, 0, 62607, 0, 0
99, 0, 61877, 0, 0
100, 0, 61512, 0, 0
101, 0, 60581, 0, 0
102, 0, 61211, 0, 0
103, 0, 60757, 0, 0
104, 0, 60085, 0, 0
105, 0, 60057, 0, 0
106, 0, 58752, 0, 0
107, 0, 58710, 0, 0
108, 0, 58088, 0, 0
109, 0, 58277, 0, 0
110, 0, 57549, 0, 0
111, 0, 57006, 0, 0
112, 0, 56804, 0, 0
113, 0, 55904, 0, 0
114, 0, 55972, 0, 0
115, 0, 55486, 0, 0
116, 0, 55073, 0, 0
117, 0, 54970, 0, 0
118, 0, 54212, 0, 0
119, 0, 54049, 0, 0
120, 0, 53711, 0, 0
121, 0, 53898, 0, 0
122, 0, 53157, 0, 0
123, 0, 53136, 0, 0
124, 0, 53549, 0, 0
125, 0, 53247, 0, 0
126, 0, 52798, 0, 0
127, 0, 52635, 0, 0
128, 0, 51956, 0, 0
129, 0, 51977, 0, 0
130, 0, 51932, 0, 0
131, 0, 51366, 0, 0
132, 0, 51437, 0, 0
133, 0, 51168, 0, 0
134, 0, 50774, 0, 0
135, 0, 50784, 0, 0
136, 0, 50200, 0, 0
137, 0, 50318, 0, 0
138, 0, 49796, 0, 0
139, 0, 50019, 0, 0
