Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 2464863, 2308915, 142243, 7941340
1, 918338, 94408, 466104, 3099439
2, 825834, 95510, 766501, 2069408
3, 771882, 95854, 10775537, 1557096
4, 737752, 95495, 7849615, 1165090
5, 700410, 95481, 0, 850915
6, 661989, 95293, 0, 622003
7, 630707, 95143, 0, 463167
8, 597607, 94181, 0, 359559
9, 573349, 94074, 0, 287568
10, 545587, 93744, 0, 234326
11, 524080, 93143, 0, 194844
12, 496449, 93452, 0, 163196
13, 476590, 93058, 0, 138543
14, 456560, 91737, 0, 116954
15, 441092, 91127, 0, 99747
16, 428007, 91307, 0, 85225
17, 411923, 90672, 0, 73117
18, 393608, 90882, 0, 62779
19, 374214, 89453, 0, 53952
20, 356057, 88480, 0, 46979
21, 340953, 89020, 0, 40275
22, 327997, 89570, 0, 34883
23, 310767, 88034, 0, 30213
24, 302503, 87872, 0, 26485
25, 289049, 87209, 0, 22824
26, 279076, 86788, 0, 19683
27, 267089, 86232, 0, 17109
28, 258850, 86401, 0, 15253
29, 250672, 85662, 0, 13138
30, 241466, 84747, 0, 11493
31, 234105, 84067, 0, 10226
32, 220275, 83639, 0, 9043
33, 208586, 83745, 0, 7593
34, 198067, 83062, 0, 6795
35, 190042, 82322, 0, 5893
36, 185100, 82410, 0, 5339
37, 173685, 82359, 0, 4607
38, 167200, 81824, 0, 3943
39, 158226, 81512, 0, 3552
40, 150001, 81245, 0, 3104
41, 139632, 80057, 0, 2669
42, 133629, 79998, 0, 2473
43, 124685, 79608, 0, 2183
44, 118852, 78653, 0, 1841
45, 110829, 78469, 0, 1574
46, 101347, 78431, 0, 1423
47, 97178, 77848, 0, 1343
48, 92089, 77155, 0, 1178
49, 83181, 76365, 0, 984
50, 72605, 76251, 0, 843
51, 65452, 75410, 0, 764
52, 58192, 75593, 0, 682
53, 48667, 74768, 0, 590
54, 40811, 74196, 0, 534
55, 33496, 73664, 0, 494
56, 28351, 72900, 0, 419
57, 23900, 72719, 0, 371
58, 20026, 71662, 0, 329
59, 16787, 71644, 0, 285
60, 12814, 71007, 0, 247
61, 9330, 70595, 0, 208
62, 6818, 70832, 0, 184
63, 5613, 70637, 0, 172
64, 3654, 69865, 0, 1474
65, 2675, 70361, 0, 8
66, 2042, 69565, 0, 3
67, 1702, 69619, 0, 3
68, 1230, 68957, 0, 2
69, 974, 69210, 0, 3
70, 785, 68101, 0, 4
71, 446, 67614, 0, 5
