Adjusted Message Count, Adjusted Occurrence in Buffer from Source, Adjusted Occurrence in Buffer from Source1, Adjusted Occurrence in Service from Source, Adjusted Occurrence in Service from Source1
0, 0.125525, 0.117645, 0.00708245, 0.396653
1, 0.0466057, 0.0047724, 0.0238176, 0.154841
2, 0.0417524, 0.0048213, 0.0391473, 0.103571
3, 0.039268, 0.00481375, 0.537972, 0.0782369
4, 0.0375429, 0.0048242, 0.391981, 0.0584691
5, 0.0360603, 0.0048238, 0, 0.0427116
6, 0.0341432, 0.00481975, 0, 0.0310558
7, 0.0327993, 0.0048044, 0, 0.0232307
8, 0.0313243, 0.00478865, 0, 0.017917
9, 0.030047, 0.0047786, 0, 0.0143015
10, 0.0286187, 0.0047368, 0, 0.0117286
11, 0.027122, 0.00473065, 0, 0.00969405
12, 0.0258326, 0.00471485, 0, 0.0081874
13, 0.0248569, 0.00468145, 0, 0.0068721
14, 0.0239674, 0.0046352, 0, 0.0058227
15, 0.0227989, 0.0046227, 0, 0.00495835
16, 0.0219773, 0.0046039, 0, 0.0042515
17, 0.0213649, 0.0045937, 0, 0.0036703
18, 0.0204875, 0.0045718, 0, 0.0031205
19, 0.0194905, 0.00452885, 0, 0.00270675
20, 0.018402, 0.0045361, 0, 0.00232055
21, 0.0176178, 0.00449085, 0, 0.00200895
22, 0.0165671, 0.00446235, 0, 0.00172945
23, 0.0157544, 0.0044741, 0, 0.00150335
24, 0.0148434, 0.004421, 0, 0.0013149
25, 0.0139381, 0.00443435, 0, 0.0011397
26, 0.0131969, 0.00439605, 0, 0.00099675
27, 0.0125007, 0.0043889, 0, 0.0008686
28, 0.0120684, 0.00438505, 0, 0.0007449
29, 0.0115, 0.0043573, 0, 0.00066205
30, 0.0109409, 0.00432265, 0, 0.00057935
31, 0.0103626, 0.0042622, 0, 0.00050625
32, 0.0099756, 0.00427635, 0, 0.0004385
33, 0.00970705, 0.0042313, 0, 0.00037935
34, 0.00914245, 0.00421225, 0, 0.00033475
35, 0.00874055, 0.0042031, 0, 0.00029515
36, 0.0084022, 0.00416085, 0, 0.0002555
37, 0.00798145, 0.00418565, 0, 0.0002268
38, 0.00742785, 0.00414115, 0, 0.00019995
39, 0.00708435, 0.00416525, 0, 0.00017875
40, 0.0069169, 0.00410785, 0, 0.00015435
41, 0.00648755, 0.00410905, 0, 0.0001372
42, 0.00614045, 0.00405605, 0, 0.00011715
43, 0.00577225, 0.0040319, 0, 0.0001076
44, 0.00533225, 0.00402385, 0, 9.225e-05
45, 0.00501975, 0.0040219, 0, 8.34e-05
46, 0.0045504, 0.00400085, 0, 7.04e-05
47, 0.0041861, 0.0039971, 0, 6.305e-05
48, 0.0038774, 0.00399195, 0, 5.785e-05
49, 0.0034678, 0.0039622, 0, 4.68e-05
50, 0.0031221, 0.0039101, 0, 4.465e-05
