Adjusted Message Count, Adjusted Occurrence in Buffer from Source, Adjusted Occurrence in Buffer from Source1, Adjusted Occurrence in Service from Source, Adjusted Occurrence in Service from Source1
0, 0.447705, 0.376665, 0.0240512, 0.567349
1, 0.141346, 0.0123476, 0.0787705, 0.0734853
2, 0.0909897, 0.0113507, 0.129313, 0.083492
3, 0.0686998, 0.0104862, 0.215246, 0.0798584
4, 0.0541251, 0.0097057, 0.552619, 0.0614379
5, 0.0429699, 0.00911, 0, 0.0399789
6, 0.0343959, 0.00854325, 0, 0.0233141
7, 0.0270454, 0.00802305, 0, 0.0131095
8, 0.0212613, 0.0075849, 0, 0.00763775
9, 0.0165528, 0.007174, 0, 0.00499885
10, 0.0131028, 0.0068442, 0, 0.0036142
11, 0.0101638, 0.00651245, 0, 0.00285955
12, 0.0078467, 0.00620945, 0, 0.0023278
13, 0.0060139, 0.0059494, 0, 0.00199435
14, 0.0046684, 0.00570985, 0, 0.00173835
15, 0.0034926, 0.00553445, 0, 0.00153275
16, 0.00260295, 0.00529845, 0, 0.00135565
17, 0.00196605, 0.00516495, 0, 0.0012093
18, 0.0014459, 0.0049239, 0, 0.0010974
19, 0.00102845, 0.00477565, 0, 0.0010155
20, 0.00076215, 0.00468205, 0, 0.00091865
21, 0.0005307, 0.00450955, 0, 0.00085085
22, 0.00041265, 0.0044049, 0, 0.0007756
23, 0.0002854, 0.0042581, 0, 0.00071475
24, 0.00019605, 0.00420385, 0, 0.00066225
25, 0.00012455, 0.00407205, 0, 0.0006262
26, 8.24e-05, 0.00397455, 0, 0.0005846
27, 5.705e-05, 0.00389445, 0, 0.0005537
28, 3.67e-05, 0.00378395, 0, 0.00052175
29, 2.33e-05, 0.00373055, 0, 0.00048955
30, 1.695e-05, 0.00363945, 0, 0.0004618
31, 1.18e-05, 0.0035318, 0, 0.0004438
32, 1.01e-05, 0.0034973, 0, 0.00041485
33, 9.4e-06, 0.0034216, 0, 0.0004001
34, 5.6e-06, 0.0033606, 0, 0.0003768
35, 1e-06, 0.00328795, 0, 0.000362
36, 5e-07, 0.0032284, 0, 0.0003383
37, 3.5e-07, 0.00317395, 0, 0.00033005
38, 1.2e-06, 0.00308825, 0, 0.0003141
39, 1.8e-06, 0.0030744, 0, 0.000314
40, 1.1e-06, 0.00300945, 0, 0.0002874
41, 2.5e-06, 0.00296945, 0, 0.00027635
42, 1.55e-06, 0.00288745, 0, 0.00026615
43, 1.4e-06, 0.00286125, 0, 0.00025445
44, 4.5e-07, 0.00281565, 0, 0.0002481
45, 2e-07, 0.00277375, 0, 0.0002406
46, 0, 0.0027358, 0, 0.0002282
47, 0, 0.0026883, 0, 0.00021895
48, 0, 0.0026662, 0, 0.0002159
49, 0, 0.00262135, 0, 0.0002098
50, 0, 0.0025985, 0, 0.0002028
51, 0, 0.0025686, 0, 0.00019855
52, 0, 0.0025033, 0, 0.00019195
53, 0, 0.00246015, 0, 0.00018285
54, 0, 0.0024835, 0, 0.0001774
55, 0, 0.0024122, 0, 0.00017525
56, 0, 0.0023949, 0, 0.00016735
57, 0, 0.00235215, 0, 0.0001696
58, 0, 0.00233005, 0, 0.00015495
59, 0, 0.00230525, 0, 0.00015565
60, 0, 0.00227355, 0, 0.0001456
61, 0, 0.0022601, 0, 0.0001486
62, 0, 0.00220595, 0, 0.00014405
63, 0, 0.0021797, 0, 0.00013795
64, 0, 0.0021524, 0, 0.0082683
65, 0, 0.00215155, 0, 3.925e-05
66, 0, 0.00212245, 0, 3.685e-05
67, 0, 0.00209115, 0, 3.89e-05
68, 0, 0.00207345, 0, 3.52e-05
69, 0, 0.00206125, 0, 3.58e-05
70, 0, 0.00202535, 0, 3.49e-05
71, 0, 0.0020222, 0, 3.365e-05
72, 0, 0.0020051, 0, 3.495e-05
73, 0, 0.0019758, 0, 3.32e-05
74, 0, 0.00195935, 0, 3.1e-05
75, 0, 0.00191675, 0, 3.395e-05
76, 0, 0.00191775, 0, 3.08e-05
77, 0, 0.0019119, 0, 2.965e-05
78, 0, 0.00188645, 0, 3.19e-05
79, 0, 0.00185845, 0, 2.915e-05
80, 0, 0.00184745, 0, 2.735e-05
81, 0, 0.0018202, 0, 2.85e-05
82, 0, 0.0018047, 0, 2.72e-05
83, 0, 0.00178795, 0, 2.745e-05
84, 0, 0.001743, 0, 2.85e-05
85, 0, 0.0017443, 0, 2.555e-05
86, 0, 0.00174755, 0, 2.43e-05
87, 0, 0.00170385, 0, 2.545e-05
88, 0, 0.00170455, 0, 2.485e-05
89, 0, 0.0017034, 0, 2.49e-05
90, 0, 0.0016676, 0, 2.44e-05
91, 0, 0.00165965, 0, 2.48e-05
92, 0, 0.00163675, 0, 2.31e-05
93, 0, 0.00164795, 0, 2.295e-05
94, 0, 0.0016199, 0, 2.325e-05
95, 0, 0.0016154, 0, 2.175e-05
96, 0, 0.00158615, 0, 2.135e-05
97, 0, 0.0016058, 0, 2.005e-05
98, 0, 0.00156385, 0, 2.03e-05
99, 0, 0.0015402, 0, 2.3e-05
100, 0, 0.00153645, 0, 2.05e-05
101, 0, 0.0015146, 0, 1.955e-05
102, 0, 0.0015169, 0, 1.955e-05
103, 0, 0.00149365, 0, 2.045e-05
104, 0, 0.0014853, 0, 2.03e-05
105, 0, 0.00146755, 0, 1.81e-05
106, 0, 0.0014572, 0, 1.575e-05
107, 0, 0.0014517, 0, 1.995e-05
108, 0, 0.0014659, 0, 1.785e-05
109, 0, 0.00144985, 0, 1.69e-05
110, 0, 0.0014246, 0, 1.715e-05
111, 0, 0.0014246, 0, 1.88e-05
112, 0, 0.00141325, 0, 1.675e-05
113, 0, 0.00137785, 0, 1.675e-05
114, 0, 0.00135415, 0, 1.615e-05
115, 0, 0.0013589, 0, 1.62e-05
116, 0, 0.00134675, 0, 1.575e-05
117, 0, 0.00135885, 0, 1.695e-05
118, 0, 0.00133705, 0, 1.645e-05
119, 0, 0.00133535, 0, 1.58e-05
120, 0, 0.00133935, 0, 1.495e-05
121, 0, 0.0013119, 0, 1.445e-05
122, 0, 0.00129675, 0, 1.605e-05
123, 0, 0.00129585, 0, 1.305e-05
124, 0, 0.00129915, 0, 1.365e-05
125, 0, 0.00126745, 0, 1.44e-05
126, 0, 0.00126865, 0, 1.395e-05
127, 0, 0.0012509, 0, 1.64e-05
128, 0, 0.00125325, 0, 0.00141425
129, 0, 0.00123215, 0, 2.35e-06
130, 0, 0.0012353, 0, 2e-06
131, 0, 0.001211, 0, 1.95e-06
132, 0, 0.00125715, 0, 1.6e-06
133, 0, 0.0011967, 0, 1.25e-06
134, 0, 0.00120175, 0, 2.5e-06
135, 0, 0.00121365, 0, 2.15e-06
136, 0, 0.00117495, 0, 2.1e-06
137, 0, 0.0011752, 0, 2e-06
138, 0, 0.00117695, 0, 1.65e-06
139, 0, 0.0011525, 0, 2.1e-06
140, 0, 0.00115925, 0, 1.5e-06
141, 0, 0.0011501, 0, 1.55e-06
142, 0, 0.001146, 0, 1.85e-06
143, 0, 0.0011415, 0, 1.95e-06
144, 0, 0.0011341, 0, 1.6e-06
145, 0, 0.00111895, 0, 2.25e-06
146, 0, 0.0011292, 0, 1.9e-06
147, 0, 0.00110375, 0, 1.4e-06
148, 0, 0.001102, 0, 2.1e-06
149, 0, 0.00108125, 0, 1.45e-06
150, 0, 0.00109795, 0, 1.6e-06
151, 0, 0.00109115, 0, 1.6e-06
152, 0, 0.00108035, 0, 2e-06
153, 0, 0.00107315, 0, 1.75e-06
154, 0, 0.0010695, 0, 1.6e-06
155, 0, 0.0010556, 0, 1.35e-06
156, 0, 0.0010576, 0, 8.5e-07
157, 0, 0.0010405, 0, 1.3e-06
158, 0, 0.00104975, 0, 1.4e-06
159, 0, 0.0010422, 0, 1.9e-06
160, 0, 0.0010526, 0, 1.5e-06
161, 0, 0.00101665, 0, 1e-06
162, 0, 0.0010169, 0, 1.35e-06
163, 0, 0.0010163, 0, 1.5e-06
164, 0, 0.00100395, 0, 1.6e-06
165, 0, 0.00101785, 0, 1.45e-06
166, 0, 0.00100205, 0, 1.4e-06
167, 0, 0.0009831, 0, 1.6e-06
168, 0, 0.00100245, 0, 1.2e-06
169, 0, 0.00097885, 0, 1.3e-06
170, 0, 0.00097795, 0, 1.1e-06
171, 0, 0.00096355, 0, 9e-07
172, 0, 0.0009759, 0, 1.3e-06
173, 0, 0.00096545, 0, 1.1e-06
174, 0, 0.00095505, 0, 1.55e-06
175, 0, 0.0009409, 0, 9e-07
176, 0, 0.0009286, 0, 8.5e-07
177, 0, 0.0009401, 0, 9.5e-07
178, 0, 0.0009432, 0, 1.1e-06
179, 0, 0.0009206, 0, 1.05e-06
180, 0, 0.0009164, 0, 1.35e-06
181, 0, 0.00093585, 0, 1.05e-06
182, 0, 0.0009181, 0, 1.2e-06
183, 0, 0.00092435, 0, 1.25e-06
184, 0, 0.0009021, 0, 1.25e-06
185, 0, 0.0008973, 0, 1.05e-06
