Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8911315, 7481914, 472722, 11396144
1, 2841646, 245802, 1560377, 1460610
2, 1826764, 226318, 2571054, 1660762
3, 1393735, 209625, 4292070, 1583788
4, 1092679, 194255, 11103777, 1218787
5, 868536, 181269, 0, 793842
6, 683636, 170376, 0, 462796
7, 541128, 160008, 0, 259508
8, 423978, 151769, 0, 152715
9, 333565, 143864, 0, 99627
10, 258656, 137308, 0, 72485
11, 195859, 131259, 0, 56958
12, 151151, 124408, 0, 47294
13, 116594, 119705, 0, 40068
14, 88676, 114916, 0, 34790
15, 66949, 110222, 0, 30363
16, 52004, 106579, 0, 27431
17, 38445, 102973, 0, 24448
18, 29076, 100274, 0, 22232
19, 22522, 96181, 0, 20024
20, 16456, 93339, 0, 18219
21, 12636, 91543, 0, 16957
22, 9751, 88801, 0, 15693
23, 7108, 86193, 0, 14258
24, 5334, 84167, 0, 13541
25, 3841, 81716, 0, 12752
26, 2644, 79801, 0, 11641
27, 1776, 77869, 0, 10908
28, 1149, 76187, 0, 10399
29, 751, 74914, 0, 9858
30, 526, 73644, 0, 9483
31, 320, 71522, 0, 8942
32, 164, 69359, 0, 8351
33, 139, 68857, 0, 8011
34, 112, 67161, 0, 7530
35, 164, 66022, 0, 7167
36, 95, 64899, 0, 7024
37, 74, 63694, 0, 6573
38, 33, 62995, 0, 6382
39, 7, 61248, 0, 6071
40, 6, 60462, 0, 5828
41, 0, 59301, 0, 5551
42, 0, 58505, 0, 5298
43, 0, 57282, 0, 5266
44, 0, 56704, 0, 5028
45, 0, 55906, 0, 4904
46, 0, 55054, 0, 4636
47, 0, 54069, 0, 4404
48, 0, 52864, 0, 4395
49, 0, 52960, 0, 4124
50, 0, 51632, 0, 4040
51, 0, 51330, 0, 3978
52, 0, 50499, 0, 3816
53, 0, 49734, 0, 3667
54, 0, 49299, 0, 3586
55, 0, 48563, 0, 3529
56, 0, 47680, 0, 3361
57, 0, 47293, 0, 3266
58, 0, 46556, 0, 3317
59, 0, 46157, 0, 3101
60, 0, 45641, 0, 3065
61, 0, 45306, 0, 2838
62, 0, 44530, 0, 2860
63, 0, 44029, 0, 2890
64, 0, 43844, 0, 167617
65, 0, 42889, 0, 786
66, 0, 42214, 0, 834
67, 0, 42385, 0, 786
68, 0, 41857, 0, 706
69, 0, 41196, 0, 701
70, 0, 40946, 0, 702
71, 0, 40213, 0, 679
72, 0, 39703, 0, 672
73, 0, 39761, 0, 658
74, 0, 39122, 0, 573
75, 0, 39040, 0, 658
76, 0, 38249, 0, 672
77, 0, 38135, 0, 612
78, 0, 37824, 0, 651
79, 0, 37422, 0, 568
80, 0, 36839, 0, 608
81, 0, 36953, 0, 575
82, 0, 36275, 0, 558
83, 0, 36057, 0, 566
84, 0, 35837, 0, 526
85, 0, 35502, 0, 530
86, 0, 34608, 0, 494
87, 0, 34511, 0, 485
88, 0, 33816, 0, 520
89, 0, 33846, 0, 508
90, 0, 33339, 0, 493
91, 0, 33679, 0, 456
92, 0, 33261, 0, 426
93, 0, 33122, 0, 440
94, 0, 32270, 0, 448
95, 0, 31964, 0, 458
96, 0, 31797, 0, 413
97, 0, 31892, 0, 455
98, 0, 31814, 0, 432
99, 0, 31429, 0, 372
100, 0, 30843, 0, 406
101, 0, 30768, 0, 379
102, 0, 30463, 0, 428
103, 0, 30037, 0, 389
104, 0, 29672, 0, 376
105, 0, 30000, 0, 373
106, 0, 29461, 0, 384
107, 0, 29591, 0, 363
108, 0, 29213, 0, 379
109, 0, 29052, 0, 348
110, 0, 28856, 0, 380
111, 0, 28595, 0, 338
112, 0, 28445, 0, 353
113, 0, 27810, 0, 300
114, 0, 27427, 0, 288
115, 0, 27690, 0, 330
116, 0, 27684, 0, 329
117, 0, 27042, 0, 332
118, 0, 26971, 0, 310
119, 0, 26737, 0, 300
120, 0, 26788, 0, 309
121, 0, 26323, 0, 308
122, 0, 26089, 0, 294
123, 0, 26440, 0, 288
124, 0, 25701, 0, 296
125, 0, 25888, 0, 292
126, 0, 25604, 0, 303
127, 0, 25110, 0, 261
128, 0, 25047, 0, 27969
129, 0, 25365, 0, 46
130, 0, 25208, 0, 44
131, 0, 25046, 0, 46
132, 0, 24755, 0, 35
133, 0, 24553, 0, 38
134, 0, 24380, 0, 37
135, 0, 24191, 0, 42
136, 0, 23785, 0, 37
137, 0, 23679, 0, 40
138, 0, 23803, 0, 27
139, 0, 23501, 0, 47
140, 0, 23303, 0, 35
141, 0, 23600, 0, 49
142, 0, 22908, 0, 38
143, 0, 22923, 0, 40
144, 0, 22879, 0, 43
145, 0, 22763, 0, 34
146, 0, 22520, 0, 32
147, 0, 22471, 0, 36
148, 0, 22255, 0, 28
149, 0, 22360, 0, 34
150, 0, 22095, 0, 25
151, 0, 21973, 0, 22
152, 0, 21557, 0, 22
153, 0, 21836, 0, 29
154, 0, 21717, 0, 39
155, 0, 21275, 0, 36
156, 0, 21205, 0, 34
157, 0, 20978, 0, 33
158, 0, 21044, 0, 26
159, 0, 20818, 0, 32
160, 0, 20600, 0, 29
161, 0, 20583, 0, 29
162, 0, 20431, 0, 33
163, 0, 20134, 0, 22
164, 0, 20235, 0, 29
165, 0, 20270, 0, 30
166, 0, 20401, 0, 20
167, 0, 19950, 0, 26
168, 0, 19816, 0, 26
169, 0, 19742, 0, 24
170, 0, 19590, 0, 27
171, 0, 19509, 0, 20
172, 0, 19525, 0, 24
173, 0, 19594, 0, 33
174, 0, 19397, 0, 26
175, 0, 18937, 0, 38
176, 0, 18957, 0, 19
177, 0, 18937, 0, 28
178, 0, 18788, 0, 26
179, 0, 18669, 0, 30
180, 0, 18741, 0, 22
181, 0, 18506, 0, 15
182, 0, 18463, 0, 21
183, 0, 18601, 0, 22
184, 0, 18344, 0, 18
185, 0, 18283, 0, 20
186, 0, 18051, 0, 18
187, 0, 17939, 0, 16
188, 0, 17889, 0, 22
189, 0, 17809, 0, 26
190, 0, 17483, 0, 17
191, 0, 17818, 0, 14
192, 0, 17787, 0, 1839
193, 0, 17745, 0, 1
194, 0, 17463, 0, 0
195, 0, 17469, 0, 1
196, 0, 16975, 0, 1
197, 0, 17156, 0, 1
198, 0, 16798, 0, 1
199, 0, 17209, 0, 2
200, 0, 17223, 0, 0
201, 0, 16721, 0, 0
202, 0, 16571, 0, 2
203, 0, 16460, 0, 0
204, 0, 16439, 0, 0
205, 0, 16494, 0, 2
206, 0, 16482, 0, 0
207, 0, 16234, 0, 0
208, 0, 16556, 0, 1
209, 0, 16023, 0, 0
210, 0, 16024, 0, 0
211, 0, 16096, 0, 1
212, 0, 16068, 0, 1
213, 0, 15794, 0, 1
214, 0, 15722, 0, 1
215, 0, 15784, 0, 1
216, 0, 15489, 0, 1
217, 0, 15589, 0, 1
218, 0, 15287, 0, 0
219, 0, 15647, 0, 0
220, 0, 15262, 0, 0
221, 0, 15285, 0, 0
222, 0, 14879, 0, 2
223, 0, 15176, 0, 0
224, 0, 14961, 0, 2
225, 0, 14923, 0, 2
226, 0, 14984, 0, 0
227, 0, 14794, 0, 0
228, 0, 14745, 0, 0
229, 0, 14404, 0, 0
230, 0, 14726, 0, 0
231, 0, 14493, 0, 0
232, 0, 14521, 0, 3
233, 0, 14582, 0, 0
234, 0, 14202, 0, 1
235, 0, 14456, 0, 0
236, 0, 14394, 0, 0
237, 0, 14179, 0, 0
238, 0, 14002, 0, 1
239, 0, 13951, 0, 0
240, 0, 13919, 0, 2
241, 0, 13994, 0, 1
242, 0, 14099, 0, 0
243, 0, 13308, 0, 0
244, 0, 13847, 0, 0
245, 0, 13568, 0, 0
246, 0, 13688, 0, 1
247, 0, 13640, 0, 1
248, 0, 13570, 0, 1
249, 0, 13546, 0, 0
250, 0, 13494, 0, 0
251, 0, 13344, 0, 0
252, 0, 13360, 0, 0
253, 0, 13201, 0, 0
254, 0, 13166, 0, 0
255, 0, 13272, 0, 0
256, 0, 13029, 0, 26
257, 0, 12970, 0, 0
258, 0, 12895, 0, 0
259, 0, 12822, 0, 0
260, 0, 12530, 0, 0
261, 0, 12989, 0, 0
262, 0, 12557, 0, 0
263, 0, 12545, 0, 0
264, 0, 12597, 0, 0
265, 0, 12471, 0, 0
266, 0, 12429, 0, 0
267, 0, 12639, 0, 0
268, 0, 12262, 0, 0
269, 0, 12442, 0, 0
270, 0, 12387, 0, 0
271, 0, 12269, 0, 0
272, 0, 12112, 0, 0
273, 0, 11935, 0, 0
274, 0, 12118, 0, 0
275, 0, 12106, 0, 0
276, 0, 12145, 0, 0
277, 0, 12141, 0, 0
278, 0, 11835, 0, 0
279, 0, 11840, 0, 0
280, 0, 11912, 0, 0
281, 0, 11672, 0, 0
282, 0, 11762, 0, 0
283, 0, 11669, 0, 0
284, 0, 11481, 0, 0
285, 0, 11790, 0, 0
286, 0, 11397, 0, 0
287, 0, 11881, 0, 0
288, 0, 11552, 0, 0
289, 0, 11601, 0, 0
290, 0, 11389, 0, 0
291, 0, 11424, 0, 0
292, 0, 11255, 0, 0
293, 0, 10949, 0, 0
294, 0, 11303, 0, 0
295, 0, 11199, 0, 0
296, 0, 11218, 0, 0
297, 0, 10896, 0, 0
298, 0, 11048, 0, 0
299, 0, 10984, 0, 0
300, 0, 11007, 0, 0
301, 0, 10828, 0, 0
302, 0, 11084, 0, 0
303, 0, 11032, 0, 0
304, 0, 10642, 0, 0
305, 0, 10668, 0, 0
306, 0, 10607, 0, 0
307, 0, 10946, 0, 0
308, 0, 10678, 0, 0
309, 0, 10702, 0, 0
310, 0, 10463, 0, 0
