Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8919159, 7488744, 480007, 11391703
1, 2830490, 245691, 1561300, 1462250
2, 1819964, 225381, 2567539, 1662950
3, 1377167, 210436, 4291128, 1585659
4, 1081852, 193565, 11100026, 1218195
5, 861260, 180863, 0, 793909
6, 682194, 170128, 0, 463088
7, 545883, 160467, 0, 259801
8, 430508, 151301, 0, 153276
9, 338894, 143782, 0, 99930
10, 262837, 135818, 0, 71867
11, 205479, 131253, 0, 56831
12, 158551, 125305, 0, 46867
13, 120866, 119765, 0, 39890
14, 91085, 115306, 0, 34715
15, 69923, 110568, 0, 30792
16, 52596, 106742, 0, 27109
17, 40748, 103967, 0, 24358
18, 29569, 99872, 0, 22280
19, 20875, 96689, 0, 20000
20, 15478, 94246, 0, 18203
21, 11385, 90911, 0, 17070
22, 8742, 88530, 0, 15644
23, 6466, 86920, 0, 14389
24, 4770, 83846, 0, 13188
25, 3764, 81460, 0, 12806
26, 2586, 80064, 0, 11943
27, 1865, 77901, 0, 11105
28, 1404, 76927, 0, 10455
29, 1047, 74655, 0, 9874
30, 1066, 73070, 0, 9250
31, 525, 71773, 0, 8775
32, 281, 69878, 0, 8454
33, 230, 68850, 0, 7938
34, 122, 67189, 0, 7480
35, 90, 66356, 0, 7250
36, 120, 65353, 0, 6966
37, 75, 63799, 0, 6638
38, 48, 62704, 0, 6469
39, 28, 61785, 0, 6044
40, 8, 60180, 0, 5644
41, 0, 59778, 0, 5549
42, 0, 58399, 0, 5489
43, 0, 57445, 0, 5259
44, 0, 56619, 0, 4888
45, 0, 55961, 0, 4795
46, 0, 54581, 0, 4752
47, 0, 54196, 0, 4443
48, 0, 53760, 0, 4349
49, 0, 52555, 0, 4153
50, 0, 51664, 0, 4053
51, 0, 50911, 0, 3946
52, 0, 50052, 0, 3816
53, 0, 50435, 0, 3670
54, 0, 48970, 0, 3556
55, 0, 48484, 0, 3458
56, 0, 47396, 0, 3493
57, 0, 47282, 0, 3289
58, 0, 46530, 0, 3260
59, 0, 45858, 0, 3136
60, 0, 45692, 0, 3008
61, 0, 45381, 0, 2913
62, 0, 44050, 0, 2852
63, 0, 43395, 0, 2856
64, 0, 44030, 0, 166893
65, 0, 43289, 0, 762
66, 0, 42623, 0, 802
67, 0, 42232, 0, 763
68, 0, 41843, 0, 705
69, 0, 41028, 0, 724
70, 0, 41233, 0, 702
71, 0, 40323, 0, 702
72, 0, 40410, 0, 650
73, 0, 39363, 0, 655
74, 0, 39283, 0, 645
75, 0, 38499, 0, 641
76, 0, 38459, 0, 583
77, 0, 38274, 0, 591
78, 0, 38073, 0, 611
79, 0, 36841, 0, 586
80, 0, 37118, 0, 592
81, 0, 36445, 0, 576
82, 0, 36716, 0, 565
83, 0, 35865, 0, 523
84, 0, 35675, 0, 565
85, 0, 35421, 0, 503
86, 0, 34683, 0, 507
87, 0, 34491, 0, 487
88, 0, 34185, 0, 520
89, 0, 33976, 0, 487
90, 0, 33788, 0, 458
91, 0, 33754, 0, 462
92, 0, 33524, 0, 462
93, 0, 33242, 0, 450
94, 0, 32930, 0, 438
95, 0, 32802, 0, 489
96, 0, 32114, 0, 444
97, 0, 31967, 0, 430
98, 0, 32108, 0, 420
99, 0, 31106, 0, 391
100, 0, 31194, 0, 408
101, 0, 30360, 0, 403
102, 0, 30599, 0, 409
103, 0, 30146, 0, 397
104, 0, 29732, 0, 378
105, 0, 29948, 0, 394
106, 0, 29311, 0, 384
107, 0, 29201, 0, 368
108, 0, 29182, 0, 346
109, 0, 29401, 0, 315
110, 0, 28857, 0, 332
111, 0, 28367, 0, 348
112, 0, 28028, 0, 327
113, 0, 28085, 0, 319
114, 0, 27718, 0, 351
115, 0, 27670, 0, 340
116, 0, 27254, 0, 330
117, 0, 27314, 0, 325
118, 0, 26903, 0, 306
119, 0, 26489, 0, 312
120, 0, 26880, 0, 323
121, 0, 26378, 0, 271
122, 0, 26298, 0, 329
123, 0, 26051, 0, 325
124, 0, 25885, 0, 276
125, 0, 25790, 0, 289
126, 0, 25330, 0, 256
127, 0, 25325, 0, 278
128, 0, 25147, 0, 27789
129, 0, 24943, 0, 44
130, 0, 24834, 0, 35
131, 0, 24819, 0, 51
132, 0, 24462, 0, 38
133, 0, 24413, 0, 39
134, 0, 24604, 0, 35
135, 0, 24452, 0, 43
136, 0, 23710, 0, 46
137, 0, 23411, 0, 48
138, 0, 23703, 0, 44
139, 0, 23689, 0, 34
140, 0, 23763, 0, 41
141, 0, 23200, 0, 36
142, 0, 22959, 0, 44
143, 0, 23138, 0, 38
144, 0, 22915, 0, 35
145, 0, 22639, 0, 33
146, 0, 22529, 0, 32
147, 0, 22418, 0, 36
148, 0, 22166, 0, 38
149, 0, 22348, 0, 30
150, 0, 21883, 0, 39
151, 0, 21901, 0, 29
152, 0, 21703, 0, 29
153, 0, 21669, 0, 36
154, 0, 21457, 0, 29
155, 0, 21934, 0, 41
156, 0, 21357, 0, 46
157, 0, 21165, 0, 44
158, 0, 20900, 0, 31
159, 0, 20908, 0, 27
160, 0, 20697, 0, 28
161, 0, 20517, 0, 26
162, 0, 20434, 0, 32
163, 0, 20715, 0, 31
164, 0, 20147, 0, 29
165, 0, 20126, 0, 26
166, 0, 20350, 0, 24
