Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8975008, 7544266, 475172, 11337161
1, 2842198, 247837, 1573605, 1470087
2, 1821025, 226682, 2589057, 1672982
3, 1374172, 209509, 4317958, 1597963
4, 1067388, 194890, 11044208, 1231019
5, 844861, 181613, 0, 799326
6, 673506, 170357, 0, 466997
7, 534664, 160419, 0, 262990
8, 420197, 152915, 0, 154249
9, 334078, 143559, 0, 100033
10, 265510, 136588, 0, 72445
11, 207881, 131019, 0, 56878
12, 160926, 125308, 0, 46879
13, 121706, 119208, 0, 39909
14, 91674, 114560, 0, 34827
15, 71225, 110333, 0, 30479
16, 52489, 107227, 0, 27056
17, 38976, 103091, 0, 24348
18, 29427, 99751, 0, 22042
19, 20409, 96618, 0, 20054
20, 14792, 93953, 0, 18313
21, 11120, 90827, 0, 16811
22, 8007, 87964, 0, 15510
23, 5871, 85759, 0, 14198
24, 3835, 83657, 0, 13687
25, 2656, 81788, 0, 12581
26, 1751, 79551, 0, 11782
27, 1404, 77590, 0, 11038
28, 915, 75954, 0, 10576
29, 727, 74582, 0, 9929
30, 625, 72614, 0, 9087
31, 462, 71177, 0, 8883
32, 282, 70008, 0, 8312
33, 151, 68555, 0, 8004
34, 67, 66770, 0, 7502
35, 15, 66289, 0, 7197
36, 0, 65112, 0, 6916
37, 0, 63461, 0, 6629
38, 0, 62504, 0, 6331
39, 0, 61409, 0, 5979
40, 0, 60529, 0, 5750
41, 0, 59177, 0, 5593
42, 0, 58515, 0, 5302
43, 0, 57450, 0, 5263
44, 0, 56465, 0, 4964
45, 0, 56013, 0, 4835
46, 0, 55136, 0, 4611
47, 0, 54015, 0, 4467
48, 0, 52886, 0, 4339
49, 0, 52414, 0, 4130
50, 0, 52054, 0, 4074
51, 0, 51003, 0, 3802
52, 0, 50735, 0, 3766
53, 0, 49281, 0, 3672
54, 0, 48542, 0, 3692
55, 0, 48079, 0, 3478
56, 0, 47474, 0, 3381
57, 0, 47389, 0, 3279
58, 0, 46621, 0, 3174
59, 0, 46398, 0, 3001
60, 0, 45212, 0, 3073
61, 0, 45078, 0, 2978
62, 0, 44608, 0, 2809
63, 0, 44038, 0, 2735
64, 0, 43242, 0, 166128
65, 0, 42592, 0, 746
66, 0, 42524, 0, 743
67, 0, 41487, 0, 717
68, 0, 41150, 0, 689
69, 0, 40811, 0, 736
70, 0, 40571, 0, 675
71, 0, 39944, 0, 676
72, 0, 39390, 0, 666
73, 0, 39485, 0, 644
74, 0, 38923, 0, 628
75, 0, 38730, 0, 618
76, 0, 38626, 0, 644
77, 0, 38022, 0, 584
78, 0, 37295, 0, 625
79, 0, 37455, 0, 589
80, 0, 36873, 0, 600
81, 0, 36485, 0, 578
82, 0, 35967, 0, 531
83, 0, 35896, 0, 511
84, 0, 34992, 0, 555
85, 0, 35330, 0, 546
86, 0, 34868, 0, 479
87, 0, 34409, 0, 482
88, 0, 34285, 0, 494
89, 0, 33747, 0, 497
90, 0, 33560, 0, 479
91, 0, 33187, 0, 462
92, 0, 32757, 0, 482
93, 0, 32591, 0, 479
94, 0, 32453, 0, 443
95, 0, 32481, 0, 463
96, 0, 32226, 0, 435
