Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8918295, 7486959, 467856, 11397794
1, 2835313, 245609, 1561664, 1463018
2, 1825238, 226180, 2572685, 1658264
3, 1380655, 209118, 4293731, 1582811
4, 1072846, 194655, 11104064, 1218184
5, 854203, 180538, 0, 793718
6, 676843, 170176, 0, 463865
7, 540062, 160340, 0, 261192
8, 425983, 151758, 0, 153256
9, 337771, 144216, 0, 99525
10, 267356, 136693, 0, 71914
11, 209052, 130361, 0, 57112
12, 161252, 124473, 0, 47193
13, 124048, 119142, 0, 40125
14, 93899, 113649, 0, 34714
15, 71309, 110389, 0, 30445
16, 53624, 106447, 0, 27119
17, 40223, 102810, 0, 24222
18, 30901, 99007, 0, 21871
19, 23485, 96636, 0, 20106
20, 16864, 92331, 0, 18117
21, 12243, 90785, 0, 16986
22, 8687, 87989, 0, 15949
23, 6323, 85355, 0, 14486
24, 4204, 83261, 0, 13515
25, 3184, 81616, 0, 12630
26, 2306, 79387, 0, 11626
27, 1215, 77382, 0, 11039
28, 1017, 75853, 0, 10448
29, 714, 74195, 0, 9677
30, 397, 72731, 0, 9228
31, 185, 71332, 0, 8819
32, 173, 69612, 0, 8477
33, 92, 67988, 0, 7990
34, 31, 67305, 0, 7441
35, 7, 66044, 0, 7215
36, 0, 64533, 0, 6978
37, 0, 63763, 0, 6569
38, 0, 61693, 0, 6342
39, 0, 61035, 0, 5915
40, 0, 60550, 0, 5813
41, 0, 59219, 0, 5507
42, 0, 57943, 0, 5384
43, 0, 57292, 0, 5246
44, 0, 56556, 0, 4968
45, 0, 55928, 0, 4823
46, 0, 55623, 0, 4613
47, 0, 54673, 0, 4427
48, 0, 53644, 0, 4394
49, 0, 52337, 0, 4188
50, 0, 51973, 0, 3959
51, 0, 50889, 0, 4004
52, 0, 50294, 0, 3826
53, 0, 50103, 0, 3703
54, 0, 48873, 0, 3603
55, 0, 48756, 0, 3433
56, 0, 48132, 0, 3370
57, 0, 47177, 0, 3260
58, 0, 46013, 0, 3195
59, 0, 46180, 0, 3083
60, 0, 45699, 0, 2969
61, 0, 44939, 0, 2904
62, 0, 44254, 0, 2859
63, 0, 44066, 0, 2814
64, 0, 43050, 0, 166137
65, 0, 42795, 0, 762
66, 0, 42290, 0, 765
67, 0, 42146, 0, 771
68, 0, 41614, 0, 701
69, 0, 41089, 0, 680
70, 0, 40407, 0, 703
71, 0, 39837, 0, 703
72, 0, 39874, 0, 688
73, 0, 39605, 0, 638
74, 0, 38877, 0, 616
75, 0, 38678, 0, 671
76, 0, 38163, 0, 670
77, 0, 37817, 0, 603
78, 0, 37834, 0, 634
79, 0, 37141, 0, 591
80, 0, 36925, 0, 549
81, 0, 36076, 0, 601
82, 0, 36063, 0, 555
83, 0, 35935, 0, 532
84, 0, 35032, 0, 525
85, 0, 34917, 0, 515
86, 0, 35138, 0, 465
87, 0, 34089, 0, 510
88, 0, 34438, 0, 496
89, 0, 33646, 0, 481
90, 0, 33713, 0, 504
91, 0, 33220, 0, 487
92, 0, 32937, 0, 449
93, 0, 32469, 0, 440
94, 0, 32661, 0, 459
95, 0, 32118, 0, 439
96, 0, 32096, 0, 462
97, 0, 31366, 0, 463
98, 0, 31480, 0, 400
99, 0, 31161, 0, 411
100, 0, 31022, 0, 439
101, 0, 30713, 0, 391
102, 0, 30343, 0, 391
103, 0, 30126, 0, 381
104, 0, 30511, 0, 369
105, 0, 29505, 0, 392
106, 0, 29474, 0, 408
107, 0, 29356, 0, 362
108, 0, 28895, 0, 347
109, 0, 29165, 0, 343
110, 0, 28446, 0, 365
111, 0, 28368, 0, 350
112, 0, 28372, 0, 352
113, 0, 27794, 0, 337
114, 0, 27474, 0, 331
115, 0, 27564, 0, 304
116, 0, 27216, 0, 318
117, 0, 26969, 0, 321
118, 0, 27175, 0, 319
119, 0, 27013, 0, 355
120, 0, 26692, 0, 302
121, 0, 26287, 0, 311
122, 0, 25815, 0, 313
123, 0, 26225, 0, 292
124, 0, 25821, 0, 291
125, 0, 25591, 0, 270
126, 0, 25863, 0, 284
127, 0, 25223, 0, 246
128, 0, 24938, 0, 28313
129, 0, 24887, 0, 39
130, 0, 24815, 0, 45
131, 0, 24338, 0, 46
132, 0, 24293, 0, 32
133, 0, 24196, 0, 37
134, 0, 24156, 0, 42
135, 0, 23918, 0, 44
136, 0, 23923, 0, 34
137, 0, 23634, 0, 30
138, 0, 23228, 0, 39
139, 0, 23387, 0, 39
140, 0, 22879, 0, 46
141, 0, 23158, 0, 33
142, 0, 22899, 0, 41
143, 0, 22775, 0, 45
144, 0, 22808, 0, 37
145, 0, 22577, 0, 31
146, 0, 22707, 0, 36
147, 0, 22233, 0, 27
148, 0, 22316, 0, 36
149, 0, 22262, 0, 49
150, 0, 21997, 0, 30
151, 0, 21736, 0, 45
152, 0, 21885, 0, 35
153, 0, 21737, 0, 36
154, 0, 21322, 0, 31
155, 0, 21405, 0, 26
156, 0, 21233, 0, 27
157, 0, 21165, 0, 23
158, 0, 20949, 0, 30
159, 0, 21088, 0, 34
160, 0, 20666, 0, 35
161, 0, 20233, 0, 27
162, 0, 20504, 0, 20
163, 0, 20377, 0, 22
164, 0, 19977, 0, 32
165, 0, 20231, 0, 13
166, 0, 20013, 0, 21
167, 0, 19648, 0, 24
168, 0, 19741, 0, 30
169, 0, 19774, 0, 21
170, 0, 19477, 0, 30
171, 0, 19400, 0, 19
172, 0, 19365, 0, 24
173, 0, 19297, 0, 29
174, 0, 19431, 0, 15
175, 0, 19107, 0, 24
176, 0, 18795, 0, 17
177, 0, 18980, 0, 30
178, 0, 18974, 0, 28
179, 0, 18312, 0, 23
180, 0, 18662, 0, 26
181, 0, 18618, 0, 26
