Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8926736, 7490448, 470215, 11390866
1, 2838019, 247182, 1550064, 1464567
2, 1824771, 226992, 2577963, 1659587
3, 1377965, 209604, 4305309, 1583538
4, 1079525, 195353, 11096449, 1219951
5, 860957, 181162, 0, 794156
6, 679257, 170801, 0, 463274
7, 539469, 160952, 0, 261474
8, 423506, 150552, 0, 153782
9, 332509, 144359, 0, 99275
10, 260687, 136237, 0, 72475
11, 203663, 130273, 0, 57236
12, 158292, 125087, 0, 47129
13, 122884, 119434, 0, 40171
14, 92410, 115184, 0, 34552
15, 72650, 110696, 0, 30509
16, 54740, 106172, 0, 27157
17, 40291, 102630, 0, 24443
18, 31428, 100206, 0, 22138
19, 23407, 97276, 0, 19976
20, 16973, 93819, 0, 18590
21, 11986, 91434, 0, 16596
22, 8254, 88458, 0, 15670
23, 6029, 86067, 0, 14570
24, 4287, 83653, 0, 13416
25, 2956, 82672, 0, 12643
26, 2029, 79198, 0, 11927
27, 1248, 78345, 0, 11031
28, 1013, 75710, 0, 10484
29, 832, 74685, 0, 9814
30, 487, 72717, 0, 9085
31, 283, 71560, 0, 8758
32, 142, 69682, 0, 8218
33, 81, 67990, 0, 8033
34, 100, 67226, 0, 7498
35, 68, 66293, 0, 7293
36, 43, 64581, 0, 7027
37, 22, 63692, 0, 6655
38, 1, 61964, 0, 6252
39, 0, 61482, 0, 5927
40, 0, 59481, 0, 5847
41, 0, 59005, 0, 5509
42, 0, 58961, 0, 5448
43, 0, 57875, 0, 5224
44, 0, 56169, 0, 4950
45, 0, 55609, 0, 4788
46, 0, 55496, 0, 4552
47, 0, 54244, 0, 4481
48, 0, 53384, 0, 4275
49, 0, 52757, 0, 4185
50, 0, 51705, 0, 4029
51, 0, 51423, 0, 3877
52, 0, 50291, 0, 3799
53, 0, 50032, 0, 3683
54, 0, 49485, 0, 3628
55, 0, 48577, 0, 3463
56, 0, 47761, 0, 3332
57, 0, 47256, 0, 3261
58, 0, 47085, 0, 3237
59, 0, 46307, 0, 3039
60, 0, 45544, 0, 3102
61, 0, 44837, 0, 3012
62, 0, 44158, 0, 2845
63, 0, 44683, 0, 2839
64, 0, 43571, 0, 166084
65, 0, 42649, 0, 780
66, 0, 42736, 0, 781
67, 0, 42137, 0, 815
68, 0, 41891, 0, 736
69, 0, 40917, 0, 728
70, 0, 40916, 0, 715
71, 0, 40299, 0, 685
72, 0, 39805, 0, 692
73, 0, 39549, 0, 687
74, 0, 39080, 0, 631
75, 0, 38678, 0, 658
76, 0, 38508, 0, 606
77, 0, 37717, 0, 612
78, 0, 37494, 0, 581
79, 0, 37530, 0, 599
80, 0, 37017, 0, 569
81, 0, 36224, 0, 559
82, 0, 36331, 0, 588
83, 0, 35412, 0, 534
84, 0, 35257, 0, 548
85, 0, 35253, 0, 519
86, 0, 35117, 0, 504
87, 0, 34719, 0, 516
88, 0, 34603, 0, 490
89, 0, 33865, 0, 500
90, 0, 33884, 0, 457
91, 0, 33539, 0, 479
92, 0, 33007, 0, 467
93, 0, 32580, 0, 466
94, 0, 32809, 0, 480
95, 0, 32360, 0, 468
96, 0, 32154, 0, 450
97, 0, 31874, 0, 428
98, 0, 31446, 0, 417
99, 0, 31075, 0, 425
100, 0, 31025, 0, 408
101, 0, 30732, 0, 406
102, 0, 30678, 0, 393
103, 0, 30497, 0, 367
104, 0, 29625, 0, 396
105, 0, 29700, 0, 366
106, 0, 29519, 0, 379
107, 0, 29397, 0, 363
108, 0, 28955, 0, 394
109, 0, 29105, 0, 376
110, 0, 28207, 0, 359
111, 0, 28791, 0, 346
112, 0, 28256, 0, 365
113, 0, 27927, 0, 343
114, 0, 28133, 0, 335
115, 0, 27430, 0, 334
116, 0, 27421, 0, 318
117, 0, 27548, 0, 291
118, 0, 27088, 0, 306
119, 0, 26720, 0, 316
120, 0, 26673, 0, 329
121, 0, 26469, 0, 271
122, 0, 26373, 0, 320
123, 0, 25831, 0, 281
124, 0, 25850, 0, 272
125, 0, 25831, 0, 280
126, 0, 25532, 0, 272
127, 0, 25588, 0, 239
128, 0, 25149, 0, 28271
129, 0, 24740, 0, 34
130, 0, 24799, 0, 43
131, 0, 24744, 0, 59
132, 0, 24314, 0, 52
133, 0, 23994, 0, 42
134, 0, 24292, 0, 42
135, 0, 24068, 0, 31
136, 0, 23665, 0, 38
137, 0, 23766, 0, 45
138, 0, 23401, 0, 38
139, 0, 23190, 0, 41
140, 0, 23027, 0, 43
141, 0, 22648, 0, 43
142, 0, 22964, 0, 31
143, 0, 22358, 0, 34
144, 0, 22377, 0, 48
145, 0, 22717, 0, 39
146, 0, 22480, 0, 36
147, 0, 21822, 0, 29
148, 0, 21689, 0, 28
149, 0, 22218, 0, 43
150, 0, 21702, 0, 35
151, 0, 21536, 0, 35
152, 0, 21496, 0, 26
153, 0, 21091, 0, 29
154, 0, 21252, 0, 25
155, 0, 20795, 0, 29
156, 0, 20873, 0, 27
157, 0, 21067, 0, 28
158, 0, 20728, 0, 38
159, 0, 20698, 0, 25
160, 0, 20476, 0, 37
161, 0, 20539, 0, 38
162, 0, 20477, 0, 28
163, 0, 20472, 0, 34
164, 0, 19821, 0, 31
165, 0, 19896, 0, 31
166, 0, 19473, 0, 30
167, 0, 19884, 0, 21
168, 0, 19496, 0, 17
169, 0, 19350, 0, 28
170, 0, 19203, 0, 27
171, 0, 19093, 0, 16
172, 0, 19301, 0, 30
173, 0, 19125, 0, 28
174, 0, 19082, 0, 29
175, 0, 19125, 0, 26
176, 0, 18903, 0, 20
177, 0, 18754, 0, 27
178, 0, 18144, 0, 17
179, 0, 18362, 0, 23
180, 0, 18516, 0, 26
181, 0, 18086, 0, 25
182, 0, 18001, 0, 21
183, 0, 18038, 0, 24
184, 0, 18032, 0, 29
