Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8918452, 7489404, 476619, 11391324
1, 2830478, 247200, 1558517, 1465992
2, 1816120, 225138, 2569135, 1663723
3, 1378731, 210326, 4296431, 1584255
4, 1071463, 193952, 11099298, 1218310
5, 857546, 181391, 0, 793561
6, 686858, 169842, 0, 462318
7, 542602, 161031, 0, 260802
8, 431383, 151533, 0, 153496
9, 341407, 143825, 0, 99130
10, 270150, 136901, 0, 72100
11, 208038, 129784, 0, 56910
12, 158759, 124373, 0, 46869
13, 121295, 119879, 0, 40060
14, 91467, 115193, 0, 34818
15, 71098, 110524, 0, 30289
16, 53187, 106914, 0, 27246
17, 40590, 102677, 0, 24290
18, 29620, 99410, 0, 22115
19, 21266, 95642, 0, 19911
20, 15370, 93491, 0, 18430
21, 12426, 90320, 0, 16750
22, 9350, 88092, 0, 15510
23, 7045, 85838, 0, 14635
24, 4718, 83755, 0, 13480
25, 3348, 80897, 0, 12587
26, 2134, 79859, 0, 11755
27, 1313, 78021, 0, 10871
28, 1050, 75919, 0, 10458
29, 676, 74433, 0, 9720
30, 561, 72661, 0, 9119
31, 401, 71247, 0, 8937
32, 340, 69731, 0, 8279
33, 171, 68260, 0, 8056
34, 167, 66514, 0, 7491
35, 107, 66440, 0, 6973
36, 96, 64980, 0, 6764
37, 74, 64099, 0, 6569
38, 18, 62320, 0, 6310
39, 41, 61053, 0, 6047
40, 42, 59985, 0, 5759
41, 32, 59040, 0, 5667
42, 10, 58094, 0, 5371
43, 0, 57587, 0, 5057
44, 0, 56574, 0, 5007
45, 0, 55881, 0, 4705
46, 0, 54711, 0, 4632
47, 0, 53966, 0, 4464
48, 0, 53484, 0, 4354
49, 0, 52706, 0, 4234
50, 0, 52132, 0, 4066
51, 0, 51004, 0, 3798
52, 0, 50469, 0, 3770
53, 0, 49852, 0, 3682
54, 0, 49083, 0, 3592
55, 0, 48423, 0, 3493
56, 0, 47885, 0, 3374
57, 0, 47418, 0, 3203
58, 0, 46820, 0, 3260
59, 0, 46181, 0, 3062
60, 0, 45557, 0, 2953
61, 0, 44557, 0, 2932
62, 0, 44686, 0, 2835
63, 0, 43710, 0, 2729
64, 0, 43406, 0, 165580
65, 0, 43055, 0, 753
66, 0, 42439, 0, 829
67, 0, 41751, 0, 753
68, 0, 42038, 0, 740
69, 0, 41159, 0, 758
70, 0, 40854, 0, 661
71, 0, 39911, 0, 689
72, 0, 39990, 0, 672
73, 0, 39280, 0, 697
74, 0, 38909, 0, 602
75, 0, 37927, 0, 633
76, 0, 38137, 0, 614
77, 0, 37557, 0, 622
78, 0, 37182, 0, 655
79, 0, 37085, 0, 591
