Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8912889, 7481181, 466973, 11395437
1, 2832507, 246984, 1555939, 1465091
2, 1819594, 226985, 2567202, 1660446
3, 1376660, 209492, 4306178, 1582359
4, 1077271, 194703, 11103708, 1217961
5, 855232, 182301, 0, 792397
6, 683681, 171049, 0, 462988
7, 542697, 161305, 0, 261631
8, 427390, 151510, 0, 153565
9, 339829, 143254, 0, 99992
10, 265857, 137338, 0, 72263
11, 209060, 130387, 0, 56615
12, 158768, 124374, 0, 47040
13, 123263, 118978, 0, 39937
14, 94465, 114281, 0, 34772
15, 72492, 110488, 0, 30400
16, 54860, 106546, 0, 26993
17, 41472, 102877, 0, 24567
18, 30359, 99714, 0, 22126
19, 22532, 96938, 0, 20187
20, 15686, 92887, 0, 18237
21, 12407, 90314, 0, 16816
22, 9265, 88531, 0, 15567
23, 6282, 85662, 0, 14404
24, 4922, 83349, 0, 13460
25, 3139, 80872, 0, 12606
26, 2516, 80066, 0, 11754
27, 1757, 77409, 0, 10756
28, 1114, 75966, 0, 10376
29, 582, 74150, 0, 9879
30, 467, 72432, 0, 9074
31, 370, 71229, 0, 8802
32, 346, 69002, 0, 8357
33, 163, 67532, 0, 7865
34, 60, 67237, 0, 7577
35, 23, 65202, 0, 7121
36, 23, 64315, 0, 6936
37, 0, 63087, 0, 6651
38, 0, 62221, 0, 6250
39, 0, 61198, 0, 5990
40, 0, 60304, 0, 5718
41, 0, 59292, 0, 5619
42, 0, 58167, 0, 5288
43, 0, 57758, 0, 5089
44, 0, 55884, 0, 4931
45, 0, 55626, 0, 4826
46, 0, 54814, 0, 4595
47, 0, 53586, 0, 4484
48, 0, 53065, 0, 4320
49, 0, 52657, 0, 4183
50, 0, 51750, 0, 4094
51, 0, 50677, 0, 3938
52, 0, 50450, 0, 3747
53, 0, 49577, 0, 3717
54, 0, 48618, 0, 3478
55, 0, 48508, 0, 3460
56, 0, 48161, 0, 3254
57, 0, 46932, 0, 3292
58, 0, 46306, 0, 3214
59, 0, 45928, 0, 3015
60, 0, 45218, 0, 3123
61, 0, 45139, 0, 2938
62, 0, 44269, 0, 2876
63, 0, 44048, 0, 2803
64, 0, 43681, 0, 167228
65, 0, 43067, 0, 806
66, 0, 42435, 0, 753
67, 0, 41954, 0, 769
68, 0, 41761, 0, 711
69, 0, 41141, 0, 729
70, 0, 40647, 0, 681
71, 0, 39732, 0, 691
72, 0, 39813, 0, 668
73, 0, 39313, 0, 650
74, 0, 38600, 0, 639
75, 0, 38135, 0, 639
76, 0, 37571, 0, 595
77, 0, 37753, 0, 594
78, 0, 37443, 0, 602
79, 0, 37170, 0, 577
80, 0, 37195, 0, 620
81, 0, 36268, 0, 557
82, 0, 35932, 0, 526
83, 0, 35959, 0, 563
84, 0, 35632, 0, 496
85, 0, 35289, 0, 550
86, 0, 34951, 0, 511
87, 0, 34624, 0, 508
88, 0, 34690, 0, 508
89, 0, 33692, 0, 446
90, 0, 33343, 0, 486
91, 0, 33485, 0, 459
92, 0, 33013, 0, 452
93, 0, 32690, 0, 469
94, 0, 32608, 0, 446
95, 0, 32482, 0, 471
96, 0, 32117, 0, 426
97, 0, 31638, 0, 414
98, 0, 31913, 0, 396
99, 0, 30966, 0, 407
100, 0, 30679, 0, 419
101, 0, 30699, 0, 397
102, 0, 29961, 0, 386
103, 0, 30185, 0, 420
104, 0, 29923, 0, 390
105, 0, 29702, 0, 362
106, 0, 29499, 0, 390
107, 0, 29712, 0, 374
108, 0, 28648, 0, 351
109, 0, 28813, 0, 407
110, 0, 28456, 0, 355
111, 0, 28643, 0, 344
112, 0, 27796, 0, 315
113, 0, 28293, 0, 305
114, 0, 27797, 0, 338
115, 0, 27328, 0, 307
116, 0, 27002, 0, 316
117, 0, 27329, 0, 302
118, 0, 26483, 0, 285
119, 0, 26539, 0, 298
120, 0, 26591, 0, 307
121, 0, 26474, 0, 277
122, 0, 26178, 0, 348
123, 0, 26034, 0, 289
124, 0, 26366, 0, 289
125, 0, 25596, 0, 276
126, 0, 25785, 0, 269
127, 0, 25497, 0, 282
128, 0, 25207, 0, 28388
129, 0, 25188, 0, 54
130, 0, 24975, 0, 45
131, 0, 24701, 0, 48
132, 0, 24572, 0, 39
133, 0, 24521, 0, 32
134, 0, 24477, 0, 37
135, 0, 24027, 0, 45
136, 0, 23829, 0, 45
137, 0, 23912, 0, 45
138, 0, 23705, 0, 35
139, 0, 23187, 0, 43
140, 0, 23306, 0, 29
141, 0, 23575, 0, 38
142, 0, 22923, 0, 37
143, 0, 22703, 0, 34
144, 0, 22818, 0, 39
145, 0, 22513, 0, 44
146, 0, 22633, 0, 48
147, 0, 22066, 0, 31
148, 0, 22352, 0, 29
