Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8927445, 7502016, 474335, 11376193
1, 2833249, 245416, 1565326, 1466929
2, 1831488, 225964, 2578903, 1665431
3, 1384128, 208731, 4298108, 1586837
4, 1076302, 193889, 11083328, 1221252
5, 854460, 181847, 0, 797224
6, 678564, 170166, 0, 463987
7, 542430, 160173, 0, 261328
8, 425050, 152268, 0, 153106
9, 333451, 143479, 0, 99642
10, 257956, 136515, 0, 72072
11, 199280, 130190, 0, 56620
12, 156289, 124630, 0, 46648
13, 121952, 119997, 0, 40053
14, 94262, 115215, 0, 34922
15, 71253, 110239, 0, 30589
16, 54486, 107239, 0, 27272
17, 40114, 102464, 0, 24464
18, 30889, 99165, 0, 22141
19, 24182, 96356, 0, 20012
20, 17491, 93943, 0, 18306
21, 12659, 91185, 0, 16773
22, 10103, 88470, 0, 15705
23, 6630, 85912, 0, 14393
24, 4914, 84111, 0, 13482
25, 3327, 81886, 0, 12584
26, 2405, 79896, 0, 11801
27, 1696, 77609, 0, 11097
28, 1067, 76309, 0, 10362
29, 734, 74942, 0, 9864
30, 468, 72294, 0, 9426
31, 492, 71124, 0, 8737
32, 311, 69477, 0, 8472
33, 230, 68412, 0, 7846
34, 154, 67507, 0, 7527
35, 57, 65913, 0, 7113
36, 30, 64515, 0, 6852
37, 2, 64350, 0, 6574
38, 0, 62685, 0, 6405
39, 0, 61452, 0, 6123
40, 0, 60976, 0, 5835
41, 0, 59346, 0, 5712
42, 0, 58893, 0, 5325
43, 0, 57622, 0, 5122
44, 0, 57214, 0, 4907
45, 0, 55860, 0, 4819
46, 0, 55078, 0, 4534
47, 0, 53621, 0, 4603
48, 0, 53533, 0, 4277
49, 0, 52840, 0, 4250
50, 0, 51920, 0, 4003
51, 0, 51382, 0, 4090
52, 0, 50748, 0, 3840
53, 0, 49413, 0, 3732
54, 0, 49726, 0, 3461
55, 0, 48727, 0, 3522
56, 0, 48123, 0, 3370
57, 0, 47110, 0, 3223
58, 0, 47031, 0, 3235
59, 0, 46096, 0, 3124
60, 0, 45792, 0, 2959
61, 0, 44901, 0, 2988
62, 0, 44937, 0, 2847
63, 0, 43460, 0, 2870
64, 0, 43608, 0, 166129
65, 0, 43539, 0, 786
66, 0, 42495, 0, 775
67, 0, 42185, 0, 795
68, 0, 41207, 0, 718
69, 0, 41445, 0, 759
70, 0, 40958, 0, 690
71, 0, 40344, 0, 645
72, 0, 39626, 0, 660
73, 0, 40043, 0, 667
74, 0, 38768, 0, 655
75, 0, 38411, 0, 627
76, 0, 38137, 0, 605
77, 0, 37693, 0, 610
78, 0, 37639, 0, 608
79, 0, 37137, 0, 577
80, 0, 36687, 0, 562
81, 0, 36594, 0, 584
82, 0, 35947, 0, 558
83, 0, 35740, 0, 556
84, 0, 35705, 0, 529
85, 0, 35331, 0, 526
86, 0, 34947, 0, 496
87, 0, 34534, 0, 508
88, 0, 34067, 0, 555
89, 0, 34299, 0, 449
90, 0, 33542, 0, 481
91, 0, 33286, 0, 458
92, 0, 33384, 0, 451
93, 0, 32702, 0, 440
94, 0, 32397, 0, 434
95, 0, 32040, 0, 418
96, 0, 32140, 0, 478
97, 0, 31580, 0, 426
98, 0, 31252, 0, 408
99, 0, 31463, 0, 419
100, 0, 30473, 0, 386
101, 0, 30808, 0, 396
102, 0, 30196, 0, 397
103, 0, 29903, 0, 407
104, 0, 29853, 0, 399
105, 0, 29340, 0, 386
106, 0, 29536, 0, 381
107, 0, 29383, 0, 370
108, 0, 28999, 0, 357
109, 0, 28980, 0, 372
110, 0, 28631, 0, 339
111, 0, 28264, 0, 326
112, 0, 28300, 0, 350
113, 0, 28254, 0, 326
114, 0, 27614, 0, 342
115, 0, 27647, 0, 296
116, 0, 27535, 0, 296
117, 0, 27479, 0, 307
118, 0, 26992, 0, 298
119, 0, 26652, 0, 318
120, 0, 27159, 0, 327
121, 0, 26774, 0, 269
122, 0, 26055, 0, 310
123, 0, 26146, 0, 257
124, 0, 26136, 0, 315
125, 0, 25954, 0, 298
126, 0, 25376, 0, 288
127, 0, 25231, 0, 233
128, 0, 25469, 0, 27844
129, 0, 25077, 0, 43
130, 0, 24946, 0, 44
131, 0, 24388, 0, 45
132, 0, 24743, 0, 33
133, 0, 24029, 0, 44
134, 0, 24379, 0, 41
135, 0, 23707, 0, 34
136, 0, 24013, 0, 43
137, 0, 23397, 0, 43
138, 0, 23161, 0, 41
139, 0, 23097, 0, 48
140, 0, 23348, 0, 35
141, 0, 22790, 0, 43
142, 0, 22951, 0, 39
143, 0, 22445, 0, 35
144, 0, 22889, 0, 35
145, 0, 22397, 0, 41
146, 0, 22781, 0, 38
147, 0, 22306, 0, 39
148, 0, 21896, 0, 42
149, 0, 21963, 0, 34
150, 0, 21963, 0, 42
151, 0, 22028, 0, 37
152, 0, 21793, 0, 33
153, 0, 21091, 0, 26
154, 0, 21374, 0, 27
155, 0, 21131, 0, 33
156, 0, 21406, 0, 30
157, 0, 21155, 0, 24
158, 0, 20830, 0, 30
159, 0, 20620, 0, 31
160, 0, 20747, 0, 43
161, 0, 20867, 0, 23
162, 0, 20590, 0, 29
163, 0, 20094, 0, 16
164, 0, 20181, 0, 20
165, 0, 19824, 0, 21
166, 0, 19788, 0, 36
167, 0, 19745, 0, 25
168, 0, 19675, 0, 26
169, 0, 19738, 0, 26
170, 0, 19281, 0, 22
171, 0, 19660, 0, 23
172, 0, 19366, 0, 23
173, 0, 19333, 0, 26
174, 0, 19192, 0, 20
175, 0, 19452, 0, 27
176, 0, 18647, 0, 34
177, 0, 19067, 0, 27
178, 0, 18841, 0, 17
179, 0, 18634, 0, 23
180, 0, 18326, 0, 24
181, 0, 18340, 0, 20
182, 0, 18421, 0, 20
183, 0, 18350, 0, 26
184, 0, 18271, 0, 30
185, 0, 18007, 0, 26
186, 0, 18086, 0, 13
187, 0, 17717, 0, 20
188, 0, 17419, 0, 22
189, 0, 17389, 0, 19
190, 0, 17628, 0, 21
191, 0, 17320, 0, 21
192, 0, 17396, 0, 1948
193, 0, 17241, 0, 1
194, 0, 17009, 0, 1
195, 0, 17075, 0, 1
196, 0, 17196, 0, 2
197, 0, 17068, 0, 1
198, 0, 16811, 0, 0
199, 0, 16704, 0, 0
200, 0, 16867, 0, 0
201, 0, 16575, 0, 2
202, 0, 16709, 0, 0
203, 0, 16392, 0, 2
204, 0, 16501, 0, 1
205, 0, 15998, 0, 1
206, 0, 16397, 0, 1
207, 0, 16163, 0, 2
208, 0, 16275, 0, 0
209, 0, 16035, 0, 1
210, 0, 15799, 0, 1
211, 0, 16046, 0, 0
212, 0, 15813, 0, 0
213, 0, 15771, 0, 2
214, 0, 15656, 0, 1
215, 0, 15667, 0, 0
216, 0, 15454, 0, 1
217, 0, 15590, 0, 0
218, 0, 14724, 0, 2
219, 0, 15306, 0, 0
220, 0, 15090, 0, 1
221, 0, 15146, 0, 0
222, 0, 15013, 0, 0
223, 0, 15026, 0, 1
224, 0, 14685, 0, 1
225, 0, 14880, 0, 1
226, 0, 14564, 0, 1
227, 0, 14711, 0, 1
228, 0, 14764, 0, 1
229, 0, 14448, 0, 1
230, 0, 14537, 0, 0
231, 0, 14689, 0, 2
232, 0, 14241, 0, 0
233, 0, 14326, 0, 2
234, 0, 14410, 0, 1
235, 0, 14253, 0, 0
236, 0, 14071, 0, 2
237, 0, 13879, 0, 0
238, 0, 13968, 0, 0
239, 0, 13648, 0, 0
240, 0, 14039, 0, 0
241, 0, 13813, 0, 0
242, 0, 13722, 0, 2
243, 0, 13691, 0, 0
244, 0, 13677, 0, 0
245, 0, 13428, 0, 0
246, 0, 13467, 0, 0
247, 0, 13450, 0, 2
248, 0, 13292, 0, 0
249, 0, 13426, 0, 0
250, 0, 13586, 0, 0
251, 0, 13224, 0, 1
252, 0, 13139, 0, 0
253, 0, 13133, 0, 0
254, 0, 13307, 0, 1
255, 0, 12785, 0, 1
256, 0, 12856, 0, 41
257, 0, 13194, 0, 0
258, 0, 12763, 0, 0
259, 0, 12696, 0, 0
260, 0, 12780, 0, 0
261, 0, 12788, 0, 0
262, 0, 12845, 0, 0
263, 0, 12502, 0, 0
264, 0, 12680, 0, 0
265, 0, 12499, 0, 0
266, 0, 12731, 0, 0
267, 0, 12537, 0, 0
268, 0, 12214, 0, 0
269, 0, 12403, 0, 0
270, 0, 12304, 0, 0
271, 0, 12228, 0, 0
272, 0, 12214, 0, 0
273, 0, 11963, 0, 0
274, 0, 12226, 0, 0
275, 0, 12199, 0, 0
276, 0, 11850, 0, 0
277, 0, 12047, 0, 0
278, 0, 11993, 0, 0
279, 0, 11963, 0, 0
280, 0, 11850, 0, 0
281, 0, 11806, 0, 0
282, 0, 11708, 0, 0
283, 0, 11684, 0, 0
284, 0, 11607, 0, 0
285, 0, 11615, 0, 0
286, 0, 11220, 0, 0
287, 0, 11593, 0, 0
288, 0, 11466, 0, 0
289, 0, 11275, 0, 0
290, 0, 11036, 0, 0
291, 0, 11227, 0, 0
292, 0, 11563, 0, 0
293, 0, 11433, 0, 0
294, 0, 11267, 0, 0
295, 0, 11066, 0, 0
296, 0, 11224, 0, 0
297, 0, 11149, 0, 0
298, 0, 10930, 0, 0
299, 0, 10807, 0, 0
300, 0, 10648, 0, 0
301, 0, 11022, 0, 0
302, 0, 10799, 0, 0
303, 0, 10649, 0, 0
304, 0, 10655, 0, 0
305, 0, 10531, 0, 0
306, 0, 10627, 0, 0
307, 0, 10750, 0, 0
308, 0, 10541, 0, 0
309, 0, 10483, 0, 0
310, 0, 10318, 0, 0
311, 0, 10484, 0, 0
312, 0, 10676, 0, 0
313, 0, 10296, 0, 0
314, 0, 10269, 0, 0
315, 0, 9995, 0, 0
316, 0, 10216, 0, 0
317, 0, 10295, 0, 0
318, 0, 10147, 0, 0
319, 0, 10177, 0, 0
320, 0, 10086, 0, 0
321, 0, 10161, 0, 0
322, 0, 10011, 0, 0
323, 0, 10072, 0, 0
324, 0, 10005, 0, 0
325, 0, 10029, 0, 0
326, 0, 9732, 0, 0
327, 0, 9773, 0, 0
328, 0, 9813, 0, 0
329, 0, 9757, 0, 0
330, 0, 9726, 0, 0
331, 0, 9680, 0, 0
332, 0, 9650, 0, 0
333, 0, 9672, 0, 0
334, 0, 9697, 0, 0
335, 0, 9514, 0, 0
336, 0, 9482, 0, 0
337, 0, 9531, 0, 0
338, 0, 9705, 0, 0
339, 0, 9409, 0, 0
340, 0, 9220, 0, 0
341, 0, 9226, 0, 0
342, 0, 9360, 0, 0
343, 0, 9112, 0, 0
344, 0, 9331, 0, 0
345, 0, 9232, 0, 0
346, 0, 9281, 0, 0
347, 0, 9107, 0, 0
348, 0, 9082, 0, 0
349, 0, 8875, 0, 0
350, 0, 9229, 0, 0
351, 0, 9076, 0, 0
352, 0, 8772, 0, 0
353, 0, 9136, 0, 0
354, 0, 8922, 0, 0
355, 0, 9012, 0, 0
356, 0, 8779, 0, 0
357, 0, 8872, 0, 0
358, 0, 8903, 0, 0
359, 0, 9027, 0, 0
360, 0, 8883, 0, 0
361, 0, 8643, 0, 0
362, 0, 8916, 0, 0
363, 0, 8735, 0, 0
364, 0, 8780, 0, 0
365, 0, 8620, 0, 0
366, 0, 8434, 0, 0
367, 0, 8447, 0, 0
368, 0, 8717, 0, 0
369, 0, 8679, 0, 0
370, 0, 8552, 0, 0
371, 0, 8492, 0, 0
372, 0, 8547, 0, 0
373, 0, 8429, 0, 0
374, 0, 8358, 0, 0
375, 0, 8326, 0, 0
376, 0, 8186, 0, 0
