Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8930093, 7501010, 467165, 11378754
1, 2835109, 246429, 1555973, 1467832
2, 1821635, 226379, 2581098, 1664454
3, 1382047, 208799, 4310860, 1589183
4, 1073411, 193993, 11084904, 1220608
5, 857585, 180179, 0, 795251
6, 679669, 170294, 0, 462403
7, 540750, 160022, 0, 260760
8, 427247, 150977, 0, 153527
9, 335115, 143290, 0, 99233
10, 263301, 136916, 0, 72000
11, 205683, 130279, 0, 56435
12, 160758, 124107, 0, 47038
13, 125449, 119291, 0, 40040
14, 93424, 114300, 0, 34966
15, 69334, 110373, 0, 30624
16, 52623, 105857, 0, 27050
17, 39579, 102417, 0, 24205
18, 28524, 99448, 0, 22156
19, 21844, 96240, 0, 20088
20, 15985, 92900, 0, 18386
21, 11670, 90861, 0, 16588
22, 8239, 87482, 0, 15735
23, 5789, 85675, 0, 14418
24, 4313, 83259, 0, 13564
25, 2978, 81890, 0, 12432
26, 2286, 79278, 0, 11788
27, 1667, 76913, 0, 10953
28, 1218, 75811, 0, 10464
29, 1015, 73640, 0, 9859
30, 748, 72300, 0, 9249
31, 390, 71168, 0, 8766
32, 189, 70359, 0, 8414
33, 141, 67954, 0, 7912
34, 118, 66795, 0, 7511
35, 45, 66117, 0, 7189
36, 21, 64268, 0, 6937
37, 8, 63499, 0, 6463
38, 0, 62229, 0, 6275
39, 0, 60656, 0, 6143
40, 0, 59896, 0, 5836
41, 0, 59448, 0, 5618
42, 0, 58411, 0, 5350
43, 0, 57380, 0, 5201
44, 0, 56447, 0, 4919
45, 0, 55772, 0, 4774
46, 0, 55191, 0, 4698
47, 0, 53982, 0, 4354
48, 0, 53291, 0, 4369
49, 0, 52749, 0, 4341
50, 0, 51950, 0, 4138
51, 0, 51302, 0, 3963
52, 0, 50518, 0, 3757
53, 0, 49734, 0, 3609
54, 0, 49404, 0, 3466
55, 0, 47966, 0, 3438
56, 0, 47790, 0, 3266
57, 0, 47482, 0, 3399
58, 0, 46231, 0, 3258
59, 0, 45903, 0, 3123
60, 0, 45304, 0, 3010
61, 0, 45209, 0, 2900
62, 0, 44334, 0, 2912
63, 0, 44692, 0, 2840
64, 0, 43444, 0, 166411
65, 0, 43034, 0, 745
66, 0, 42622, 0, 747
67, 0, 42015, 0, 813
68, 0, 41259, 0, 683
69, 0, 41468, 0, 721
70, 0, 40863, 0, 752
71, 0, 40474, 0, 681
72, 0, 39777, 0, 721
73, 0, 39707, 0, 650
74, 0, 39173, 0, 622
75, 0, 38830, 0, 633
76, 0, 38409, 0, 630
77, 0, 37658, 0, 591
78, 0, 37904, 0, 623
79, 0, 37305, 0, 592
80, 0, 37167, 0, 565
81, 0, 36497, 0, 566
82, 0, 36328, 0, 611
83, 0, 36479, 0, 552
84, 0, 35583, 0, 497
85, 0, 35441, 0, 511
86, 0, 35044, 0, 522
87, 0, 34473, 0, 499
88, 0, 34332, 0, 485
89, 0, 33924, 0, 521
90, 0, 33802, 0, 452
91, 0, 32897, 0, 505
92, 0, 32723, 0, 492
93, 0, 32736, 0, 504
94, 0, 32591, 0, 410
95, 0, 32190, 0, 469
96, 0, 32130, 0, 425
97, 0, 31433, 0, 459
98, 0, 31216, 0, 453
99, 0, 30838, 0, 431
100, 0, 30762, 0, 372
101, 0, 30688, 0, 363
102, 0, 30009, 0, 425
103, 0, 29955, 0, 416
104, 0, 30073, 0, 351
105, 0, 29713, 0, 371
106, 0, 29570, 0, 389
107, 0, 28943, 0, 348
108, 0, 28668, 0, 346
109, 0, 28812, 0, 357
110, 0, 28745, 0, 329
111, 0, 28296, 0, 309
112, 0, 28233, 0, 383
113, 0, 27891, 0, 329
114, 0, 27715, 0, 314
115, 0, 27101, 0, 350
116, 0, 27326, 0, 344
117, 0, 26921, 0, 318
118, 0, 26761, 0, 318
119, 0, 26764, 0, 325
120, 0, 26667, 0, 302
121, 0, 26453, 0, 332
122, 0, 25872, 0, 274
