Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8938699, 7504942, 474146, 11372228
1, 2839992, 246551, 1552344, 1468236
2, 1821149, 226679, 2581712, 1664364
3, 1377975, 210035, 4313289, 1587189
4, 1072116, 195593, 11078509, 1221864
5, 852394, 182347, 0, 795014
6, 681512, 170549, 0, 464593
7, 538513, 160232, 0, 262641
8, 426218, 152779, 0, 153945
9, 333807, 144953, 0, 100089
10, 261815, 137121, 0, 72716
11, 205099, 130493, 0, 56585
12, 159122, 124924, 0, 46904
13, 123707, 119470, 0, 40249
14, 94148, 115342, 0, 34752
15, 72312, 110671, 0, 30729
16, 55448, 107450, 0, 27231
17, 41969, 103434, 0, 24440
18, 29479, 99187, 0, 21904
19, 21789, 95967, 0, 19996
20, 14721, 93658, 0, 18467
21, 10652, 90191, 0, 16982
22, 7518, 88069, 0, 15504
23, 5392, 86225, 0, 14462
24, 3915, 83259, 0, 13419
25, 3484, 81820, 0, 12773
26, 2273, 79610, 0, 11858
27, 1747, 77666, 0, 10998
28, 1331, 76221, 0, 10459
29, 785, 74166, 0, 9787
30, 364, 72623, 0, 9200
31, 158, 70951, 0, 8786
32, 148, 69416, 0, 8384
33, 89, 68529, 0, 7930
34, 78, 66775, 0, 7573
35, 50, 66038, 0, 7028
36, 25, 64504, 0, 7019
37, 7, 63564, 0, 6609
38, 0, 62291, 0, 6446
39, 0, 60693, 0, 6074
40, 0, 59714, 0, 5910
41, 0, 59245, 0, 5549
42, 0, 58065, 0, 5379
43, 0, 57450, 0, 5240
44, 0, 56550, 0, 5009
45, 0, 55506, 0, 4745
46, 0, 54994, 0, 4627
47, 0, 53815, 0, 4445
48, 0, 53280, 0, 4406
49, 0, 52722, 0, 4121
50, 0, 51653, 0, 4058
51, 0, 51212, 0, 3920
52, 0, 50207, 0, 3878
53, 0, 49065, 0, 3692
54, 0, 49159, 0, 3552
55, 0, 48183, 0, 3503
56, 0, 47923, 0, 3404
57, 0, 46970, 0, 3295
58, 0, 46695, 0, 3167
59, 0, 46127, 0, 3196
60, 0, 45295, 0, 3037
61, 0, 44945, 0, 2936
62, 0, 43886, 0, 2813
63, 0, 43631, 0, 2780
64, 0, 43368, 0, 167080
65, 0, 42752, 0, 779
66, 0, 42457, 0, 777
67, 0, 42128, 0, 745
68, 0, 41745, 0, 740
69, 0, 40628, 0, 742
70, 0, 40577, 0, 679
71, 0, 39972, 0, 661
72, 0, 39544, 0, 678
73, 0, 39392, 0, 659
74, 0, 39021, 0, 698
75, 0, 38421, 0, 602
76, 0, 38160, 0, 633
77, 0, 38369, 0, 588
78, 0, 37453, 0, 601
79, 0, 37339, 0, 592
80, 0, 36537, 0, 593
81, 0, 36415, 0, 561
82, 0, 35757, 0, 542
83, 0, 35577, 0, 522
84, 0, 35253, 0, 524
85, 0, 34780, 0, 502
86, 0, 34719, 0, 520
87, 0, 34248, 0, 518
88, 0, 34691, 0, 500
89, 0, 34240, 0, 511
90, 0, 33389, 0, 495
91, 0, 33466, 0, 465
92, 0, 32936, 0, 481
93, 0, 32797, 0, 431
94, 0, 32551, 0, 467
95, 0, 31985, 0, 424
96, 0, 31454, 0, 405
97, 0, 31596, 0, 443
98, 0, 31322, 0, 446
99, 0, 31370, 0, 403
100, 0, 30334, 0, 413
101, 0, 30574, 0, 377
102, 0, 30273, 0, 390
103, 0, 30563, 0, 409
104, 0, 30203, 0, 376
105, 0, 29659, 0, 368
106, 0, 29863, 0, 351
107, 0, 28995, 0, 351
108, 0, 29063, 0, 353
109, 0, 28860, 0, 361
110, 0, 28590, 0, 327
111, 0, 28581, 0, 388
112, 0, 28538, 0, 355
113, 0, 28042, 0, 323
114, 0, 27999, 0, 349
115, 0, 27678, 0, 303
116, 0, 27521, 0, 347
117, 0, 27084, 0, 286
