Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8975064, 7547117, 474737, 11336609
1, 2841339, 246959, 1568618, 1470791
2, 1828001, 226433, 2597615, 1673141
3, 1372619, 210810, 4317748, 1596871
4, 1061944, 194735, 11041282, 1231115
5, 849763, 182024, 0, 799719
6, 681998, 170554, 0, 466771
7, 537668, 160866, 0, 264039
8, 420781, 151913, 0, 154598
9, 330558, 144403, 0, 100026
10, 256872, 137109, 0, 72326
11, 201494, 131309, 0, 56853
12, 153945, 124644, 0, 46744
13, 118616, 119535, 0, 39973
14, 93078, 114818, 0, 34709
15, 69958, 110989, 0, 30386
16, 52900, 106321, 0, 27331
17, 41999, 102451, 0, 24502
18, 30591, 100072, 0, 21897
19, 22212, 96396, 0, 19971
20, 16958, 93641, 0, 18331
21, 12438, 91533, 0, 16965
22, 8866, 88429, 0, 15659
23, 6287, 86142, 0, 14178
24, 4565, 83691, 0, 13434
25, 3037, 82251, 0, 12651
26, 2071, 80182, 0, 11932
27, 1544, 78344, 0, 11043
28, 1005, 76554, 0, 10385
29, 741, 74885, 0, 9703
30, 517, 73568, 0, 9275
31, 299, 71192, 0, 8854
32, 141, 69882, 0, 8297
33, 88, 68455, 0, 8008
34, 39, 67768, 0, 7572
35, 4, 65921, 0, 7051
36, 0, 64654, 0, 6913
37, 0, 63487, 0, 6804
38, 0, 62354, 0, 6293
39, 0, 61326, 0, 6026
40, 0, 60326, 0, 5878
41, 0, 59452, 0, 5500
42, 0, 58556, 0, 5284
43, 0, 57991, 0, 5174
44, 0, 56818, 0, 4954
45, 0, 55723, 0, 4746
46, 0, 54331, 0, 4533
47, 0, 53941, 0, 4479
48, 0, 53036, 0, 4388
49, 0, 52603, 0, 4123
50, 0, 52095, 0, 4155
51, 0, 51014, 0, 4066
52, 0, 50406, 0, 3815
53, 0, 49692, 0, 3575
54, 0, 49347, 0, 3510
55, 0, 48427, 0, 3434
56, 0, 47601, 0, 3398
57, 0, 47319, 0, 3303
58, 0, 46333, 0, 3289
59, 0, 45976, 0, 3172
60, 0, 45485, 0, 3014
61, 0, 45300, 0, 2933
62, 0, 44788, 0, 2960
63, 0, 43326, 0, 2699
64, 0, 43820, 0, 165215
65, 0, 42575, 0, 741
66, 0, 42600, 0, 734
67, 0, 42151, 0, 744
68, 0, 41449, 0, 744
69, 0, 40905, 0, 656
70, 0, 40972, 0, 724
71, 0, 40413, 0, 663
72, 0, 39742, 0, 685
73, 0, 39365, 0, 656
74, 0, 38971, 0, 620
75, 0, 38520, 0, 632
76, 0, 38598, 0, 641
77, 0, 38272, 0, 577
78, 0, 37773, 0, 587
79, 0, 37190, 0, 577
80, 0, 37211, 0, 584
81, 0, 36484, 0, 569
82, 0, 36197, 0, 572
83, 0, 36213, 0, 533
84, 0, 35321, 0, 512
85, 0, 35366, 0, 542
86, 0, 35057, 0, 495
87, 0, 34621, 0, 511
88, 0, 34439, 0, 522
89, 0, 33930, 0, 485
90, 0, 33596, 0, 494
91, 0, 33163, 0, 478
92, 0, 32973, 0, 446
