Adjusted Message Count, Adjusted Occurrence in Buffer from Source, Adjusted Occurrence in Buffer from Source1, Adjusted Occurrence in Service from Source, Adjusted Occurrence in Service from Source1
0, 0.446541, 0.37472, 0.023958, 0.56933
1, 0.14172, 0.0123415, 0.0782036, 0.0731546
2, 0.0910669, 0.0112958, 0.12839, 0.0832141
3, 0.0686528, 0.0105022, 0.214732, 0.0793561
4, 0.0538007, 0.0097013, 0.554716, 0.0609274
5, 0.0421716, 0.00907615, 0, 0.0396969
6, 0.0338587, 0.00849855, 0, 0.0231521
7, 0.0269494, 0.0080272, 0, 0.0130662
8, 0.0214217, 0.0075479, 0, 0.0076341
9, 0.0168689, 0.00716965, 0, 0.0049659
10, 0.0131022, 0.00681965, 0, 0.00361635
11, 0.0102609, 0.0065523, 0, 0.0028125
12, 0.00795625, 0.00624125, 0, 0.00237515
13, 0.00629955, 0.0060134, 0, 0.00199545
14, 0.0048264, 0.0057558, 0, 0.001738
15, 0.00374195, 0.0055168, 0, 0.0015499
16, 0.0028984, 0.00531135, 0, 0.00136195
17, 0.00214, 0.0051348, 0, 0.0012222
18, 0.00154085, 0.00497285, 0, 0.00111155
19, 0.0011339, 0.0048389, 0, 0.0009896
20, 0.00085955, 0.0047151, 0, 0.0009247
21, 0.00062635, 0.00452395, 0, 0.00084395
22, 0.0004483, 0.0044068, 0, 0.0007889
23, 0.00035685, 0.00431395, 0, 0.00072685
24, 0.0002216, 0.00418605, 0, 0.0006751
25, 0.00016015, 0.0040943, 0, 0.0006262
26, 0.00011845, 0.0040146, 0, 0.0005816
27, 8.46e-05, 0.0038824, 0, 0.0005633
28, 4.76e-05, 0.00379955, 0, 0.00052615
29, 3.515e-05, 0.00370905, 0, 0.000488
30, 2.44e-05, 0.00364455, 0, 0.0004622
31, 2.28e-05, 0.00357765, 0, 0.0004414
32, 1.18e-05, 0.00350225, 0, 0.0004147
33, 9.45e-06, 0.0034262, 0, 0.0003979
34, 9.8e-06, 0.00334745, 0, 0.0003864
35, 5.8e-06, 0.00329435, 0, 0.0003659
36, 3.15e-06, 0.00325195, 0, 0.00034385
37, 1.15e-06, 0.0031669, 0, 0.00033145
38, 1.05e-06, 0.00313115, 0, 0.0003127
39, 0, 0.00304195, 0, 0.0003033
40, 0, 0.00300605, 0, 0.0002917
41, 0, 0.0029389, 0, 0.00028085
42, 0, 0.0029217, 0, 0.00026375
43, 0, 0.0028332, 0, 0.00026005
44, 0, 0.00283275, 0, 0.00025085
45, 0, 0.00277935, 0, 0.00024185
46, 0, 0.00274655, 0, 0.00023665
47, 0, 0.00269595, 0, 0.0002169
48, 0, 0.00270195, 0, 0.0002205
49, 0, 0.002607, 0, 0.0002054
50, 0, 0.00258995, 0, 0.00020255
51, 0, 0.0025627, 0, 0.000199
52, 0, 0.00252405, 0, 0.00018605
53, 0, 0.00249345, 0, 0.0001851
54, 0, 0.0024668, 0, 0.00018185
55, 0, 0.00244935, 0, 0.00017635
56, 0, 0.00241885, 0, 0.0001725
57, 0, 0.00239955, 0, 0.00016415
58, 0, 0.0023432, 0, 0.00016335
59, 0, 0.0023047, 0, 0.0001589
60, 0, 0.0022813, 0, 0.0001506
61, 0, 0.00224395, 0, 0.00015005
62, 0, 0.00224945, 0, 0.0001456
63, 0, 0.0022271, 0, 0.0001404
64, 0, 0.00217665, 0, 0.0083697
65, 0, 0.0021319, 0, 3.69e-05
66, 0, 0.00213965, 0, 3.815e-05
67, 0, 0.00208035, 0, 3.915e-05
68, 0, 0.00207005, 0, 3.555e-05
69, 0, 0.00207305, 0, 3.495e-05
70, 0, 0.00204105, 0, 3.56e-05
71, 0, 0.00199955, 0, 3.53e-05
72, 0, 0.00199865, 0, 3.355e-05
73, 0, 0.0019742, 0, 3.26e-05
74, 0, 0.0019424, 0, 3.08e-05
75, 0, 0.0019488, 0, 3.255e-05
76, 0, 0.00191015, 0, 3.115e-05
77, 0, 0.00188515, 0, 3.03e-05
78, 0, 0.0018731, 0, 2.875e-05
79, 0, 0.00186325, 0, 2.84e-05
80, 0, 0.00182015, 0, 2.885e-05
81, 0, 0.0018194, 0, 2.715e-05
82, 0, 0.00178835, 0, 2.735e-05
83, 0, 0.0018008, 0, 2.67e-05
84, 0, 0.0017918, 0, 2.78e-05
85, 0, 0.0017602, 0, 2.58e-05
86, 0, 0.00176115, 0, 2.565e-05
87, 0, 0.00171515, 0, 2.39e-05
88, 0, 0.00172295, 0, 2.445e-05
89, 0, 0.0016974, 0, 2.355e-05
90, 0, 0.0016788, 0, 2.44e-05
91, 0, 0.00166465, 0, 2.275e-05
92, 0, 0.00166675, 0, 2.265e-05
93, 0, 0.0016442, 0, 2.21e-05
94, 0, 0.00162185, 0, 2.1e-05
95, 0, 0.00160395, 0, 2.09e-05
96, 0, 0.0016072, 0, 2.31e-05
97, 0, 0.0015599, 0, 2.185e-05
98, 0, 0.0015692, 0, 2.075e-05
99, 0, 0.0015523, 0, 2.095e-05
100, 0, 0.0015379, 0, 2.12e-05
101, 0, 0.0015269, 0, 1.92e-05
102, 0, 0.00150575, 0, 1.895e-05
103, 0, 0.0014971, 0, 1.945e-05
104, 0, 0.00148965, 0, 1.865e-05
105, 0, 0.0014758, 0, 1.745e-05
106, 0, 0.00146935, 0, 1.82e-05
107, 0, 0.0014431, 0, 1.78e-05
108, 0, 0.0014354, 0, 1.765e-05
109, 0, 0.00144195, 0, 1.795e-05
110, 0, 0.0014259, 0, 1.615e-05
111, 0, 0.0014088, 0, 1.675e-05
112, 0, 0.00139245, 0, 1.57e-05
113, 0, 0.0013818, 0, 1.62e-05
114, 0, 0.0013815, 0, 1.615e-05
115, 0, 0.00136955, 0, 1.505e-05
116, 0, 0.0013646, 0, 1.72e-05
117, 0, 0.00135185, 0, 1.585e-05
118, 0, 0.0013375, 0, 1.52e-05
119, 0, 0.00132645, 0, 1.41e-05
120, 0, 0.00132915, 0, 1.5e-05
121, 0, 0.00131875, 0, 1.615e-05
122, 0, 0.00129875, 0, 1.415e-05
123, 0, 0.0012807, 0, 1.405e-05
124, 0, 0.00128495, 0, 1.475e-05
125, 0, 0.00126965, 0, 1.355e-05
126, 0, 0.0012602, 0, 1.34e-05
127, 0, 0.00125335, 0, 1.38e-05
128, 0, 0.0012565, 0, 0.00136675
129, 0, 0.00124865, 0, 2.8e-06
130, 0, 0.00123885, 0, 2.25e-06
131, 0, 0.00120235, 0, 1.6e-06
132, 0, 0.0012283, 0, 2.65e-06
133, 0, 0.00119955, 0, 2.55e-06
134, 0, 0.0012007, 0, 1.8e-06
135, 0, 0.0011881, 0, 1.65e-06
136, 0, 0.00117835, 0, 2.05e-06
137, 0, 0.00117455, 0, 2.4e-06
138, 0, 0.001181, 0, 1.85e-06
139, 0, 0.00115175, 0, 2.4e-06
140, 0, 0.0011699, 0, 1.45e-06
141, 0, 0.0011502, 0, 1.15e-06
142, 0, 0.00113785, 0, 2.2e-06
143, 0, 0.00113375, 0, 1.9e-06
144, 0, 0.0011318, 0, 2.1e-06
145, 0, 0.0011115, 0, 1.5e-06
146, 0, 0.0011243, 0, 1.35e-06
147, 0, 0.00110805, 0, 1.75e-06
148, 0, 0.00108425, 0, 1.65e-06
149, 0, 0.0010894, 0, 1.35e-06
150, 0, 0.0010838, 0, 1.45e-06
151, 0, 0.0010973, 0, 1.35e-06
152, 0, 0.00107975, 0, 1.7e-06
153, 0, 0.00106215, 0, 2.1e-06
154, 0, 0.00105565, 0, 1.35e-06
155, 0, 0.00103945, 0, 1.25e-06
156, 0, 0.00104325, 0, 1.65e-06
157, 0, 0.0010314, 0, 1.3e-06
158, 0, 0.00103875, 0, 1.85e-06
159, 0, 0.00103615, 0, 1.45e-06
160, 0, 0.00103975, 0, 1.65e-06
161, 0, 0.00101765, 0, 1.4e-06
162, 0, 0.001013, 0, 1.35e-06
163, 0, 0.0010065, 0, 1.1e-06
164, 0, 0.00099395, 0, 1.25e-06
165, 0, 0.00100055, 0, 1.3e-06
166, 0, 0.0009966, 0, 1.9e-06
167, 0, 0.00099045, 0, 1.3e-06
168, 0, 0.0009959, 0, 1.35e-06
169, 0, 0.0009769, 0, 1.2e-06
170, 0, 0.00098455, 0, 1.05e-06
171, 0, 0.00095725, 0, 1.35e-06
172, 0, 0.00096585, 0, 1.25e-06
173, 0, 0.0009632, 0, 1.2e-06
174, 0, 0.0009498, 0, 1.8e-06
175, 0, 0.0009432, 0, 1.3e-06
176, 0, 0.00092935, 0, 1.1e-06
177, 0, 0.00092745, 0, 8e-07
178, 0, 0.00094015, 0, 1.25e-06
179, 0, 0.00093265, 0, 1.45e-06
180, 0, 0.0009108, 0, 1.2e-06
181, 0, 0.00090925, 0, 1.35e-06
182, 0, 0.0009045, 0, 1.05e-06
183, 0, 0.000906, 0, 8.5e-07
184, 0, 0.0009028, 0, 1.05e-06
185, 0, 0.00090375, 0, 1.15e-06
186, 0, 0.00088875, 0, 1.1e-06
187, 0, 0.0008949, 0, 1.05e-06
188, 0, 0.0008936, 0, 1.15e-06
189, 0, 0.0008811, 0, 1.2e-06
190, 0, 0.00086825, 0, 1.2e-06
191, 0, 0.00086335, 0, 1.45e-06
192, 0, 0.00087485, 0, 9.955e-05
193, 0, 0.00086435, 0, 0
194, 0, 0.0008641, 0, 5e-08
195, 0, 0.00085555, 0, 5e-08
196, 0, 0.00083825, 0, 2e-07
197, 0, 0.00084805, 0, 0
198, 0, 0.0008385, 0, 5e-08
199, 0, 0.00084515, 0, 0
200, 0, 0.00082685, 0, 1.5e-07
