Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8884656, 7455217, 471056, 11424830
1, 2821685, 246464, 1550311, 1458704
2, 1829527, 225427, 2565082, 1656775
3, 1382898, 209210, 4280871, 1578345
4, 1089539, 194261, 11132680, 1210337
5, 862902, 182138, 0, 789820
6, 689562, 169937, 0, 460213
7, 545372, 160389, 0, 259627
8, 432468, 150624, 0, 152329
9, 341605, 142778, 0, 99882
10, 267932, 136677, 0, 72283
11, 205932, 129792, 0, 56622
12, 160138, 124170, 0, 46796
13, 121962, 119533, 0, 39711
14, 93229, 114390, 0, 34861
15, 71278, 110901, 0, 30864
16, 51635, 105620, 0, 26980
17, 39464, 102949, 0, 24521
18, 30050, 99205, 0, 21717
19, 22406, 96582, 0, 20221
20, 16017, 93204, 0, 18470
21, 12267, 91223, 0, 16923
22, 8426, 88028, 0, 15463
23, 5920, 85935, 0, 14448
24, 4250, 83118, 0, 13368
25, 2853, 81743, 0, 12712
26, 2059, 79292, 0, 11771
27, 1178, 77633, 0, 11006
28, 1040, 75670, 0, 10394
29, 700, 73598, 0, 9717
30, 410, 72880, 0, 9090
31, 217, 70935, 0, 8837
32, 107, 70000, 0, 8291
33, 98, 68757, 0, 7845
34, 122, 66993, 0, 7585
35, 45, 64862, 0, 7142
36, 45, 64712, 0, 6923
37, 6, 63545, 0, 6607
38, 0, 61916, 0, 6308
39, 0, 60938, 0, 5966
40, 0, 60373, 0, 5801
41, 0, 59623, 0, 5593
42, 0, 58619, 0, 5359
43, 0, 57022, 0, 5083
44, 0, 56957, 0, 4999
45, 0, 55492, 0, 4797
46, 0, 54839, 0, 4657
47, 0, 54104, 0, 4504
48, 0, 52857, 0, 4384
49, 0, 52967, 0, 4126
50, 0, 51665, 0, 4138
51, 0, 50955, 0, 3817
52, 0, 49643, 0, 3735
53, 0, 49509, 0, 3672
54, 0, 49101, 0, 3561
55, 0, 48541, 0, 3500
56, 0, 47714, 0, 3412
57, 0, 47099, 0, 3313
58, 0, 46543, 0, 3244
59, 0, 46125, 0, 3098
60, 0, 45716, 0, 3019
61, 0, 45119, 0, 2931
62, 0, 44049, 0, 2873
63, 0, 44355, 0, 2821
64, 0, 43772, 0, 167400
65, 0, 42542, 0, 791
66, 0, 42455, 0, 767
67, 0, 42436, 0, 778
68, 0, 41416, 0, 754
69, 0, 40932, 0, 744
70, 0, 40646, 0, 683
71, 0, 40106, 0, 714
72, 0, 39781, 0, 617
73, 0, 39574, 0, 666
74, 0, 38930, 0, 644
75, 0, 38670, 0, 619
76, 0, 38361, 0, 631
77, 0, 37979, 0, 607
78, 0, 37177, 0, 593
79, 0, 36733, 0, 541
80, 0, 36851, 0, 592
81, 0, 36417, 0, 591
82, 0, 36027, 0, 577
83, 0, 35754, 0, 562
84, 0, 35506, 0, 535
85, 0, 35032, 0, 533
86, 0, 34791, 0, 542
87, 0, 34661, 0, 542
88, 0, 34049, 0, 496
89, 0, 34156, 0, 480
90, 0, 33648, 0, 427
91, 0, 33415, 0, 477
92, 0, 33377, 0, 470
93, 0, 32621, 0, 455
94, 0, 32935, 0, 466
95, 0, 32187, 0, 424
96, 0, 31837, 0, 452
97, 0, 31752, 0, 435
98, 0, 31429, 0, 414
99, 0, 31512, 0, 405
100, 0, 30800, 0, 387
101, 0, 30468, 0, 384
102, 0, 30454, 0, 398
103, 0, 30098, 0, 407
104, 0, 30141, 0, 371
105, 0, 29995, 0, 393
106, 0, 29113, 0, 350
107, 0, 29316, 0, 373
108, 0, 28929, 0, 386
109, 0, 28802, 0, 350
110, 0, 28137, 0, 365
111, 0, 28345, 0, 346
112, 0, 28174, 0, 347
113, 0, 27872, 0, 333
114, 0, 27979, 0, 338
115, 0, 27309, 0, 333
116, 0, 26961, 0, 355
117, 0, 27090, 0, 319
118, 0, 27399, 0, 317
119, 0, 26478, 0, 293
120, 0, 26767, 0, 292
121, 0, 26307, 0, 269
122, 0, 26103, 0, 294
123, 0, 26043, 0, 285
124, 0, 25608, 0, 281
125, 0, 25685, 0, 288
126, 0, 25557, 0, 257
127, 0, 25769, 0, 274
128, 0, 25460, 0, 28569
129, 0, 24996, 0, 38
130, 0, 25113, 0, 40
131, 0, 24852, 0, 37
132, 0, 24532, 0, 38
133, 0, 24551, 0, 38
134, 0, 24125, 0, 41
135, 0, 24136, 0, 37
136, 0, 24086, 0, 42
137, 0, 23406, 0, 41
138, 0, 23457, 0, 43
139, 0, 23393, 0, 52
140, 0, 23184, 0, 49
141, 0, 23148, 0, 46
142, 0, 23157, 0, 31
143, 0, 23251, 0, 26
144, 0, 22455, 0, 45
145, 0, 22486, 0, 37
146, 0, 22406, 0, 29
147, 0, 22591, 0, 40
148, 0, 22167, 0, 44
149, 0, 21680, 0, 33
150, 0, 22237, 0, 39
151, 0, 22056, 0, 25
152, 0, 21887, 0, 32
153, 0, 21372, 0, 40
154, 0, 21450, 0, 33
155, 0, 21270, 0, 33
156, 0, 21589, 0, 32
157, 0, 21056, 0, 34
158, 0, 21282, 0, 33
159, 0, 20953, 0, 39
160, 0, 20801, 0, 38
161, 0, 20750, 0, 27
162, 0, 20643, 0, 37
163, 0, 20489, 0, 28
164, 0, 20424, 0, 22
165, 0, 20221, 0, 22
166, 0, 20101, 0, 22
167, 0, 19729, 0, 29
168, 0, 19946, 0, 20
169, 0, 19868, 0, 24
170, 0, 19582, 0, 26
171, 0, 19352, 0, 21
172, 0, 19720, 0, 25
173, 0, 19300, 0, 27
174, 0, 19317, 0, 19
175, 0, 19175, 0, 19
176, 0, 19241, 0, 19
177, 0, 19202, 0, 23
178, 0, 18989, 0, 33
179, 0, 18558, 0, 35
180, 0, 18744, 0, 33
181, 0, 18405, 0, 11
182, 0, 18533, 0, 31
183, 0, 18474, 0, 23
184, 0, 18274, 0, 22
185, 0, 18226, 0, 27
186, 0, 17935, 0, 19
187, 0, 17937, 0, 29
188, 0, 17869, 0, 34
189, 0, 17816, 0, 11
190, 0, 17871, 0, 23
191, 0, 17585, 0, 19
192, 0, 17692, 0, 1836
193, 0, 17601, 0, 2
194, 0, 17565, 0, 3
195, 0, 17482, 0, 1
196, 0, 17067, 0, 1
197, 0, 16902, 0, 1
198, 0, 17251, 0, 1
199, 0, 17148, 0, 1
200, 0, 16814, 0, 1
201, 0, 16774, 0, 0
202, 0, 16623, 0, 2
203, 0, 16509, 0, 3
204, 0, 16303, 0, 0
205, 0, 16443, 0, 1
206, 0, 16433, 0, 0
207, 0, 16273, 0, 0
208, 0, 16276, 0, 2
209, 0, 16361, 0, 1
210, 0, 16197, 0, 0
211, 0, 16195, 0, 1
212, 0, 15961, 0, 0
213, 0, 15931, 0, 0
214, 0, 15663, 0, 0
215, 0, 15901, 0, 0
216, 0, 15693, 0, 0
217, 0, 15474, 0, 1
218, 0, 15556, 0, 2
219, 0, 15577, 0, 1
220, 0, 15514, 0, 1
221, 0, 15367, 0, 2
222, 0, 15453, 0, 1
223, 0, 15047, 0, 0
224, 0, 15177, 0, 0
225, 0, 14714, 0, 0
226, 0, 15069, 0, 1
227, 0, 15097, 0, 0
228, 0, 14874, 0, 1
229, 0, 14653, 0, 0
230, 0, 14537, 0, 1
231, 0, 14575, 0, 1
232, 0, 14540, 0, 1
233, 0, 14323, 0, 0
234, 0, 14793, 0, 1
235, 0, 14241, 0, 0
236, 0, 14200, 0, 0
237, 0, 14380, 0, 1
238, 0, 14176, 0, 2
239, 0, 13788, 0, 3
240, 0, 14035, 0, 0
241, 0, 13810, 0, 0
242, 0, 13790, 0, 0
243, 0, 13889, 0, 0
244, 0, 13724, 0, 1
245, 0, 13814, 0, 2
246, 0, 13626, 0, 1
247, 0, 13686, 0, 0
248, 0, 13468, 0, 0
249, 0, 13476, 0, 1
250, 0, 13373, 0, 2
251, 0, 13543, 0, 0
252, 0, 13197, 0, 0
253, 0, 13613, 0, 0
254, 0, 13143, 0, 0
255, 0, 13388, 0, 0
256, 0, 13247, 0, 32
257, 0, 13264, 0, 0
258, 0, 13123, 0, 0
259, 0, 13013, 0, 0
260, 0, 12778, 0, 0
261, 0, 13036, 0, 0
262, 0, 12849, 0, 0
263, 0, 12538, 0, 0
264, 0, 13172, 0, 0
265, 0, 12610, 0, 0
266, 0, 12450, 0, 0
267, 0, 12691, 0, 0
268, 0, 12357, 0, 0
269, 0, 12471, 0, 0
270, 0, 12318, 0, 0
271, 0, 12183, 0, 0
272, 0, 12397, 0, 0
273, 0, 12148, 0, 0
274, 0, 12328, 0, 0
275, 0, 12271, 0, 0
276, 0, 12275, 0, 0
277, 0, 12104, 0, 0
278, 0, 11983, 0, 0
279, 0, 12219, 0, 0
280, 0, 11915, 0, 0
281, 0, 11835, 0, 0
282, 0, 11845, 0, 0
283, 0, 11744, 0, 0
284, 0, 12041, 0, 0
285, 0, 11938, 0, 0
286, 0, 11710, 0, 0
287, 0, 11806, 0, 0
288, 0, 11406, 0, 0
289, 0, 11438, 0, 0
290, 0, 11501, 0, 0
291, 0, 11464, 0, 0
292, 0, 11432, 0, 0
293, 0, 11290, 0, 0
294, 0, 11326, 0, 0
295, 0, 11025, 0, 0
296, 0, 11046, 0, 0
297, 0, 11262, 0, 0
298, 0, 11109, 0, 0
299, 0, 10924, 0, 0
300, 0, 10976, 0, 0
301, 0, 10887, 0, 0
302, 0, 10819, 0, 0
303, 0, 10969, 0, 0
304, 0, 10883, 0, 0
305, 0, 10799, 0, 0
306, 0, 10930, 0, 0
307, 0, 10640, 0, 0
308, 0, 10737, 0, 0
309, 0, 10703, 0, 0
310, 0, 10559, 0, 0
311, 0, 10786, 0, 0
312, 0, 10473, 0, 0
313, 0, 10549, 0, 0
314, 0, 10449, 0, 0
315, 0, 10303, 0, 0
