Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8947125, 7526555, 480049, 11359915
1, 2822406, 246169, 1577920, 1470639
2, 1827493, 225603, 2585333, 1671028
3, 1379219, 209397, 4292609, 1593184
4, 1082183, 193923, 11064089, 1224639
5, 854461, 181731, 0, 796552
6, 681558, 169762, 0, 464770
7, 541031, 159843, 0, 261512
8, 426420, 151328, 0, 153590
9, 334169, 142911, 0, 99048
10, 261615, 136377, 0, 71959
11, 202681, 129987, 0, 56764
12, 154231, 124226, 0, 46800
13, 117256, 118984, 0, 39626
14, 90267, 115000, 0, 34079
15, 68809, 109765, 0, 30425
16, 52728, 105911, 0, 27332
17, 40305, 102774, 0, 24112
18, 30392, 98614, 0, 22082
19, 22893, 96053, 0, 20173
20, 17291, 93398, 0, 18227
21, 13475, 90101, 0, 16552
22, 9586, 87788, 0, 15619
23, 6433, 85628, 0, 14537
24, 4637, 83618, 0, 13521
25, 3338, 80960, 0, 12493
26, 2568, 79060, 0, 11565
27, 1757, 77759, 0, 11164
28, 1197, 75856, 0, 10240
29, 876, 74517, 0, 9773
30, 568, 73114, 0, 9368
31, 318, 71068, 0, 8781
32, 300, 69907, 0, 8225
33, 186, 68734, 0, 7881
34, 60, 67026, 0, 7681
35, 18, 66042, 0, 7100
36, 63, 64048, 0, 6741
37, 25, 63180, 0, 6528
38, 54, 61592, 0, 6366
39, 8, 61085, 0, 6120
40, 0, 60380, 0, 5766
41, 0, 58848, 0, 5639
42, 0, 57668, 0, 5259
43, 0, 56849, 0, 5155
44, 0, 55593, 0, 4867
45, 0, 55415, 0, 4760
46, 0, 54444, 0, 4584
47, 0, 53631, 0, 4357
48, 0, 53198, 0, 4248
49, 0, 52491, 0, 4119
50, 0, 51454, 0, 3957
51, 0, 50816, 0, 3989
52, 0, 50477, 0, 3892
53, 0, 49730, 0, 3672
54, 0, 48866, 0, 3562
55, 0, 48337, 0, 3458
56, 0, 47732, 0, 3337
57, 0, 46608, 0, 3299
58, 0, 46436, 0, 3135
59, 0, 45989, 0, 3059
60, 0, 44871, 0, 2967
61, 0, 44865, 0, 2987
62, 0, 43868, 0, 2809
63, 0, 43669, 0, 2758
64, 0, 43425, 0, 166304
65, 0, 42804, 0, 778
66, 0, 41768, 0, 748
67, 0, 41888, 0, 718
68, 0, 40883, 0, 709
69, 0, 40756, 0, 724
70, 0, 40577, 0, 727
71, 0, 40548, 0, 683
72, 0, 39783, 0, 665
73, 0, 39407, 0, 659
74, 0, 38775, 0, 665
75, 0, 38520, 0, 596
76, 0, 38740, 0, 601
77, 0, 37984, 0, 584
78, 0, 37477, 0, 613
79, 0, 37285, 0, 588
80, 0, 36244, 0, 601
81, 0, 36050, 0, 619
82, 0, 36176, 0, 561
83, 0, 35759, 0, 551
84, 0, 35876, 0, 561
85, 0, 35066, 0, 606
86, 0, 34740, 0, 497
87, 0, 34329, 0, 499
88, 0, 34083, 0, 467
89, 0, 34248, 0, 470
90, 0, 33193, 0, 473
91, 0, 33321, 0, 460
92, 0, 33135, 0, 458
93, 0, 32697, 0, 422
94, 0, 32433, 0, 408
95, 0, 32186, 0, 482
96, 0, 31767, 0, 438
97, 0, 31653, 0, 406
98, 0, 31755, 0, 426
99, 0, 30896, 0, 421
100, 0, 30597, 0, 421
101, 0, 30634, 0, 423
102, 0, 30473, 0, 392
103, 0, 30595, 0, 426
104, 0, 29807, 0, 383
105, 0, 29802, 0, 395
106, 0, 29297, 0, 364
107, 0, 29624, 0, 349
108, 0, 28734, 0, 348
109, 0, 28637, 0, 349
110, 0, 28562, 0, 330
111, 0, 28436, 0, 318
112, 0, 28034, 0, 354
113, 0, 28247, 0, 342
114, 0, 27960, 0, 286
115, 0, 27337, 0, 312
116, 0, 27826, 0, 332
117, 0, 27390, 0, 329
118, 0, 27059, 0, 327
119, 0, 26744, 0, 306
120, 0, 26750, 0, 293
121, 0, 27113, 0, 275
122, 0, 26346, 0, 316
123, 0, 25950, 0, 293
124, 0, 25860, 0, 287
125, 0, 25811, 0, 295
126, 0, 25572, 0, 259
127, 0, 25416, 0, 298
128, 0, 25016, 0, 28003
129, 0, 24990, 0, 48
130, 0, 24997, 0, 44
131, 0, 24469, 0, 34
132, 0, 24726, 0, 53
133, 0, 24106, 0, 43
134, 0, 24177, 0, 39
135, 0, 24050, 0, 49
136, 0, 23856, 0, 36
137, 0, 23528, 0, 40
138, 0, 23763, 0, 33
139, 0, 23367, 0, 36
140, 0, 23526, 0, 42
141, 0, 22984, 0, 31
142, 0, 23042, 0, 48
143, 0, 22967, 0, 43
144, 0, 22730, 0, 33
145, 0, 22859, 0, 36
146, 0, 22343, 0, 34
147, 0, 22335, 0, 38
148, 0, 22092, 0, 34
149, 0, 21607, 0, 51
150, 0, 21706, 0, 22
151, 0, 21860, 0, 34
152, 0, 21478, 0, 32
153, 0, 21430, 0, 40
154, 0, 21151, 0, 39
155, 0, 21275, 0, 36
156, 0, 21075, 0, 29
157, 0, 20715, 0, 32
158, 0, 20684, 0, 24
159, 0, 20848, 0, 38
160, 0, 20762, 0, 31
161, 0, 20409, 0, 39
162, 0, 20715, 0, 38
163, 0, 20257, 0, 30
164, 0, 20167, 0, 29
165, 0, 20346, 0, 38
166, 0, 19754, 0, 25
167, 0, 19490, 0, 32
168, 0, 19753, 0, 26
169, 0, 19339, 0, 26
170, 0, 19283, 0, 20
171, 0, 19475, 0, 35
172, 0, 19420, 0, 16
173, 0, 19131, 0, 18
174, 0, 19085, 0, 26
175, 0, 18955, 0, 33
176, 0, 18809, 0, 14
177, 0, 18982, 0, 27
178, 0, 18689, 0, 27
179, 0, 18574, 0, 17
180, 0, 18542, 0, 27
181, 0, 18646, 0, 23
182, 0, 18482, 0, 22
183, 0, 18125, 0, 25
184, 0, 18094, 0, 23
185, 0, 18003, 0, 23
186, 0, 17640, 0, 29
187, 0, 17847, 0, 25
188, 0, 17462, 0, 28
189, 0, 17909, 0, 31
190, 0, 17592, 0, 11
191, 0, 17443, 0, 19
192, 0, 17436, 0, 1987
193, 0, 17111, 0, 3
194, 0, 17018, 0, 1
195, 0, 16964, 0, 1
196, 0, 17078, 0, 1
197, 0, 17169, 0, 0
198, 0, 16495, 0, 1
199, 0, 16590, 0, 2
200, 0, 16615, 0, 2
201, 0, 16680, 0, 1
202, 0, 16804, 0, 1
203, 0, 16558, 0, 1
