Message Count, Occurrence in Buffer from Source, Occurrence in Buffer from Source1, Occurrence in Service from Source, Occurrence in Service from Source1
0, 8933066, 7501316, 468827, 11377573
1, 2838461, 247739, 1554843, 1466005
2, 1822485, 226610, 2581229, 1663625
3, 1373678, 208850, 4310143, 1588309
4, 1082300, 194925, 11084958, 1224305
5, 854504, 182078, 0, 794021
6, 678059, 170493, 0, 463934
7, 534300, 160690, 0, 261242
8, 424958, 152344, 0, 153239
9, 337950, 144220, 0, 100300
10, 261547, 137494, 0, 72190
11, 205420, 130490, 0, 56202
12, 159793, 125128, 0, 47166
13, 124779, 119596, 0, 39934
14, 93591, 115264, 0, 34824
15, 70411, 110596, 0, 30845
16, 53142, 106724, 0, 27164
17, 41159, 103188, 0, 24214
18, 29401, 99645, 0, 21761
19, 22377, 96872, 0, 19957
20, 16753, 94316, 0, 18527
21, 12527, 91723, 0, 17014
22, 8351, 88024, 0, 15577
23, 6370, 86238, 0, 14442
24, 4567, 83700, 0, 13337
25, 3411, 81456, 0, 12771
26, 2272, 80131, 0, 11736
27, 1472, 77767, 0, 10998
28, 1038, 75599, 0, 10584
29, 666, 74227, 0, 9844
30, 413, 72888, 0, 9400
31, 317, 71332, 0, 8730
32, 204, 69518, 0, 8414
33, 94, 68828, 0, 7864
34, 104, 66871, 0, 7522
35, 34, 66430, 0, 7106
36, 24, 64956, 0, 6832
37, 2, 63601, 0, 6541
38, 0, 62578, 0, 6302
39, 0, 61415, 0, 6002
40, 0, 60165, 0, 5810
41, 0, 58913, 0, 5590
42, 0, 57910, 0, 5330
43, 0, 57263, 0, 5138
44, 0, 56469, 0, 4971
45, 0, 55803, 0, 4858
46, 0, 55646, 0, 4501
47, 0, 54193, 0, 4511
48, 0, 53798, 0, 4253
49, 0, 52703, 0, 4154
50, 0, 51362, 0, 4182
51, 0, 51047, 0, 3902
52, 0, 50871, 0, 3779
53, 0, 49310, 0, 3723
54, 0, 49745, 0, 3482
55, 0, 48608, 0, 3468
56, 0, 47357, 0, 3363
57, 0, 46982, 0, 3312
58, 0, 46143, 0, 3181
59, 0, 46192, 0, 3093
60, 0, 45899, 0, 3031
